"lang"
{
"Language"	"german"
"[english]#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal is effectively an extended player training exercise. We spend a huge portion of the game introducing a series of gameplay tools, then layering these tools into increasingly difficult puzzles. This layering starts here, where we train the button/box mechanic before introducing the more complicated concept of portals."
"#commentary\prtl-Comment017.wav"	"[Gabe Newell] Willkommen bei <Namen des Spiels hier einfügen>. Hoffentlich hatten Sie schon Gelegenheit, die außergewöhnliche Perspektive und den neuen Spielmechanismus von Portal kennenzulernen. Um sich einen Kommentarknoten anzuhören, zeigen Sie mit dem Fadenkreuz auf das schwebende Kommentarsymbol und drücken Sie die Taste \"Objekt verwenden (Schalter, Maschinen...)\". Um einen Kommentar abzubrechen, zeigen Sie mit dem Fadenkreuz auf den sich drehenden Knoten, und drücken Sie erneut die Taste \"Objekt verwenden (Schalter, Maschinen...)\". Manchmal greifen einige Kommentarknoten aktiv in das Spiel ein, um Ihnen etwas zu zeigen. Drücken Sie in dem Fall einfach noch einmal die Taste \"Objekt verwenden (Schalter, Maschinen...)\", um den Kommentar abzubrechen. Bitte teilen Sie mir Ihre Meinung mit, nachdem Sie Gelegenheit zum Spielen hatten. Wir glauben nämlich, dass wir mit den Vorteilen, die uns das neue Spielkonzept bietet, gerade erst am Anfang stehen. Sie erreichen mich unter gaben@valvesoftware.com. Danke und viel Spaß!"
"[english]#commentary\prtl-Comment017.wav"	"[Gabe Newell] Welcome to insert game name, here.  Hopefully you have already had a chance to enjoy the off-beat perspective and new game mechanic of Portal.  To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play, as we think we are just at the beginning of taking advantage of this type of gameplay. I can be reached at gaben@valvesoftware.com. Thanks, and have fun!"
"#commentary\prtl-Comment018.wav"	"[Bay Raitt] Wir ziehen der Spielerin einen orangefarbenen Overall an, um den Eindruck zu verstärken, dass sie ein Testobjekt ist. Visuell hebt sich der warme Orangeton auch von den kälteren Farben der Umgebung ab. Einige Testspielerinnen hatten sich gewundert, warum sie in Half-Life 2 so tief fallen konnten, ohne sich zu verletzen. Als Antwort darauf haben wir ihr mechanische Sprungfedern an die Unterschenkel geschnallt. Danach gab es dann keine Fragen mehr, wie jemand so einen tiefen Fall überstehen kann."
"[english]#commentary\prtl-Comment018.wav"	"[Bay Raitt] We put the player character in an orange jumpsuit to reinforce the fact that she's a test subject.  Visually, the warmer orange colors help her pop out against the colder tones of the environment.  Some playtesters were wondering why she could fall so far without getting hurt the way she would in Half-Life 2.  In response, we added mechanized heel springs to her lower legs; afterwards, there was no longer any question about why she could survive such long falls."
"#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] Diese Beobachtungsräume mit den Milchglasscheiben geben dem Spieler das Gefühl, als würde er die ganze Zeit über beobachtet, während die Identität der Beobachter geheim bleibt. Diese Räume erfüllen aber auch noch einen praktischen Zweck, da sie als günstig gelegene und logische Lichtquellen für die Testkammern dienen."
"[english]#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] These frosted-glass observation rooms make the player feel as if they're being watched at all times, while keeping the identity of these watchers a mystery. The rooms serve a practical purpose as well, since we often use them as convenient and logical light sources for the test chambers."
"#commentary\prtl-Comment020.wav"	"[Garret Rickey] Die Kombination aus den portalzerstörenden Feldern und den Aufzügen dient zweierlei Zwecken. Zum einen sind sie ein klar erkennbarer Endpunkt für jede Testkammer, zum anderen lässt sich damit verhindern, dass der Spieler die Aufgaben einer Ebene einfach durch die Öffnung eines Portals umgeht. Letztendlich haben wir die Felder, die ein Portal verpuffen lassen, in mehrere Herausforderungen eingebaut."
"[english]#commentary\prtl-Comment020.wav"	"[Garret Rickey] The combination of the prtl-destroying fields (which we call 'fizzlers') and the elevators serve a dual purpose. They provide a clearly identifiable end-point for each test-chamber, while also addressing the more practical problem of how to keep players from portaling across level loads. We eventually integrated the fizzlers into several of our puzzle designs."
"#commentary\prtl-Comment021.wav"	"[Kim Swift] Eines ist absolut wichtig: Die Spieler müssen ganz schnell begreifen, was es mit den Portalen auf sich hat. In einer frühen Phase haben wir festgestellt, dass die Testspieler das Konzept viel schneller erfassten, wenn sie sich durch ein Portal selbst sehen konnten. Also haben wir das erste Portal bewusst so platziert, dass sich der Spieler unweigerlich selbst sieht."
"[english]#commentary\prtl-Comment021.wav"	"[Kim Swift] It's absolutely critical that players quickly wrap their heads around what a portal is.  We noticed early playtesters grasped the concept much more quickly when they caught a glimpse of themselves through a portal.  So we deliberately positioned this first portal to ensure that players will invariably see themselves."
"#commentary\prtl-Comment022.wav"	"[Paul Graham] Wir wollten, dass sich der Spieler innerhalb eines Portals sicher fühlt. In einem Portal, das sich gerade schließt, werden deshalb weder Spieler getötet noch Objekte zerstört. Stattdessen werden Objekte aus einem sich schließenden Portal geschubst oder teleportiert."
"[english]#commentary\prtl-Comment022.wav"	"[Paul Graham] We wanted players to feel safe while standing in a portal, so we never kill them or destroy objects within a portal that's closing. Instead, we either push or teleport objects out of a portal as it closes."
"#commentary\prtl-Comment023.wav"	"[Robin Walker] Da wir jedes Spielkonzept bewusst einführen und schulen, sind wir zuversichtlich, dass der Spieler an diesem Punkt weiß, was ein Portal ist und wie es ungefähr funktioniert. In früheren Versionen von Portal stolperten die Spieler durch die Anfangsszenen, ohne immer zu verstehen, was eigentlich geschah. Das hat die Einübung neuer Konzepte erheblich beeinträchtigt. Das soeben überwundene Hindernis ist so konzipiert, dass ein zielloses Weiterstolpern fast immer in eine Sackgasse führt. Zur Überwindung des Hindernisses sind mindestens fünf Portale in einer bestimmten Reihenfolge zu durchqueren. Dieses erzwungene Verweilen in Situationen, die nur überwunden werden können, wenn die Kernkonzepte des Spiels weitestgehend verstanden werden, hat wesentlich dazu beigetragen, die Lernkurve im Spiel zu stabilisieren."
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[Jason Brashill] In früheren Versionen dieser Karte sind die Testspieler die Treppe hinabgestürmt, ohne zu bemerken, was genau die Portale entstehen ließ. Jetzt haben wir einen erzwungenen Stopp - wir nennen es ein 'Tor' - in die Handlung eingeführt, damit der Spieler auf jeden Fall stehen bleibt und zur Kenntnis nimmt, wie die Portalwaffe das blaue Portal erzeugt. Ein Partikeleffekt und ein lautes Geräusch tragen dazu bei, die Aufmerksamkeit des Spielers auf den Vorgang zu lenken."
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[Kerry Davis] Dieser Raum soll den Spielern deutlich machen, dass die Farbe des Portals nicht darüber bestimmt, ob es sich um einen Eingang oder einen Ausgang handelt. Die Testspieler haben oft angenommen, orangene Portale seien nur Ausgänge, darum haben wir dieses Rätsel konzipiert, bei dem die Spieler gezwungen sind, ein orangenes Portal als Eingang zu benutzen."
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
"#commentary\prtl-Comment027.wav"	"[David Kircher] Um den Blick durch ein Portal aus Sicht des Spielers darzustellen, müssen wir ein separates Bild rendern, das über eine virtuelle Kamera die Sicht durch das gegenüberliegende Portal wiedergibt. Für ein korrektes Bild und eine effiziente Renderleistung rendern wir nur das, was durch das begrenzte Sichtfeld des gegenüberliegenden Portals zu sehen ist. Objekte, die sich zwischen der Kamera und der Portalfläche befinden, bleiben unberücksichtigt."
"[english]#commentary\prtl-Comment027.wav"	"[David Kircher] When rendering the player's view through a portal, we must render a separate image using a virtual camera which looks out of the opposite portal.  To obtain a correct image and efficient rendering performance, we render only what is visible through the limited field of view of the opposite portal and exclude objects which lie between the virtual camera and the plane of the opposite portal."
"#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Frühere Versionen von Portal hatten viel detailliertere Umgebungen mit viel mehr Gegenständen, ähnlich wie in Half-Life 2. Wir haben aber schnell gemerkt, dass überall verstreute Objekte die Spieler so stark ablenken, dass der Lernprozess beeinträchtigt wird. Also haben wir das Design zugunsten schlichter, zielgerichteter Testkammern vereinfacht. Der modulare Aufbau lässt es plausibel erscheinen, dass die Kammern durch die Kolben in dynamischer Weise eine neue Form annehmen können."
"[english]#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Early versions of Portal featured more detailed, cluttered environments, much like Half Life 2. We quickly realized that unnecessary objects scattered all over the place distracted players to the point where it actually interfered with the portal training process. So we simplified the art style to favor clean, focused test chambers. The modular approach we settled on makes it look plausible that the chambers can reform dynamically on these pistons."
"#commentary\prtl-Comment032.wav"	"[Chet Faliszek] Aus didaktischen Gründen gibt es bei den frühen Herausforderungen praktisch nur eine richtige Lösung. In der ursprünglichen Version gab es die gläserne Barriere in diesem Raum nicht. Die Testspieler haben sich oft auf den großen, roten Schalter gestellt, um die Tür zu öffnen und ein blaues Portal durch die Öffnung zu schießen, sodass sie die Box komplett umgingen. Diese Lösung war zwar clever, verfehlte aber den beabsichtigten Zweck, da dieses Problem den Zusammenhang zwischen Boxen und Knöpfen verdeutlichen sollte. Deshalb haben wir die Glasbarriere eingebaut. Im weiteren Spielverlauf sind die möglichen Problemlösungen vielfältiger."
"[english]#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For training purposes, there's generally just one correct solution to these early puzzles. The original version of this room didn't have the glass barrier. Playtesters would often stand on the button to open the door, and then shoot a blue portal through the opening, bypassing the box entirely. Since this puzzle was meant illustrate the relationship between boxes and buttons, that solution, while clever, was a failure, so we added the glass barrier to prevent it. Later in the game, however, the puzzles become more open-ended."
"#commentary\prtl-Comment035.wav"	"[David Kircher] Die Integration der Portale mit dem physikalischen System der Source-Engine war ein komplexer Prozess, der mehrere Durchgänge durchlaufen hat, um eine stimmige Balance zwischen Leistung und korrekter Darstellung zu erreichen. Da Portale praktisch überall in der Spielumgebung platziert werden können, musste das physikalische System so modifiziert werden, dass es dynamische Änderungen an der Darstellung kollidierender Geometrien zulässt, beispielsweise bei den Wänden und dem Boden im Umkreis dieser Box oder bei allen Objekten auf der gegenüberliegenden Seite des Portals. Erste Implementierungen dieses Systems zur Erzeugung dynamischer Kollisionen konnten bis zu 500 Millisekunden, also eine halbe Sekunde benötigen, um die korrekte Kollision zu berechnen. Das klingt im alltäglichen Leben vielleicht nach nicht besonders viel, aber diese Verzögerung bei der Portalerstellung war im Kontext des Spiels doch deutlich zu spüren. Schließlich haben wir ein System entworfen, das in Blasen um die Portale herum eine hybride physikalische Umgebung aufbaut, die mit einer weniger exakten Kollision arbeitet als bei der Standardgenerierung durch die Source-Engine. Aber in der Praxis ist das insgesamt exakt genug. Dadurch konnten wir die Zeit zur Erstellung einer dynamischen Kollision von 500 auf nur 10 Millisekunden senken. Und diese Verzögerung ist bei der Portalerstellung nicht mehr wahrnehmbar."
"[english]#commentary\prtl-Comment035.wav"	"[David Kircher] Integrating portals with the Source engine's physics system was a complex process that required several iterations to achieve the right balance of performance and correctness.  Because portals can be placed virtually anywhere in the game environment, the physics system had to be modified to allow dynamic changes to its representation of colliding geometry, such as the walls and floor around this box, and any objects which may lie on the opposite side of the portal.  Initial implementations of this dynamic collision generation system could take up to one half of one second, or 500 milliseconds, to compute the correct collision.  This may not sound like a long time in everyday life, but this pause during portal creation was quite noticeable in the context of the game.  Ultimately, we designed a system that creates temporary hybrid physics environments in bubbles around the portals using less accurate collision than that produced by Source's standard collision generation, but was accurate enough in practice and reduced the time to create the dynamic collision representation from 500 milliseconds to just 10 milliseconds, which is an imperceptible pause during portal creation."
"#commentary\prtl-Comment036.wav"	"[David Kircher] In den ersten Entwicklungsmonaten haben wir das durch die Portale sichtbare Bild auf zwei Offscreen-Texturen gerendert. Dieser Ansatz war leicht umzusetzen und mit vielfältiger Grafikhardware kompatibel. Nicht kompatibel war die Methode aber leider mit der Schriftglättung, außerdem verbrauchte sie eine Menge Videospeicher, um rekursive Ansichten durch mehrere Portale hindurch zu bewältigen. Wegen dieser Nachteile sind wir auf ein System umgeschwenkt, das die Portalausschnitte rekursiv und mithilfe des Schablonenpuffers in den Bildspeicher rendert, um die einem Portal entsprechenden Pixel zu isolieren. Dieses Verfahren ist effektiver, denn es ist mit der Schriftglättung kompatibel und verbraucht keinen zusätzlichen Videospeicher für Offscreen-Texturen."
"[english]#commentary\prtl-Comment036.wav"	"[David Kircher] For the first few months of development, we rendered the views through portals to two offscreen textures. This approach was easy to implement and was compatible with a wide range of graphics hardware.  Unfortunately, this method was incompatible with antialiasing and consumed a large amount of video memory in order to handle recursive views through several portals.  Because of these disadvantages, we switched to a system which renders portal views recursively into the frame buffer with the aid of the stencil buffer to isolate pixels corresponding to a given portal. This is a more effective scheme because it is compatible with antialiasing and does not consume any additional video memory for offscreen textures."
"#commentary\prtl-Comment038.wav"	"[Randy Lundeen] Damit Herausforderungen nicht nur darin bestehen, sich zum nächsten Ausgang zu teleportieren, mussten wir Oberflächen einführen, auf denen kein Portal platziert werden kann. Diese werden hier formal eingeführt. Wir haben mit verschiedenen Oberflächendesigns experimentiert und uns dann für dieses entschieden. Das visuelle Rauschen und das Reflexionsvermögen machen es schon aus der Ferne gut erkennbar."
"[english]#commentary\prtl-Comment038.wav"	"[Randy Lundeen] To make puzzles deeper than just teleporting to the exit, we had to include surfaces that won't hold a portal, which are formally introduced here. We experimented with several surface designs before we settled on this one, whose visual noise and reflectivity make it easy to identify at a distance."
"#commentary\prtl-Comment040.wav"	"[Chris Chin] Zwar bestand eines der Designziele von Anfang an darin, das Spielertraining Ebene für Ebene voranzutreiben, aber dennoch hatten wir einige Konzepte zu früh eingeführt. Dies war z. B. die erste Herausforderung, die eine Ablenkung einer Energiekugel beinhaltete. In der Testphase stellte sich jedoch heraus, dass damit zu viele neue Konzepte auf einmal eingeführt wurden. Die Folge war Frustration bei vielen Testspielern. Als Reaktion darauf haben wir vor dieser noch zwei weitere Testkammern eingeführt, um dem Spieler die Fähigkeit zur Ablenkung einer Energiekugel Schritt für Schritt zu vermitteln."
"[english]#commentary\prtl-Comment040.wav"	"[Chris Chin] Even though layering player training was a design goal from the start, we still ended up introducing some concepts too quickly. For instance, this used to be the first energy-ball redirection puzzle. Playtesting revealed that this puzzle introduced too many new concepts at once, which ended up frustrating a lot of playtesters. In response, we inserted two test chambers before this one to make the energy-ball redirection training more gradual."
"#commentary\prtl-Comment041.wav"	"[Paul Graham] Da die Umgebungen der Testkammern zu Trainingszwecken vereinfacht wurden, haben wir in den Kammern visuelle 'Hot Spots' geschaffen, um die Aufmerksamkeit des Spielers gezielt zu lenken. Das Design ist im Grunde eine Balance zwischen runden und scharfkantigen Objekten. Die scharfkantigen Objekte stellen Hintergrundelemente dar, während das visuelle Interesse auf die runden Objekte wie Türen und bewegliche Requisiten gelenkt wird."
"[english]#commentary\prtl-Comment041.wav"	"[Paul Graham] Because our test chamber environments were simplified for training purposes, we created visual hot spots within the rooms to guide players' attention. The design is essentially a balance between round objects and sharp objects, the sharp objects representing background elements and the round objects - such as doors and moveable props - comprising our points of visual interest."
"#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Ursprünglich verliefen diese Gerüste auf elektrisch geladenen Schienen. Aber geschickten Testspielern gelang es, sich über das Geländer zum Ausgang zu hangeln und damit die Herausforderung gänzlich zu umgehen. Unser erster Lösungsversuch bestand darin, den Spieler sterben zu lassen, sobald er das Geländer berührte. Aber das stellte sich als überzogen heraus, denn dieser plötzliche Tod in den komplexeren Herausforderungen gegen Ende des Spiels frustrierte selbst erfahrene Testspieler. Beide Probleme haben wir dadurch gelöst, dass das Gerüst nun auf immateriellen Lichtstrahlen verläuft."
"[english]#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Originally, these scaffolds ran on electrified tracks.  But, crafty playtesters would hop along the rails to the exit, bypassing the puzzle entirely.  We tried to solve this by killing players as soon as they touched the rails.  That solution ended up being too much of an over correction, as even skilled playtesters were getting frustrated by these one-hit kills, in the more complex puzzles later in the game.  Making the scaffolds run along immaterial beams of light solved both problems."
"#commentary\prtl-Comment044.wav"	"[David Kircher] Wir sprachen schon darüber, wie wir statische Portalkollisionen handhaben. Aber Kollisionen mit beweglichen Objekten auf der anderen Seite eines Portals sind ganz anders gelagert und ein ähnlich großes Problem. Auf dieses Gerüst zu klettern war in den ersten Monaten der Entwicklung ein etwas halbherziger Vorschlag. Wir lösten das Problem der Kollision mit diesen dynamischen Objekten dadurch, dass wir Objekte von einem Portal zum anderen klonen und dabei streng kontrollieren, welche Objekte wie miteinander kollidieren dürfen."
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[Garret Rickey] Der Portal-Impuls war letztlich das am schwierigsten zu vermittelnde Konzept. In dieser Abfolge von Herausforderungen, die mehr Designdurchgänge erfahren haben als nahezu jeder andere Teil des Spiels, führen wir das Konzept ein, den Impuls durch die langsame, schrittweise Nutzung von Portalen umzulenken. Wir lassen die KI-Stimme sogar die Elemente der Herausforderung ziemlich ausführlich erklären. Das ist etwas, was wir im Rest des Spiels durchweg vermieden haben."
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Ursprünglich waren die Oberflächen dieser Ausgangsportale eine statische Geometrie in ihrer endgültigen Position, aber die Testspieler haben ganz hartnäckig nicht nach oben geschaut. Wieder ein Beispiel für das Problem des klassischen Spieldesigns: Wie kriegt man den Spieler dazu, nach oben zu schauen? Durch die Platzierung der Portale auf beweglichen Kolben konnten wir eine Ausgangsposition schaffen, auf die Spieler mit größerer Wahrscheinlichkeit achten."
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[Greg Coomer] Sich mithilfe der Schwerkraft in ein Portal fallen zu lassen, sodass man wie eine Rakete durch das andere Portal geschossen kommt - wir nennen das den Schleudereffekt -, war eines der am schwierigsten zu schulenden Konzepte. Wir haben einen speziellen visuellen Schlüsselreiz eingebaut - einen vorstehenden Zementblock mit Kacheln im Schachbrettmuster über einer Grube -, um den Spielern deutlich zu machen, dass sie jetzt das Schleudermanöver durchführen sollten. Nach mehreren Wiederholungen assoziieren die Spieler vorstehende Zementblöcke mit dem Schleudereffekt, so wie sie auch gelernt haben, Würfel und Knöpfe miteinander in Verbindung zu bringen."
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[Scott Dalton] Die Testspieler haben oftmals nicht in ein Portal geschaut, um zu sehen, wohin es führt, sondern sich einfach blind in ihren Untergang gestürzt. Als Reaktion darauf lautet das Motto dieser Herausforderung: 'Erst schauen, dann springen'. Von der Galerie aus hat der Spieler keine Sicht auf das sichere orangene Portal. Deshalb muss der Spieler durch ein Portal schauen, um es zu sehen, was seine Fähigkeit schult, Portale als Sichtfenster für entfernte Objekte zu nutzen."
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[Lars Jensvold] In dieser Kammer soll die Erwartung für den großen Moment aufgebaut werden, in dem der Spieler endlich die voll funktionsfähige Portalwaffe erhält. Der einzuschlagende Weg führt im Kreis um das Gerät herum, sodass es praktisch immer im Blickfeld ist, bis zu dem Moment, in dem der Spieler danach greift."
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[Chris Chin] Das Gelernte bleibt nicht immer hängen, vor allem dann nicht, wenn ein großes neues Konzept eingeführt wurde. Beispielsweise haben die Testspieler oft das Schleudermanöver vergessen, nachdem sie die voll funktionsfähige Portalwaffe erhalten hatten. Aber da die Fähigkeit sehr wichtig ist, soll diese Herausforderung das Schleuderkonzept wieder ins Gedächtnis rufen."
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[Jason Brashill] Ursprünglich sollte die Tür am anderen Ende durch einen über ein Gewicht zu aktivierenden Schalter geöffnet werden, aber die Testspieler brachten Schalter so stark mit Boxen in Verbindung, dass sie sich hoffnungslos darin verrannten, eine Box zu suchen. Wir haben dann diesen großen Schalter durch einen auf einem Sockel montierten Druckschalter ersetzt und damit die Assoziation zu einer Box aufgehoben. Allerdings kamen die Testspieler nach wie vor nur schwer darauf, dass sie durch die Tür auf ein Portal schießen mussten. Wir haben dann das Geräusch eines tickenden Timers hinzugefügt, sobald die Tür geöffnet war. Das signalisierte den Spielern, dass sie innerhalb der vorgegebenen Zeit handeln mussten. Auf diese Weise hatte sich das Problem gelöst."
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] Als wir vom Platzhalterdesign zum endgültigen Aussehen übergingen, erhielt diese Ebene als Erste ein Facelifting. Wir haben diese Karte gewählt, da hier viele unserer Spielkonzepte auf relativ kleinem Raum enthalten sind. Die Richtlinie für die Gestaltung der Testkammern besagte, dass alles so aussehen sollte, als sei es ganz zweckmäßig platziert worden. Durch das einfache Design kann sich der Spieler besser auf seine Aufgabe konzentrieren. Dadurch ergibt sich auch ein schöner Kontrast zu den späteren, viel weniger sterilen Umgebungen hinter den Kulissen, wodurch der Spieler den Eindruck erhält, wirklich einen Fortschritt erzielt zu haben."
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[Kerry Davis] Bei nahezu allen Herausforderungen mit Boxen und Knöpfen ergab sich folgendes Problem: Es gelang den Spielern zwar, die Boxen durch ein Portal auf die andere Seite der Tür zu befördern, aber dadurch saßen sie in der Falle in einem Raum, in dem es zwar Knöpfe, aber keine Boxen gab. Wir haben besondere Auslösemomente eingerichtet, um solche Fälle zu erkennen und zu bewältigen, und dann die Verteilungsröhren für Boxen hinzugefügt. Damit ist gewährleistet, dass der Spieler immer mit den benötigten Werkzeugen versorgt werden kann."
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[David Kircher] An diesem Ort lernt man die rekursive Natur der Portale besonders schätzen. Wenn Sie ein Portal auf jeder Seite dieses Korridors platzieren, scheinen sich die Portale ins Unendliche fortzusetzen, etwa wie in einem Spiegelsaal. In Wirklichkeit unterstützen wir bei jeder Portalkette nur maximal neun rekursive Portaldurchblicke. Wir erzielen den Eindruck endloser Rekursion, indem wir einen Teil des zuvor gerenderten Frames in der Rekursivkette auf das letzte Portalbild kopieren. Das ist nicht hundertprozentig perfekt, aber es ist wirksam und kostengünstig."
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[Nick Maggiore] In dieser Karte haben wir zum ersten Mal damit experimentiert, eine Herausforderung mit so wenigen Portalen wie möglich zu lösen. Wir haben versucht, dieses Konzept in den Fortgang der Geschichte einzubauen, konnten das aber nicht wirklich durchsetzen. Aber anstatt die Idee vollends aufzugeben, ist das Konzept jetzt Teil einer Serie von Challenge-Karten nach dem eigentlichen Spiel."
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[Jeep Barnett] Einige Testspieler haben hier am Boden ein Portal platziert und konnten dann mithilfe des Treppenschachts den Rest der Herausforderung überspringen. Normalerweise bessern wir eine Ebene nach, wenn Testspieler eine Möglichkeit finden, Teile einer Herausforderung zu leicht zu umgehen. In diesem und in einigen anderen Fällen aber, in denen die Umgehung größere Fertigkeiten erfordert als die vorgesehene Lösung des Problems, haben wir die Ninja-Aktion als Möglichkeit bestehen lassen."
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
