"lang"
{
"Language"	"danish"
"#commentary\prtl-Comment021.wav"	"[Kim Swift] Det er ekstremt vigtigt, at spillerne hurtigt forstår, hvad en portal er. Vi lagde mærke til, at de første af de spillere, som testede spillet, forstod konceptet meget hurtigere, når de så sig selv gennem en portal. Derfor placerede vi med vilje den første portal således, at spillerne kommer til at se sig selv."
"[english]#commentary\prtl-Comment021.wav"	"[Kim Swift] It's absolutely critical that players quickly wrap their heads around what a portal is.  We noticed early playtesters grasped the concept much more quickly when they caught a glimpse of themselves through a portal.  So we deliberately positioned this first portal to ensure that players will invariably see themselves."
"#commentary\prtl-Comment022.wav"	"[Paul Graham] Vi ville have, at spillerne føler sig sikre, når de står i en portal. Derfor dræber vi dem aldrig og ødelægger heller ikke objekter, når de er i en portal, som lukkes. I stedet for skubber eller teleporterer vi objekterne ud af portalerne, når de er ved at lukkes."
"[english]#commentary\prtl-Comment022.wav"	"[Paul Graham] We wanted players to feel safe while standing in a portal, so we never kill them or destroy objects within a portal that's closing. Instead, we either push or teleport objects out of a portal as it closes."
"#commentary\prtl-Comment023.wav"	"[Robin Walker] Fordi vi er meget omhyggelige med at introducere de nye spilfunktioner og at træne spillerne i at bruge dem, er vi sikre på, at spillerne ved, hvad en portal er, og hvordan den i store træk fungerer, når de når her til. I de første versioner af Portal var det muligt for spillerne at kludre sig gennem starten af spillet uden altid at forstå, hvad der foregik, hvilket gjorde det sværere at lære dem nye koncepter. Den opgave, du lige har gennemført, er designet således, at man stort set altid ender i en blindgyde, hvis man prøver at kludre sig gennem. For at løse opgaven skal man mindst gå gennem fem portaler i den rigtige rækkefølge. Ved på denne måde at afgrænse spillet, så det er nødvendigt at have en solid forståelse af de vigtigste koncepter for at gennemføre de forskellige dele, standardiserede vi indlæringskurven markant."
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[Jason Brashill] I de første versioner af denne spillerunde drønede spillerne ned ad trappen uden at lægge mærke til, hvad det var, der skabte portalerne. Vi indførte en obligatorisk pause i spillet – det vi kalder en afgrænsning – for at sikre, at spillerne stoppede og lagde mærke til, at der blev skabt en portal vha. portalpistolen. Deres opmærksomhed fanges vha. en partikeleffekt og en høj lyd."
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[Kerry Davis] Dette lokale er designet med henblik på at give spillerne en forståelse af, at indgangs- og udgangsportaler ikke er afhængige af portalens farve. Spillerne antog ofte, at orange portaler udelukkende fungerede som udgangsportaler. Derfor skabte vi denne opgave for at tvinge dem til at gå ind i en orange portal."
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
"#commentary\prtl-Comment027.wav"	"[David Kircher] Når vi gengiver spillerens perspektiv gennem en portal, er vi nødt til at gengive et separat billede vha. et virtuelt kamera, som peger ud af portalens anden ende. For at skabe det rigtige billede og opnå en effektiv gengivelse, gengiver vi kun det, som kan ses gennem det begrænsede synsfelt fra portalens anden ende, og udelader de objekter, som er mellem det virtuelle kamera og planet for portalens anden ende."
"[english]#commentary\prtl-Comment027.wav"	"[David Kircher] When rendering the player's view through a portal, we must render a separate image using a virtual camera which looks out of the opposite portal.  To obtain a correct image and efficient rendering performance, we render only what is visible through the limited field of view of the opposite portal and exclude objects which lie between the virtual camera and the plane of the opposite portal."
"#commentary\prtl-Comment029.wav"	"[Nick Maggiore] I de første versioner af Portal var omgivelserne mere detaljerede og fyldt med ting, ligesom i Half Life 2. Det gik imidlertid hurtigt op for os, at de unødvendige objekter distraherede spillerne så meget, at det rent faktisk gik ud over træningen. Derfor gjorde vi grafikken mere enkel og skabte de ryddelige testkamre. Pga. den modulopbyggede tilgang, vi valgte, virker det troværdigt, at kamrene kan rekonstrueres dynamisk på disse stempler."
"[english]#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Early versions of Portal featured more detailed, cluttered environments, much like Half Life 2. We quickly realized that unnecessary objects scattered all over the place distracted players to the point where it actually interfered with the portal training process. So we simplified the art style to favor clean, focused test chambers. The modular approach we settled on makes it look plausible that the chambers can reform dynamically on these pistons."
"#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For at sikre at spillerne får den nødvendige træning, er der generelt kun en rigtig løsning på de første opgaver. I den oprindelige version af dette lokale var der ikke en glasafspærring. Ofte stod spillerne på knappen til at åbne døren og skød en blå portal gennem åbningen, så de slet ikke brugte kassen. Da denne opgave var beregnet til at illustrere forholdet mellem kasser og knapper, var denne løsning en fejl – selvom den var smart. Derfor tilføjede vi glasafspærringen. Senere i spillet kan opgaverne imidlertid løses på flere forskellige måder."
"[english]#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For training purposes, there's generally just one correct solution to these early puzzles. The original version of this room didn't have the glass barrier. Playtesters would often stand on the button to open the door, and then shoot a blue portal through the opening, bypassing the box entirely. Since this puzzle was meant illustrate the relationship between boxes and buttons, that solution, while clever, was a failure, so we added the glass barrier to prevent it. Later in the game, however, the puzzles become more open-ended."
"#commentary\prtl-Comment035.wav"	"[David Kircher] Det at integrere portalerne med Source-motorens fysiksystem var en kompleks proces, som krævede flere forsøg, før vi fandt den rette balance, der gjorde, at spillet både kørte godt, og at fysikken i spillet fungerede korrekt. Fordi portalerne stort set kan placeres hvor som helst i spillet, skulle fysiksystemet ændres, så det understøttede dynamiske ændringer i repræsentationen af kolliderende geometri, f.eks. væggen og gulvet omkring denne kasse og evt. objekter på den anden side af portalen. I de første implementeringer af dette system til dynamiske ændringer af kolliderende geometri kunne det tage op til et halvt sekund eller 500 millisekunder at beregne den rigtige kollision. Det lyder muligvis ikke som lang tid, men under oprettelse af portaler lagde man mærke til det. Til sidst designede vi et system, hvor der oprettes midlertidige fysikmiljøer i bobler omkring portalerne vha. en mindre nøjagtig funktion til kollisionsdetektering end Source-motorens standardfunktion, men som er nøjagtigt nok i praksis, og som reducerede den tid, det tog, fra 500 millisekunder til bare 10 millisekunder, hvilket er så kort, at man ikke lægger mærke til det under oprettelse af portaler."
"[english]#commentary\prtl-Comment035.wav"	"[David Kircher] Integrating portals with the Source engine's physics system was a complex process that required several iterations to achieve the right balance of performance and correctness.  Because portals can be placed virtually anywhere in the game environment, the physics system had to be modified to allow dynamic changes to its representation of colliding geometry, such as the walls and floor around this box, and any objects which may lie on the opposite side of the portal.  Initial implementations of this dynamic collision generation system could take up to one half of one second, or 500 milliseconds, to compute the correct collision.  This may not sound like a long time in everyday life, but this pause during portal creation was quite noticeable in the context of the game.  Ultimately, we designed a system that creates temporary hybrid physics environments in bubbles around the portals using less accurate collision than that produced by Source's standard collision generation, but was accurate enough in practice and reduced the time to create the dynamic collision representation from 500 milliseconds to just 10 milliseconds, which is an imperceptible pause during portal creation."
"#commentary\prtl-Comment036.wav"	"[David Kircher] Under de første måneders udvikling gengav vi synsvinklerne gennem portalerne via to offscreen-teksturer. Denne tilgang var nem at implementere og var kompatibel med en lang række grafikhardware. Desværre var denne metode ikke kompatibel med anti-aliasing og krævede en stor mængde videohukommelse for at håndtere rekursive synsvinkler gennem flere portaler. Pga. disse ulemper skiftede vi til et system, hvor portalsynsvinklerne gengives rekursivt i framebufferen vha. stencilbufferen for at isolere de pixel, som svarer til en given portal. Det er en mere effektiv måde at gøre det på, fordi den er kompatibel med anti-aliasing og ikke kræver ekstra videohukommelse til offscreen-teksturer."
"[english]#commentary\prtl-Comment036.wav"	"[David Kircher] For the first few months of development, we rendered the views through portals to two offscreen textures. This approach was easy to implement and was compatible with a wide range of graphics hardware.  Unfortunately, this method was incompatible with antialiasing and consumed a large amount of video memory in order to handle recursive views through several portals.  Because of these disadvantages, we switched to a system which renders portal views recursively into the frame buffer with the aid of the stencil buffer to isolate pixels corresponding to a given portal. This is a more effective scheme because it is compatible with antialiasing and does not consume any additional video memory for offscreen textures."
"#commentary\prtl-Comment038.wav"	"[Randy Lundeen] For at gøre det sværere at løse opgaverne end ved blot at teleportere til udgangen, var vi nødt til at inkludere overflader, hvor man ikke kan bruge portaler, hvilket introduceres her. Vi eksperimenterede med adskillige overfladedesign, inden vi valgte denne overflade, hvis visuelle støj og refleksionsgrad gør, at den er let at genkende på afstand."
"[english]#commentary\prtl-Comment038.wav"	"[Randy Lundeen] To make puzzles deeper than just teleporting to the exit, we had to include surfaces that won't hold a portal, which are formally introduced here. We experimented with several surface designs before we settled on this one, whose visual noise and reflectivity make it easy to identify at a distance."
"#commentary\prtl-Comment040.wav"	"[Chris Chin] Selvom den trinvise træning af spillerne indgik i designplanerne fra starten, endte det alligevel med, at vi introducerede visse koncepter for hurtigt. F.eks. var dette oprindeligt den første opgave, hvor man skulle omdirigere energibolde. Under test af spillet viste det sig imidlertid, at der blev introduceret for mange nye koncepter på én gang, hvilket frustrerede en hel del af spillerne. Derfor skabte vi to testkamre inden dette kammer, så træningen i omdirigering af energibolde blev mere gradvis."
"[english]#commentary\prtl-Comment040.wav"	"[Chris Chin] Even though layering player training was a design goal from the start, we still ended up introducing some concepts too quickly. For instance, this used to be the first energy-ball redirection puzzle. Playtesting revealed that this puzzle introduced too many new concepts at once, which ended up frustrating a lot of playtesters. In response, we inserted two test chambers before this one to make the energy-ball redirection training more gradual."
"#commentary\prtl-Comment041.wav"	"[Paul Graham] Fordi testkammermiljøerne var skabt med henblik på træning og derfor var forenklede, skabte vi nogle områder i lokalerne, som fangede spillernes opmærksomhed. Grundliggende er designet en balance mellem runde og skarpe objekter. De skarpe objekter udgør baggrundselementerne, og de runde objekter, f.eks. døre og de ting, som kan flyttes, fanger spillernes opmærksomhed."
"[english]#commentary\prtl-Comment041.wav"	"[Paul Graham] Because our test chamber environments were simplified for training purposes, we created visual hot spots within the rooms to guide players' attention. The design is essentially a balance between round objects and sharp objects, the sharp objects representing background elements and the round objects - such as doors and moveable props - comprising our points of visual interest."
"#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Oprindeligt var disse stilladser på elektriske skinner. Men de smarte spillere hoppede langs med skinnerne til udgangen og undgik således helt at løse opgaven. Vi prøvede at løse dette problem ved at slå spillerne ihjel, så snart de rørte ved skinnerne. Den løsning viste sig at være for ekstrem, da selv øvede spillere blev frustrerede over at blive dræbt på stedet, når de løste de mere komplekse opgaver senere i spillet. Til sidst løste vi begge problemer ved at placere stilladserne på immaterielle lysstråler."
"[english]#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Originally, these scaffolds ran on electrified tracks.  But, crafty playtesters would hop along the rails to the exit, bypassing the puzzle entirely.  We tried to solve this by killing players as soon as they touched the rails.  That solution ended up being too much of an over correction, as even skilled playtesters were getting frustrated by these one-hit kills, in the more complex puzzles later in the game.  Making the scaffolds run along immaterial beams of light solved both problems."
"#commentary\prtl-Comment044.wav"	"[David Kircher] Vi talte tidligere om, hvordan vi håndterer statisk portalkollision. Men kollision med objekter i bevægelse på den anden side af portalen er et helt andet og lige så svært problem. At give sig i kast med det var ret uvist under de første måneders udvikling. Vi løste problemet angående kollision med disse dynamiske objekter ved at klone objekterne fra den ene portal til den anden og ved at oprette strenge regler for, hvilke objekter der kan kollidere med hinanden og hvordan."
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portalmomentum viste sig at være det sværeste koncept at formidle. I denne række spillerunder, hvis design vi ændrede flere gange end nogen anden del af spillet, introducerer vi langsomt omdirigering af momentum vha. portaler, trin for trin. Den kunstige intelligens forklarer endda meget udtrykkeligt, hvad opgaven går ud på, hvilket var noget vi undgik i størstedelen af resten af spillet."
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Oprindeligt var disse overflader for udgangsportalerne sidst i spillerunderne statisk geometri, men spillerne nægtede stædigt at kigge op og finde dem. Dette er endnu et eksempel på det klassiske problem med at få spillerne til at se op. Ved at placere portalerne på stempler i bevægelse, kunne vi få dem til at bevæge sig i en retning, hvor det var mere sandsynligt, at spillerne fik øje på dem."
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[Greg Coomer] Det at bruge tyngdekraften til at lade sig falde ind i en portal, så man kommer flyvende ud af den anden portal – det vi kalder at kaste sig ud – var endnu et koncept, som var svært at lære spillerne. Vi designede et særligt visuelt vink – en betonblok, som stikker ud, oven over et hul med betonfliser – for at vise spillerne, at det er tid til at kaste sig ud. Når spillerne har set dette visuelle vink nogle gange, associerer de betonblokke, som stikker ud, med det at kaste sig ud – på samme måde som de lærer at associere kuber med knapper."
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[Scott Dalton] Vi opdagede, at spillerne ikke kiggede ind i portalerne for at se, hvor de førte hen, men i stedet ofte blindt sprang lige i døden. Derfor er moralen af denne opgave, at man skal se sig for, inden man springer. Spillerne kan ikke se den sikre orange portal fra denne balkon. Det tvinger dem til at kigge gennem en portal for at få øje på den, hvilket træner dem i at bruge funktionen til at se gennem portalerne."
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[Lars Jensvold] Dette værelse er designet med henblik på at opbygge spillernes forventning, inden de endelig får den fuldt effektive portalpistol. Opgaven er designet således, at spillerne bevæger sig i en cirkel omkring pistolen, så de stort set hele tiden kan se den, lige indtil de får fat i den."
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[Chris Chin] Spillerne husker ikke altid det, de har lært, især når der lige er blevet introduceret et omfattende nyt koncept. Efter at have fået fat i den fuldt effektive portalenhed, glemte spillerne f.eks. ofte alt om at kaste sig ud. Da dette er en vigtig færdighed, er denne opgave designet til at genintroducere kastemanøvren."
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[Jason Brashill] Oprindeligt skulle man bruge en vejet knap til at åbne den dør, der er langt væk, men da spillerne forbandt kasser med knapper, kom de ikke videre, fordi de uden held ledte efter en kasse. Vi ændrede den store knap til en trykknap på en sokkel, så spillerne ikke kom til at tænke på kasser, men de havde stadig svært ved at forstå, at de skulle skyde en portal gennem døren. Ved at tilføje en tikkende stopurslyd, når døren var åben, gav vi spillerne et praj om, at de skulle foretage sig noget på det tidspunkt, hvilket løste problemet."
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] Da vi gik fra hovedsageligt at bruge pladsholdergrafik til det endelige visuelle design, var dette den første spillerunde, der fik et ansigtsløft. Vi valgte dette område, fordi mange af spillets elementer her var samlet på et forholdsvist lille sted. Grafikken til testkamrene blev designet med henblik på at give spillerne et indtryk af, at der er et formål med den måde tingene er placeret på. I kraft af det enkle design er det nemmere for spillerne at fokusere på opgaverne. Det udgør også en god kontrast til de senere, mindre sterile miljøer, når spillerne befinder sig bag kulisserne, hvilket giver dem et klart indtryk af, at de gør fremskridt."
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[Kerry Davis] Vi stødte på det samme problem i forbindelse med stort set alle opgaver, hvor der indgik kasser og døre. Spillerne kunne nemlig komme til at sende kasserne gennem en portal til den anden side af døren, så de var fanget i et værelse med knapper, men ingen kasser. Vi oprettede særlige funktioner til at registrere og håndtere disse tilfælde og tilføjede rørene til levering af kasser, så vi var sikre på, at spillerne altid kunne få fat i de nødvendige værktøjer."
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[David Kircher] Dette er et godt sted til at illustrere portalernes rekursivitet. Hvis man placerer en portal på hver side af denne korridor, kan man se, at det virker som om, portalerne er uendelige – ligesom den effekt, der opstår i en spejlsal. I virkeligheden understøtter spillet højst ni rekursive portalsynsvinkler i en kæde af portaler. Vi opnår indtrykket af uendelig rekursivitet ved at kopiere en del af den tidligere gengivne ramme til den sidste portal i den rekursive kæde. Det er ikke 100 % perfekt, men det er økonomisk og effektivt."
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[Nick Maggiore] Dette er det første sted, hvor vi eksperimenterede med at løse opgaven vha. af så få portalplaceringer som muligt. Vi prøvede på at inkorporere dette koncept i historien, men det lykkedes aldrig helt. I stedet for helt at opgive ideen, brugte vi konceptet i en række udfordringsrunder efter selve spillet."
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[Jeep Barnett] Her placerede nogle af de spillere, som testede spillet, en portal på gulvet og brugte trapperne til at springe resten af spillerunden over. Normalt omarbejder vi en spillerunde, hvis spillerne finder en måde at undgå dele af opgaven på. Men i dette tilfælde og et par til, hvor det at undgå opgaven nok kan siges at være sværere end at løse selve opgaven, lod vi den alternative løsning være."
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
"#commentary\prtl-Comment068.wav"	"[Lars Jensvold] Vi designede dette værelse med det formål at henlede spillernes opmærksomhed på kassen. Lyset fra observationslokalet danner vandrette skygger, der peger i retning af kassen, som også er direkte belyst vha. det varme lys fra lampen i loftet. Dette varme lys gør, at kassen står frem i forhold til det overvejende kolde lys i testkammeret. Firkanterne i forskellig størrelse på den overflade, der ikke kan oprettes portaler på, er også med til at få spillerne til at se op."
"[english]#commentary\prtl-Comment068.wav"	"[Lars Jensvold] We designed this room to draw the player's eyes to the box. The light from the observation room casts horizontal shadows that point at the box, which is directly lit by a warm light from the ceiling. This warm light helps the box stand out against the predominantly cool test chamber lighting. The varying sized squares of the off limits surface also help direct the player's attention upward."
"#commentary\prtl-Comment069.wav"	"[Kim Swift] Dette område gennemgik adskillige ændringer, da det er det første sted, hvor spillerne skal udføre det, der nok er den sværeste portalmanøvre, nemlig det dobbelte kast. Oprindeligt skulle man også omdirigere energibolde i dette værelse. Sammen med den nye dobbelte kastemanøvre viste det sig imidlertid at være for meget for de fleste spillere. Når spillerne er overvældede, har de typisk svært ved at opfatte nye oplysninger, så vi gjorde opgaven mere enkel, så de kun skulle bruge den dobbelte kastemanøvre. For at lede spillerne i den rigtige retning, inkluderede vi også en række visuelle vink, f.eks. det vink vi tidligere brugte til den almindelige kastemanøvre – en betonblok, som stikker ud, og et landingssted med fliser."
"[english]#commentary\prtl-Comment069.wav"	"[Kim Swift] This particular section went through several iterations because it's the first place where players are required to perform possibly the trickiest portal maneuver, the double fling. Originally, the room also featured an energy ball redirection puzzle. Combined with the new double fling skill, however, it proved to be too much for most playtesters.  Overwhelmed players tend not to digest new information, so we simplified the puzzle to require only the double fling. To nudge players in the right direction, we also included visual hints, such as the previously introduced single fling theme - the pushed out concrete slab with a checkerboard landing zone."
"#commentary\prtl-Comment070.wav"	"[Garret Rickey] Under test af spillet lagde vi mærke til, at mange af spillerne ikke var klar over, at de kunne placere portaler, mens de faldt. Da det at kunne placere portaler, mens man falder, er nødvendigt for at mestre kastemanøvren og mange andre portalmanøvrer, designede vi denne opgave således, at den eneste måde at løse den på er ved at placere en portal, mens man svæver i luften. Det var nødvendigt at omarbejde og finjustere denne spillerunde mange gange, før spillet forløb glat."
"[english]#commentary\prtl-Comment070.wav"	"[Garret Rickey] We noticed through our playtests that many of our players weren't aware of the fact that you could place portals while falling. Since placing portals as you are falling is essential to accomplishing flings and many other portal tricks, we implemented this puzzle, so that the only way to solve it, was to use the mid-air placement tactic. It took numerous iterations and lots of tuning before this  consistently played well."
"#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] I forbindelse med denne opgave ville vi have, at spillerne blev klar over, at de hurtigt kunne bevæge sig over store afstande vha. portaler. Oprindeligt var der trapper fra den nederste etage til de øverste værelser. De fleste spillere kunne imidlertid løbe så hurtigt fra det ene værelse til det andet, at de aldrig fik den ide at bruge den endnu lettere portalmetode. Ved at ændre trapperne til meget langsomme elevatorer kunne vi sikre, at det tog lige lang tid for alle spillere, uanset hvor erfarne de var, hvilket gjorde den tilsigtede løsning mere åbenbar."
"[english]#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] In this puzzle, we wanted players to realize that, using portals, they can travel long distances in a short step. Originally, we had stairs from the ground level to the upper rooms. Many playtesters, however, were able to run from one room to the other quickly enough to consider it a solution without ever thinking to use the even easier portal method. By changing the stairs to very slow moving lifts, we were able to level the travel time for all player experience levels, thus making the intended solution more clear."
"#commentary\prtl-Comment072.wav"	"[Paul Graham] For at løse denne opgave skal spillerne omdirigere en energibold gennem flere portaler. Fordi opgaven består af flere trin, gik mange af de første spillere i panik og omdirigerede ved et uheld en energibold lige ind i dem selv – med døden til følge. Vi omdesignede testkammeret, så portalerne kun kan placeres i den øverste halvdel af lokalet, hvilket løste problemet, fordi spillerne så var uden for boldens rækkevidde."
"[english]#commentary\prtl-Comment072.wav"	"[Paul Graham] This puzzle requires players to redirect an energy ball through multiple portal placements. The multiple steps caused many early playtesters to panic and accidentally redirect a ball right into themselves, with deadly results. We redesigned the test chamber so that portals can only be placed in the top half of the room, which solved the problem by generally leaving players out of the ball's reach."
"#commentary\prtl-Comment074.wav"	"[Robin Walker] Hovedformålet med det sidste testkammer er at sikre, at spillerne har lært den dobbelte kastemanøvre ordentligt. Til de tidligere kastemanøvrer brugte vi et visuelt vink, nemlig en del af væggen, som stak ud. For at forberede spillerne på de mere frie spillerunder bag kulisserne, har vi imidlertid gjort det hele en tand sværere. For at kunne fortsætte skal spillerne have forstået, at de kan udføre den dobbelte kastemanøvre stort set, hvor som helst de vil, hvad enten der er visuelle vink eller ej."
"[english]#commentary\prtl-Comment074.wav"	"[Robin Walker] Perhaps the most important purpose of this final test chamber is to cement the double fling maneuver training. For previous flings, we employed a visual cue - a pushed out a section of wall. In preparation for the more freeform behind-the-scenes levels, however, we take the training wheels off.  To proceed, players must realize that they can double fling almost anywhere they want to, with or without hints."
"#commentary\prtl-Comment076.wav"	"[Chet Faliszek] Til Portal ville vi skabe et rakettårn, som var anderledes end tårnene i Half Life 2.   Tårnene i Half Life 2 er stort set bare geværer monteret på et tårn, men i Portal ville vi give tårnene personlighed. Første trin var at give dem et nyt look. Da vi havde skabt deres nye look, lignede de mere søde robotter end truende maskingeværer. Og robotter er først rigtig søde, når de kan tale. Derfor var næste trin at skabe tårnenes stemmer. I samarbejde med Ellen McLain besluttede vi os for en stemme, som lød uskyldig, og tilsvarende replikker. Denne kombination af en dræbermaskine og en ikke-aggressiv, uskyldig personlighed gør, at tårnet bliver en figur, man husker."
"[english]#commentary\prtl-Comment076.wav"	"[Chet Faliszek] For Portal, we wanted to create a turret that was different from the traditional HL2 turrets.   The HL2 turrets are nothing more than mindless mounted guns, in Portal we wanted the turrets to have personality, to be characters.  The first step was a redesign of the look.  Once we had the look of the new turrets, they seemed less like menacing machine guns and more like cute robots.  And robots can never really be cute until they are talking robots.  So the next step was creating the vocal characteristics of the turrets.  Working with Ellen McClain, we settled on an innocent sounding voice with dialogue to match.  This juxtaposition of killing machine and innocent non-aggressive personality ends up making the Portal turret a memorable character."
"#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Selv om historien i Portal er enkel, skabte vi en hel del baggrundshistorie – for Aperture Science, for medarbejderne, for kappestriden med det forhadte Black Mesa og for, hvordan det alt sammen passer ind i Half Life-universet. Alt røbes ikke i det første Portal-spil, men vi proppede det fuldt af små detaljer. I dette område, som hedder Ratman Den, antydes det f.eks., at der muligvis er andre folk fanget i anlægget."
"[english]#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Even though Portal tells a simple story, we created a lot of backstory - for Aperture Science, for its employees, for its rivalry with the hated Black Mesa, and for where all of this fits into the cosmology of Half Life.  This first Portal game doesn't reveal all of it, but we crammed a lot of little details into the environments.  This area, for instance, called the Ratman Den, hints that there may be other people trapped in the facility."
