"lang"
{
"Language"	"tchinese"
"[english]#commentary\prtl-Comment035.wav"	"[David Kircher] Integrating portals with the Source engine's physics system was a complex process that required several iterations to achieve the right balance of performance and correctness.  Because portals can be placed virtually anywhere in the game environment, the physics system had to be modified to allow dynamic changes to its representation of colliding geometry, such as the walls and floor around this box, and any objects which may lie on the opposite side of the portal.  Initial implementations of this dynamic collision generation system could take up to one half of one second, or 500 milliseconds, to compute the correct collision.  This may not sound like a long time in everyday life, but this pause during portal creation was quite noticeable in the context of the game.  Ultimately, we designed a system that creates temporary hybrid physics environments in bubbles around the portals using less accurate collision than that produced by Source's standard collision generation, but was accurate enough in practice and reduced the time to create the dynamic collision representation from 500 milliseconds to just 10 milliseconds, which is an imperceptible pause during portal creation."
"#commentary\prtl-Comment036.wav"	"[DavidKircher]在開發遊戲的前幾個月，我們呈現的傳送門視野有兩種幕後質感。這種方法很容易付諸實行，而且和許多繪圖硬體相容。不幸的是，這種方式與反鋸齒技術並不相容，而且必須消耗大量記憶體才能處理數個傳送門的循環視野。因為這些缺點，我們換了系統，新系統在樣板緩衝區的協助下，能以循環的方式將傳送門畫面提供給畫面暫存緩衝區，分離對應於相關傳送門的像素。這套系統更有效，因為它與反鋸齒技術相容，而且不需消耗任何額外的視訊記憶體即可產生幕後質感。"
"[english]#commentary\prtl-Comment036.wav"	"[David Kircher] For the first few months of development, we rendered the views through portals to two offscreen textures. This approach was easy to implement and was compatible with a wide range of graphics hardware.  Unfortunately, this method was incompatible with antialiasing and consumed a large amount of video memory in order to handle recursive views through several portals.  Because of these disadvantages, we switched to a system which renders portal views recursively into the frame buffer with the aid of the stencil buffer to isolate pixels corresponding to a given portal. This is a more effective scheme because it is compatible with antialiasing and does not consume any additional video memory for offscreen textures."
"#commentary\prtl-Comment038.wav"	"[RandyLundeen]為了讓關卡更有深度，而非只是傳送到出口，我們必須包含無法保留傳送門的表面，通常是在這裡出現。我們實驗了幾種表面設計，然後才決定採用這一種，因為這種設計的視覺雜訊及反射能力，讓玩家在一段距離外就能輕易看到這種表面。"
"[english]#commentary\prtl-Comment038.wav"	"[Randy Lundeen] To make puzzles deeper than just teleporting to the exit, we had to include surfaces that won't hold a portal, which are formally introduced here. We experimented with several surface designs before we settled on this one, whose visual noise and reflectivity make it easy to identify at a distance."
"#commentary\prtl-Comment040.wav"	"[ChrisChin]雖然一開始我們的遊戲目的，是層層設計玩家的訓練活動，但我們最後還是免不了太快引進某些概念。例如，這本來是第一個更改能量球方向的關卡。遊戲測試後發現，這個關卡一下子介紹太多新概念，讓很多測試玩家覺得很挫折。為了解決這個問題，我們在這個房間前加入兩個測驗室，以漸進的方式進行改變能量球方向的訓練。"
"[english]#commentary\prtl-Comment040.wav"	"[Chris Chin] Even though layering player training was a design goal from the start, we still ended up introducing some concepts too quickly. For instance, this used to be the first energy-ball redirection puzzle. Playtesting revealed that this puzzle introduced too many new concepts at once, which ended up frustrating a lot of playtesters. In response, we inserted two test chambers before this one to make the energy-ball redirection training more gradual."
"#commentary\prtl-Comment041.wav"	"[PaulGraham]為了訓練，我們的測驗室環境經過簡化，因此我們在房間內建立了可見的危險地區，引導玩家的注意力。這項設計本來是圓形物體及尖銳物體間的平衡，尖銳物體代表環境因素，而圓形物體，例如門和可移動的道具，則包含我們有興趣的視覺點。"
"[english]#commentary\prtl-Comment041.wav"	"[Paul Graham] Because our test chamber environments were simplified for training purposes, we created visual hot spots within the rooms to guide players' attention. The design is essentially a balance between round objects and sharp objects, the sharp objects representing background elements and the round objects - such as doors and moveable props - comprising our points of visual interest."
"#commentary\prtl-Comment043.wav"	"[JeepBarnett]原本這些支架在電氣化軌道上運行。但是，狡猾的測試玩家會跳上鐵軌離開，完全不管這個關卡。我們試過解決這個問題；玩家只要一碰到鐵軌，就會立刻死亡。但是這個解決方式有點矯枉過正，即使是技術純熟的測試玩家，在後面更困難的遊戲關卡中，也會因為一碰就死的設計，感到非常挫折。最後我們讓支架沿著無形的光束運行，同時解決兩個問題。"
"[english]#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Originally, these scaffolds ran on electrified tracks.  But, crafty playtesters would hop along the rails to the exit, bypassing the puzzle entirely.  We tried to solve this by killing players as soon as they touched the rails.  That solution ended up being too much of an over correction, as even skilled playtesters were getting frustrated by these one-hit kills, in the more complex puzzles later in the game.  Making the scaffolds run along immaterial beams of light solved both problems."
"#commentary\prtl-Comment044.wav"	"[DavidKircher]我們之前談到如何解決靜態的傳送門碰撞問題。但是如果要讓傳送門另一邊的移動物品碰撞，則是完全不同的問題，但卻一樣棘手。遊戲發展初期，我們並不是很確定，是否要在這個支架上行走。我們從傳送門間複製物體，並嚴格控制哪些物體可以彼此碰撞，以及碰撞的方式，解決了這些動態物體碰撞的問題。"
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[GarretRickey]傳送門動量最後變成最難表達的概念。這一系列的關卡中，重複設計的次數比遊戲中任何部分來的多，我們讓玩家一步一步慢慢利用傳送門，介紹重新導向能量的概念。我們甚至讓人工智慧語音很明確的解說關卡的要素，這是我們在其他關卡中不想提到的事。"
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[BillVanBuren]起初，這些出口傳送門表面是靜態的幾何形狀，位置已經固定了，但測試玩家非常頑固，就是不願意往上看來尋找出口。這又是一個傳統遊戲設計的問題，我們要誘導玩家往上看。我們將傳送門放在移動的活塞上，那是玩家比較容易看到的位置。"
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[GregCoomer]利用重力掉入一個傳送門中，這樣你才能迅速上升離開另一個傳送門，這種技術我們稱為「拋擲」，也是很難訓練的概念。我們設計了明確的視覺提示-凹處上凸出的混凝土方塊，加上棋盤式混凝土磚-讓玩家知道該是使用拋擲技巧的時候了。這項提示會重複多次，協助玩家將凸出的混凝土方塊與拋擲聯想在一起，就像玩家學習聯想方塊和按鈕一樣。"
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[ScottDalton]我們發現，測試玩家不會往傳送門內看門通往哪裡，他們通常會亂跳進去送死。為了解決這個問題，這個關卡的教訓就是「跳之前要三思」。玩家從這個露臺看不到安全的橘色傳送門。這樣能強迫他們透過傳送門才能看到它，訓練玩家學習在遠端觀看傳送門的能力。"
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[LarsJensvold]這個房間的設計目的，是讓玩家最後拿到威力強大的傳送門槍時，能對高潮關卡有所期待。關卡的路會帶你繞著裝置轉圈，因此玩家在繞的過程中一直都能看到裝置，直到拿到為止。"
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[ChrisChin]玩家的訓練效果不一定能持久，尤其在介紹龐大的新概念後。例如，測試玩家取得強力的傳送裝置後，他們通常會忘記拋擲的技巧。因為這項技巧很重要，因此這個關卡的設計目的，就是重新介紹拋擲的觀念。"
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[JasonBrashill]原本測試玩家要用重量按鈕來開門，但在他們腦中，方塊和按鈕已經密不可分，所以他們通常會無可救藥地尋找方塊。我們將大按鈕變更為裝在臺座上的按鈕，藉此去除玩家對方塊的聯想，但測試玩家仍然無法瞭解要在門上射出一個傳送門。於是我們在門開啟時加入計時器的滴答聲，提示玩家在提示音出現時行動，解決了這個問題。"
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[JeremyBennett]我們原本的設計中所預留的大量空間，現在都已更新為完整的視覺設計，這是大翻新的第一階段。我們選擇這張地圖，因為它將我們許多的遊戲要素，整合到相對小型的地圖中。測驗室的美術設計方向，是要讓每件物品看起來都像是刻意放置的。簡單的設計能協助玩家專注於解謎上。它還能提供很好的對比，相對於後來較不枯燥的幕後環境，讓玩家有逐漸前進的感覺。"
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[KerryDavis]任何關卡中只要牽涉到方塊及門，我們幾乎都會遇到這樣的問題：玩家會將方塊傳送到門的另一邊，導致他們自己被困在房間中，有按鈕卻沒方塊。我們設計了特殊的觸發裝置，來偵測並處理這些問題，然後加入方塊傳送管，確保玩家永遠都有需要的工具。"
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[DavidKircher]這是一個絕佳的地點，可以欣賞一下傳送門的循環本質。如果你將傳送門放在這個走廊的每一側，你會發現傳送門似乎永無止盡，有點像是在全部都是鏡子的大廳一樣。事實上，在任何串連的傳送門中，我們最多支援九種循環的傳送門視野。我們在循環中，在最後的傳送門上複製之前出現的畫面，達成無限循環的效果。當然這樣並不完美，但是這樣的效果經濟又實惠。"
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[NickMaggiore]這是我們實驗以最少的傳送門配置過關的第一張地圖。我們試著將這個概念套用到故事模式，但都沒有成功過。但是我們不想全面放棄這個概念，因此將它加到遊戲後一系列的「挑戰」地圖中。"
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[JeepBarnett]有些測試玩家將傳送門放在這裡的地板上，並使用向上的階梯跳過其餘的關卡。如果測試玩家發現可以輕鬆略過大部分關卡的方式，我們通常會重新設計關卡難度。但在這個例子，以及其他一些例子中，跳到上面其實比正常過關需要更多的技巧，因此我們就不管這些投機方式。"
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
"#commentary\prtl-Comment068.wav"	"[LarsJensvold]我們設計這間房間，是要吸引玩家看到方塊。觀察室的光線會投射指向方塊的水平陰影，天花板上也有溫暖的燈光直射方塊。在測驗室明顯冷調的光線中，溫暖的光線讓方塊非常顯眼。禁區表面上大小各異的方塊，也協助將玩家的注意力引導到上方。"
"[english]#commentary\prtl-Comment068.wav"	"[Lars Jensvold] We designed this room to draw the player's eyes to the box. The light from the observation room casts horizontal shadows that point at the box, which is directly lit by a warm light from the ceiling. This warm light helps the box stand out against the predominantly cool test chamber lighting. The varying sized squares of the off limits surface also help direct the player's attention upward."
"#commentary\prtl-Comment069.wav"	"[KimSwift]這個部分重做過很多次，因為這是玩家首次表演重頭戲的地方，玩家需要展現最困難的傳送門技巧，即雙重拋擲。原本，這個房間也有更改能量球方向的關卡。但是，結合新的雙重拋擲技術後，事實證明這對大部分測試玩家而言都太難了。不知所措的玩家通常無法消化新資訊，因此我們簡化了關卡，玩家在這裡只需要運用雙重拋擲的技巧。為了將玩家推往正確的方向，我們也運用了視覺提示，例如之前介紹的單一拋擲主題-凸出的混凝土方塊加上棋盤式降落區。"
"[english]#commentary\prtl-Comment069.wav"	"[Kim Swift] This particular section went through several iterations because it's the first place where players are required to perform possibly the trickiest portal maneuver, the double fling. Originally, the room also featured an energy ball redirection puzzle. Combined with the new double fling skill, however, it proved to be too much for most playtesters.  Overwhelmed players tend not to digest new information, so we simplified the puzzle to require only the double fling. To nudge players in the right direction, we also included visual hints, such as the previously introduced single fling theme - the pushed out concrete slab with a checkerboard landing zone."
"#commentary\prtl-Comment070.wav"	"[GarretRickey]我們注意到，在測試過程中，許多玩家不知道在掉落時可以放置傳送門。在掉落過程中放置傳送門，是完成拋擲以及許多其他傳送門技術的必要技巧，因此唯一的解決方式，就是使用空中配置的手法。如果要精通這項技巧，必須重複很多次，經過不斷調整才能成功。"
"[english]#commentary\prtl-Comment070.wav"	"[Garret Rickey] We noticed through our playtests that many of our players weren't aware of the fact that you could place portals while falling. Since placing portals as you are falling is essential to accomplishing flings and many other portal tricks, we implemented this puzzle, so that the only way to solve it, was to use the mid-air placement tactic. It took numerous iterations and lots of tuning before this  consistently played well."
"#commentary\prtl-Comment071.wav"	"[RealmLovejoy]在這個關卡中，我們要讓玩家知道，透過傳送門，僅僅是踏出一小步就能前進很長的距離。原本，我們設計了樓梯通往上面的房間。但是，許多測試玩家非常迅速就能跑到另一個房間，玩家會以為這是唯一的解決方法，完全沒想到使用較簡單的傳送門方式。我們將樓梯改成速度非常緩慢的升降梯，這樣無論玩家熟練度如何，進行速度都不會有太大差異，讓玩家能更容易想到我們原本設計的過關方式。"
"[english]#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] In this puzzle, we wanted players to realize that, using portals, they can travel long distances in a short step. Originally, we had stairs from the ground level to the upper rooms. Many playtesters, however, were able to run from one room to the other quickly enough to consider it a solution without ever thinking to use the even easier portal method. By changing the stairs to very slow moving lifts, we were able to level the travel time for all player experience levels, thus making the intended solution more clear."
"#commentary\prtl-Comment072.wav"	"[PaulGraham]這個關卡需要玩家藉由放置多個傳送門，來改變能量球的方向。步驟太多，許多早期的測試玩家因而慌了手腳，不小心將能量球轉向自己，造成玩家死亡。我們重新設計了測驗室，玩家只能在房間的上半部放置傳送門，這樣子玩家通常不會碰到能量球，也解決了問題。"
"[english]#commentary\prtl-Comment072.wav"	"[Paul Graham] This puzzle requires players to redirect an energy ball through multiple portal placements. The multiple steps caused many early playtesters to panic and accidentally redirect a ball right into themselves, with deadly results. We redesigned the test chamber so that portals can only be placed in the top half of the room, which solved the problem by generally leaving players out of the ball's reach."
"#commentary\prtl-Comment074.wav"	"[RobinWalker]也許最後一間測驗室最重要的目的，就是加強雙重拋擲的技巧訓練。之前的拋擲方式，我們採用視覺提示，也就是讓牆面凸出一部份。但是，為了準備讓幕後關卡有更大的發揮空間，我們決定拿掉訓練輔助輪。玩家如果要繼續前進，必須瞭解他們幾乎能隨時隨地運用雙重拋擲技巧，無論有無提示。"
"[english]#commentary\prtl-Comment074.wav"	"[Robin Walker] Perhaps the most important purpose of this final test chamber is to cement the double fling maneuver training. For previous flings, we employed a visual cue - a pushed out a section of wall. In preparation for the more freeform behind-the-scenes levels, however, we take the training wheels off.  To proceed, players must realize that they can double fling almost anywhere they want to, with or without hints."
"#commentary\prtl-Comment076.wav"	"[ChetFaliszek]我們想在《Portal》中建立和傳統HL2不同的砲塔。HL2的砲塔是隨意架置的槍，但在《Portal》中，我們希望砲塔有個性，成為一個角色。第一步就是重新設計外觀。我們完成新砲塔的外觀設計後，砲塔看起來比較不像險惡的機槍，反而比較像可愛的機器人。而機器人一定要會說話才可愛。因此，下一步就是創造砲塔說話的特徵。我們和EllenMcLain合作，決定使用聽起來無辜的聲音，對話內容也要符合這個原則。將殺人的機器和無辜、毫無攻擊性的個性並列在一起，讓《Portal》中的砲塔變成令人難忘的角色。"
"[english]#commentary\prtl-Comment076.wav"	"[Chet Faliszek] For Portal, we wanted to create a turret that was different from the traditional HL2 turrets.   The HL2 turrets are nothing more than mindless mounted guns, in Portal we wanted the turrets to have personality, to be characters.  The first step was a redesign of the look.  Once we had the look of the new turrets, they seemed less like menacing machine guns and more like cute robots.  And robots can never really be cute until they are talking robots.  So the next step was creating the vocal characteristics of the turrets.  Working with Ellen McClain, we settled on an innocent sounding voice with dialogue to match.  This juxtaposition of killing machine and innocent non-aggressive personality ends up making the Portal turret a memorable character."
"#commentary\prtl-Comment077.wav"	"[ErikWolpaw]雖然《Portal》的故事很簡單，我們也想了許多背景故事-包括「光圈科學」的背景、員工的背景、和可恨的黑色高地對抗，並讓其中的故事都符合《戰慄時空》的宇宙觀點。這個《Portal》遊戲並未完全揭露《戰慄時空》的宇宙觀，但我們將許多相關的細節塞到環境之中。例如這一區叫「鼠人洞」，暗示可能有其他人困在這個環境中。"
"[english]#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Even though Portal tells a simple story, we created a lot of backstory - for Aperture Science, for its employees, for its rivalry with the hated Black Mesa, and for where all of this fits into the cosmology of Half Life.  This first Portal game doesn't reveal all of it, but we crammed a lot of little details into the environments.  This area, for instance, called the Ratman Den, hints that there may be other people trapped in the facility."
"#commentary\prtl-Comment080.wav"	"[RealmLovejoy]即使我們不希望《Portal》中有太多激烈的戰鬥，我們還是希望添加一些輕鬆的戰鬥情節。我們在幾次失敗後，才真正瞭解「輕鬆的戰鬥」概念，並決定砲塔是不錯的折衷方案。只要利用狡猾的傳送門花招就能擊敗砲塔，但是直接用暴力方式也能解決它們。"
"[english]#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Even though we didn't want Portal to be too combat heavy, we wanted to add at least a light combat mechanic. After a few less-than-successful attempts to actually realize this 'light combat' concept, we settled on turrets as a good compromise. The turrets can be defeated with tricky portal maneuvers, but they're also susceptible to a more straightforward berserker approach."
"#commentary\prtl-Comment083.wav"	"[JeepBarnett]「同伴方塊」的悲慘結局有兩個目的：讓原本就已經很邪惡的AI更加邪惡，同時訓練玩家使用焚化爐，這是最後關卡的關鍵要素。訓練中有非常戲劇化的高潮，因為玩家後來要為好朋友「同伴方塊」報仇，就將AI的某些重要零件塞進同一種焚化爐中。"
"[english]#commentary\prtl-Comment083.wav"	"[Jeep Barnett] The awful end of the companion cube serves a dual purpose: it adds a lot more sinister character to our already pretty sinister AI while simultaneously training players to use the incinerator, a key component of the final level. The training has a nice dramatic payoff, since players later get to avenge the death of their good friend the companion cube by stuffing some of the AI's important parts into exactly the same type of incinerator."
"#commentary\prtl-Comment084.wav"	"[ChetFaliszek]我們設計這個大廳，是為了讓玩家將方塊作為護盾使用，但許多測試玩家卻將其解讀為「避開能量球」的計時關卡，根本不用方塊。於是我們讓AI說一些方塊的事，大概解決了這個問題。效果很驚人。測試玩家原本不理方塊，在我們加入對話後，玩家時時刻刻都想待在方塊旁邊。因為我們不想讓玩家一直帶著方塊，因此我們在關卡結束時加入這個情節，要玩家殺掉方塊。"
"[english]#commentary\prtl-Comment084.wav"	"[Chet Faliszek] We designed this hall so that players had to use a box as a shield, but many playtesters read it as an 'avoid-the-energy-ball' timing puzzle, and simply left the box behind. We solved this, in large part, by having the AI talk about the box. A lot. Once the dialog went in, playtesters went from routinely abandoning the box to never wanting it to leave their side. Since we weren't going to make players lug a box around for the rest of the game, we added a scene at the end of the level where players are forced to kill the box."
"#commentary\prtl-Comment094.wav"	"[PaulGraham]有時候一點小細節就能創造極大的差異。例如，我們必須在這面牆加上左邊，玩家才能感覺到牆面很厚。如果不加上左邊的牆面，測試玩家通常以為大廳非常狹窄，他們會很驚慌，導致無法做出理性決策。"
"[english]#commentary\prtl-Comment094.wav"	"[Paul Graham] Sometimes little details make a huge difference. For instance, we had to add the left side to this wall to give players a visual representation of how thick it is. Without it, playtesters frequently thought the hall had just gotten impossibly narrower, panicked, and stopped making rational decisions."
"#commentary\prtl-Comment095.wav"	"[ErikWolpaw]在玩家逃出火坑前，AI對話的語調一直是電腦化的單調聲音。但是在玩家逃脫後，GLaDOS的聲音表情逐漸變得豐富，直到最後，她一直循環表達很多情緒。這個角色需要配音員模仿電腦發出的聲音，同時要注入一點個性。因為我們計畫要以一首歌結束遊戲，配音員也要有一副好歌喉。我們選定的配音員EllenMcLain，非常擅於模仿與表演，而且受過正統的歌劇女高音訓練。因此效果非常好。"
"[english]#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Before the player escapes the fire pit, the AI dialog is all delivered in a computerized monotone. After the escape, however, GLaDOS gets progressively more expressive until, by the end, she's cycling through a whole mess of emotions. The role required an actor capable of mimicking the computer-generated voice while still infusing it with some real character. And since we planned to end the game with a song, she also needed to have a good singing voice. The woman we cast, Ellen McClane, is a great mimic, a terrific actor, and a classically trained operatic soprano. So that worked out pretty good."
"#commentary\prtl-Comment096.wav"	"[RealmLovejoy]玩家逃脫後，我們讓玩家以新的方法解決舊房間的謎題。我們重新引進熟悉的空間，玩家能以「不正確」的方式解謎，這樣能讓玩家以為在欺騙系統，同時也在打造一條自己的道路，通過這個場所。"
"[english]#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] After players escape, we let them solve an old chamber in a new way. This reintroduction of a familiar space, which can now be solved in an 'incorrect' way, helps convey the sense that players are cheating the system while forging their own path through the facility."
"#commentary\prtl-Comment097.wav"	"[GarretRickey]我們使用這些移動的平台，為關卡加入時間壓力。雖然只是一系列的簡單決策，玩家在時間壓力下也會覺得高潮迭起，相較之下，玩家在《Portal》大部分的關卡中都能慢慢過關。沒有時間限制的關卡雖然比較複雜，但比較不戲劇化。"
"[english]#commentary\prtl-Comment097.wav"	"[Garret Rickey] We use these moving platforms to add time pressure to puzzles. A sequence of simple decisions feels much more climactic under time pressure, in contrast to most puzzles in Portal which can be solved at the players' leisure. Puzzles that aren't time bound can be more complex, but at the expense of being less dramatic."
"#commentary\prtl-Comment098.wav"	"[KimSwift]在這些新區域中，我們不使用玩家熟悉的表面。傳送門可以放在哪些新表面上，哪些表面又是禁區，都是我們要教導玩家的規則。因此我們建立了這一區，一方面讓玩家知道他們逃進這個場所的「本質」中，另一方面也能重新訓練他們，學習哪些表面能放置傳送門。"
"[english]#commentary\prtl-Comment098.wav"	"[Kim Swift] In these new areas, we weren't using the surfaces the player is familiar with.  The rules for which new surfaces portals can be placed on and which surfaces are off-limits, needed to be taught.  So we created this area both to show the player they have escaped into the 'guts' of the facility and to re-train them in which surfaces are valid for portal placement."
"#commentary\prtl-Comment101.wav"	"[EllenMcLain：為GLaDOS配音]	一開始人家是告訴我說，在Valve所有的東西好像都是預先規劃好的。一切都在事前做好準備了。但是那是天大的謊言。因為：有了最初的概念後，他們帶演員進錄音室然後說：「幫我們唸這些台詞，要用電腦合成語音的方式」之類的。OK，這對我來說沒問題。唸過之後，創作團隊有了新點子。然後就這樣……新點子一個接著一個跑出來。"
"[english]#commentary\prtl-Comment101.wav"	"[Ellen McLain: Voice of GLaDOS]	I know that I was told that, you know, sort of the idea of Valve is that everything... Everything is planned. Everything is worked out in advance. But that's a big, fat lie.  Because: The initial idea is started, and they bring an actor into the studio and they say, you know, 'Say these words for us, say this computer generated voice for us.' Okay, I'll do that. Well, then, that gives the creators other ideas. And it's... It's a rolling process; You roll from one idea into the next idea."
"#commentary\prtl-Comment102.wav"	"[EllenMcLain：為GLaDOS配音]	一開始我參加的時候，只是要重現電腦合成語音而已。只是重現。我照做了。一切都不含感情；我只是聽著電腦的語音，然後跟著重覆。可是隨著遊戲的推進，我必須放入愈來愈多感情到電腦裡，到GLaDOS裡。並讓她轉變為一個甜美，且帶有消極攻擊性的人。"
"[english]#commentary\prtl-Comment102.wav"	"[Ellen McLain: Voice of GLaDOS]	In the beginning, when I came in, I was just supposed to recreate the sound of a computer-generated voice. Just recreate it. And that's what I did. And there was no emotion involved; I just listened to the sound of the computer, and I repeated what I heard. But as the game continued, I was supposed to get more and more emotion into the computer, into GLaDOS. And she developed into a very sweet, passive-aggressive person."
"#commentary\prtl-Comment103.wav"	"[EllenMcLain：為GLaDOS配音]	身為一個演員，你到錄音室來，依照指示演出，然後拿到酬勞。會不會得到良好的指示，並不一定。但是這都沒關係。你當然也不會跟製作小組講這些事情。你進到錄音室，他們會拿給你一段很拗口的台詞。然後要你賦予這段台詞感情。不過這個團隊不一樣。他們會進來然後譬如說[指示演出方式]「受辱極端憤怒」。這對演員來講實在很好。我完全服了這個製作團隊。因為我實在太常看到模棱兩可的指示了，但是這次卻實際有人導演，每次錄音都很有趣。"
"[english]#commentary\prtl-Comment103.wav"	"[Ellen McLain: Voice of GLaDOS]	As an actor, you know, you come in, you do what you're told; You want to make your money. And sometimes you get good direction, and sometimes you don't get good direction. But it doesn't matter. And you certainly don't tell the production team any of this. But you come in and they'll, you know, they'll give you a lame line reading. And you're supposed to find some emotional value in that. But this is not what this team did. They would come in, for example, [and give me the direction] 'explosively indignant'. That's a wonderful direction for an actor. So, I must say that the production team won me over. Because so often I get bogus direction. But this time, I was actually directed and had fun at all the sessions."
"#commentary\prtl-Comment104.wav"	"[EllenMcLain：為GLaDOS配音]	諷刺。GLaDOS常常出言諷刺，這真的很好玩！不過我一邊要顧著投入感情，一邊還得維持電腦合成音，以及一些固定詞句的發音。就像「光圈科學」啦、「豐富學習中心」之類的。"
"[english]#commentary\prtl-Comment104.wav"	"[Ellen McLain: Voice of GLaDOS]	Sarcasm. GLaDOS is sarcastic a lot. And that's so much fun! But while I was trying to do this, trying to build in all these emotions, I still had to maintain the computer sound and maintain the pronunciation of repeated phrases. You know: 'Aperture Science' and 'The Enrichment Center'."
"#commentary\prtl-Comment105.wav"	"[EllenMcLain：為GLaDOS配音]	我跑去《Portal》的，呃……我搜尋「Portal遊戲」然後看了預告影片。實在太棒了！我真喜歡自己的聲音！[笑]然後我跟製作團隊說，我這輩子還沒有玩過電腦遊戲。可是我想要玩這個遊戲！[笑]"
