"lang"
{
"Language"	"hungarian"
"#commentary\prtl-Comment016.wav"	"[Robin Walker] A Portal tulajdonképpen egy elnyújtott játékos-betanító gyakorlat. A játék hatalmas részét tölti ki az, hogy játékelemeket mutatunk be, majd egyre nehezebb fejtörőkbe rétegezzük ezeket az elemeket. Ez a rétegzés itt kezdődik, ahol megtanítjuk a gomb és doboz mechanizmust, mielőtt bemutatnánk a portálok sokkal összetettebb koncepcióját."
"[english]#commentary\prtl-Comment016.wav"	"[Robin Walker] Portal is effectively an extended player training exercise. We spend a huge portion of the game introducing a series of gameplay tools, then layering these tools into increasingly difficult puzzles. This layering starts here, where we train the button/box mechanic before introducing the more complicated concept of portals."
"#commentary\prtl-Comment017.wav"	"[Gabe Newell] Üdvözöllek a (Játék Neve Behelyettesítendő)-ban! Remélem, már volt lehetőséged megismerkedni a Portal szokatlan perspektívájával és új játék-mechanizmusával. A kommentárok meghallgatásához mutass a célkereszttel a kommentár-jelre, és nyomd meg a „Használ” gombot. A kommentár megállításához mutass a forgó kommentár-jelre, és ismét nyomd meg a „Használ” gombot. Némelyik kommentár átveheti a játék irányítását, hogy megmutasson valamit. Ilyen esetekben a kommentár megállításához egyszerűen csak nyomd meg a „Használ” gombot. Miután lehetőséged nyílt játszani, kérlek, tudasd velem, mit gondolsz, ugyanis úgy hisszük, még csak most kezdjük majd kihasználni ennek a játék-mechanizmusnak az előnyeit. A gaben@valvesoftware.com címen érhetsz el. Köszönöm, és jó szórakozást!"
"[english]#commentary\prtl-Comment017.wav"	"[Gabe Newell] Welcome to insert game name, here.  Hopefully you have already had a chance to enjoy the off-beat perspective and new game mechanic of Portal.  To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play, as we think we are just at the beginning of taking advantage of this type of gameplay. I can be reached at gaben@valvesoftware.com. Thanks, and have fun!"
"#commentary\prtl-Comment018.wav"	"[Bay Raitt] Azért öltöztettük a játékost narancsszín kezeslábasba, hogy erősítsük tesztalany-mivoltát. Vizuálisan a narancsszín melegsége segít kiemelni őt a környezet hidegebb árnyalatai közül. Némelyik tesztelő azon töprengett, hogyan képes olyan magasról leesni sérülés nélkül, nem úgy, mint a Half-Life 2-ben. Erre válaszul egy sarokrugó-mechanizmust rögzítettünk az alsó lábszáraihoz; ezt követően már nem merült fel a kérdés, hogy tud túlélni olyan nagy zuhanásokat."
"[english]#commentary\prtl-Comment018.wav"	"[Bay Raitt] We put the player character in an orange jumpsuit to reinforce the fact that she's a test subject.  Visually, the warmer orange colors help her pop out against the colder tones of the environment.  Some playtesters were wondering why she could fall so far without getting hurt the way she would in Half-Life 2.  In response, we added mechanized heel springs to her lower legs; afterwards, there was no longer any question about why she could survive such long falls."
"#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] Ezek a bordázott üvegű megfigyelő-helyiségek azt az érzést keltik a játékosban, mintha állandón figyelnék, közben elrejtve a megfigyelők személyét. A helyiségeknek gyakorlati szerepük is van, mivel gyakran használjuk őket a tesztkamrákat egyszerű és logikus módon megvilágító fényforrásként."
"[english]#commentary\prtl-Comment019.wav"	"[Realm Lovejoy] These frosted-glass observation rooms make the player feel as if they're being watched at all times, while keeping the identity of these watchers a mystery. The rooms serve a practical purpose as well, since we often use them as convenient and logical light sources for the test chambers."
"#commentary\prtl-Comment020.wav"	"[Garret Rickey] A portál-megsemmisítő erőterek (amiket mi „zizegőnek” hívunk) és a liftek kombinálása kettős célt szolgál. Jól felismerhető lezárását adják a tesztkamráknak, és arra az inkább gyakorlati problémára is megoldást jelentenek, hogyan akadályozzuk meg, hogy a játékos különböző pályák közé nyisson portálokat. A zizegőket végül több fejtörőbe is beépítettük."
"[english]#commentary\prtl-Comment020.wav"	"[Garret Rickey] The combination of the prtl-destroying fields (which we call 'fizzlers') and the elevators serve a dual purpose. They provide a clearly identifiable end-point for each test-chamber, while also addressing the more practical problem of how to keep players from portaling across level loads. We eventually integrated the fizzlers into several of our puzzle designs."
"#commentary\prtl-Comment021.wav"	"[Kim Swift] Döntő fontosságú, hogy a játékos fejében gyorsan összeálljon, mi is az a portál. Észrevettük, hogy a korai tesztelők sokkal gyorsabban megértették a koncepciót, mikor megpillantották saját magukat egy portálon át. Ezért szándékosan úgy helyeztük el ezt az első portált, hogy a játékosok mindenképp meglássák magukat."
"[english]#commentary\prtl-Comment021.wav"	"[Kim Swift] It's absolutely critical that players quickly wrap their heads around what a portal is.  We noticed early playtesters grasped the concept much more quickly when they caught a glimpse of themselves through a portal.  So we deliberately positioned this first portal to ensure that players will invariably see themselves."
"#commentary\prtl-Comment022.wav"	"[Paul Graham] Azt akartuk, hogy a játékos biztonságban érezze magát a portálokban állva, ezért sosem öljük meg őt, vagy semmisítünk meg tárgyakat egy záródó portálban. Ehelyett kitoljuk, vagy kiteleportáljuk belőlük az objektumokat."
"[english]#commentary\prtl-Comment022.wav"	"[Paul Graham] We wanted players to feel safe while standing in a portal, so we never kill them or destroy objects within a portal that's closing. Instead, we either push or teleport objects out of a portal as it closes."
"#commentary\prtl-Comment023.wav"	"[Robin Walker] Mivel nagyon következetesen mutatunk és gyakoroltatunk be minden egyes játékelemet, mire a játékos idáig eljut, biztosak vagyunk benne, tudja, mik a portálok, és hogy nagyjából hogyan működnek. A Portal korai változataiban a játékos úgy keresztülvergődhetett a játék elején, hogy nem mindig értette, mi is történt, ami rontotta az új elemek betanításának hatékonyságát. A fejtörőt, amit most oldottál meg, úgy terveztük, hogy a vaktában próbálkozás gyakorlatilag mindig zsákutcába vezet. A fejtörő megoldásához legalább öt portálon kell megfelelő sorrendben áthaladni. Ez a fajta korlátozás, ahol az alapvető játékmechanizmusok megértése szükséges a sikerhez, rendkívüli segítség volt a játék betanulási idejének egységesítéséhez."
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[Jason Brashill] Ennek a pályának a korai változataiban a tesztelők anélkül robogtak le a lépcsőn, hogy észrevették volna, mi hozza létre a portálokat. Betettünk egy megkerülhetetlen akadályt, amit kapunak nevezünk, annak biztosítására, hogy a játékos megállva észrevegye, ahogy a portálvető létrehoz egy kék portált. A figyelem felkeltését egy részecske-effekt és az erős zaj segíti."
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[Kerry Davis] Ezt a szobát arra készítettük, hogy a játékos megértse, a portálok színe nem be- és kilépő oldalt jelent. A tesztelők gyakran azt feltételezték, hogy a narancsszínű portálból csak kilépni lehet, ezért készítettük ezt a fejtörőt, ahol a játékosnak egy narancsszín portálba kell belépnie."
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
"#commentary\prtl-Comment027.wav"	"[David Kircher] Annak megjelenítéséhez, amit a játékos lát egy portálon át, egy másik képet kell kiszámolnunk egy olyan virtuális kamera szemszögéből, ami a túloldali portálból néz ki. A megfelelő látvány és megjelenítési teljesítmény eléréséhez csak azt számoljuk ki, ami a túloldali portál korlátozott látómezejéből látszik, és kihagyjuk azokat a tárgyakat, amik a virtuális kamera és a túloldali portál síkja között találhatók."
"[english]#commentary\prtl-Comment027.wav"	"[David Kircher] When rendering the player's view through a portal, we must render a separate image using a virtual camera which looks out of the opposite portal.  To obtain a correct image and efficient rendering performance, we render only what is visible through the limited field of view of the opposite portal and exclude objects which lie between the virtual camera and the plane of the opposite portal."
"#commentary\prtl-Comment029.wav"	"[Nick Maggiore] A Portal korábbi változataiban részletgazdagabb, zsúfoltabb, a Half-Life 2-éhez hasonló terek voltak. Gyorsan felismertük, hogy a mindenfelé szétszórt szükségtelen tárgyak annyira elvonták a játékos figyelmét, hogy már zavarták a portál-betanítási folyamatot. Ezért leegyszerűsítettük a stílust a letisztult, funkcionális tesztkamrákra. A moduláris megközelítés, ami mellett döntöttünk, hihetővé teszi, hogy ezek a tolórudak képesek a kamrákat dinamikusan átformálni."
"[english]#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Early versions of Portal featured more detailed, cluttered environments, much like Half Life 2. We quickly realized that unnecessary objects scattered all over the place distracted players to the point where it actually interfered with the portal training process. So we simplified the art style to favor clean, focused test chambers. The modular approach we settled on makes it look plausible that the chambers can reform dynamically on these pistons."
"#commentary\prtl-Comment032.wav"	"[Chet Faliszek] Ezeknek a korai fejtörőknek betanítási okból általában csak egy megoldása van. Ennek a szobának az első változatában nem volt üvegfal. A tesztelők gyakran ráálltak a gombra, hogy kinyissák az ajtót, aztán átlőtték rajta a kék portált, teljesen szükségtelenné téve a dobozt. Mivel ez a fejtörő a dobozok és gombok közötti kapcsolat bemutatására készült, ez a megoldás, bár ügyes volt, de helytelen, ezért az üvegfal berakásával lehetetlenné tettük. A játék későbbi részében azonban a fejtörők több alternatív módon is megoldhatók."
"[english]#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For training purposes, there's generally just one correct solution to these early puzzles. The original version of this room didn't have the glass barrier. Playtesters would often stand on the button to open the door, and then shoot a blue portal through the opening, bypassing the box entirely. Since this puzzle was meant illustrate the relationship between boxes and buttons, that solution, while clever, was a failure, so we added the glass barrier to prevent it. Later in the game, however, the puzzles become more open-ended."
"#commentary\prtl-Comment035.wav"	"[David Kircher] A portálok integrálása a Source motor fizikai rendszerébe komplex folyamat volt, ami több munkafázist igényelt a teljesítmény és pontosság közötti egyensúlyhoz. Mivel a játék-környezetben gyakorlatilag bárhová lehet portált elhelyezni, a fizikai rendszert módosítani kellett, hogy dinamikus változásokat tegyen lehetővé a geometriai ütközések leképezésében, mint például az itteni doboz körüli falak és padló, valamint bármi olyan objektum között, ami a portál másik végénél lehet. Ennek a dinamikus ütközéskezelő rendszernek az első változatainál akár fél másodperc, azaz 500 milliszekundum is kellett, hogy kiszámítsa a helyes ütközéseket. Ez a hétköznapi életben nem tűnik sok időnek, de a portálok létrehozásakor fellépő megtorpanás a játékban nagyon is észrevehető volt. Végül olyan rendszert terveztünk, ami a portálok körül átmeneti hibrid fizikaikörnyezet-buborékokat hoz létre, amik kevésbé pontos ütközéseket kezelnek, mint a Source hagyományos ütközés-rendszere, de a gyakorlatban elég pontosnak bizonyultak, és a dinamikus ütközés-reprezentációk létrehozását 500 milliszekundumról 10-re csökkentették, ami észrevehetetlen megakadást jelentett a portálok létrehozásakor."
"[english]#commentary\prtl-Comment035.wav"	"[David Kircher] Integrating portals with the Source engine's physics system was a complex process that required several iterations to achieve the right balance of performance and correctness.  Because portals can be placed virtually anywhere in the game environment, the physics system had to be modified to allow dynamic changes to its representation of colliding geometry, such as the walls and floor around this box, and any objects which may lie on the opposite side of the portal.  Initial implementations of this dynamic collision generation system could take up to one half of one second, or 500 milliseconds, to compute the correct collision.  This may not sound like a long time in everyday life, but this pause during portal creation was quite noticeable in the context of the game.  Ultimately, we designed a system that creates temporary hybrid physics environments in bubbles around the portals using less accurate collision than that produced by Source's standard collision generation, but was accurate enough in practice and reduced the time to create the dynamic collision representation from 500 milliseconds to just 10 milliseconds, which is an imperceptible pause during portal creation."
"#commentary\prtl-Comment036.wav"	"[David Kircher] A fejlesztés első pár hónapjában a portálokon keresztül látható dolgokat két látómezőn kívüli textúrába számoltuk ki. Ez a megoldás könnyen megvalósítható, és a grafikai hardverek széles körével kompatibilis volt. Azonban az élsimítással nem volt összeférhető, és nagy mennyiségű videomemóriát igényelt a több portálon keresztüli rekurzív látvány esetén. Ezen hátrányok miatt átváltottunk egy olyan rendszerre, ami rekurzívan a képkocka-pufferbe számítja ki a látványt, a stencil-puffer segítségével különítve el az egyes portálokhoz tartozó képpontokat. Ez sokkal hatékonyabb eljárás, mert kompatibilis az élsimítással, és nem fogyaszt további videomemóriát a látómezőn kívüli textúrákhoz."
"[english]#commentary\prtl-Comment036.wav"	"[David Kircher] For the first few months of development, we rendered the views through portals to two offscreen textures. This approach was easy to implement and was compatible with a wide range of graphics hardware.  Unfortunately, this method was incompatible with antialiasing and consumed a large amount of video memory in order to handle recursive views through several portals.  Because of these disadvantages, we switched to a system which renders portal views recursively into the frame buffer with the aid of the stencil buffer to isolate pixels corresponding to a given portal. This is a more effective scheme because it is compatible with antialiasing and does not consume any additional video memory for offscreen textures."
"#commentary\prtl-Comment038.wav"	"[Randy Lundeen] Hogy a fejtörők többek legyenek, mint egyszerűen elteleportálni a kijárathoz, olyan felületeket kellett betennünk, amiken nem lehet portált nyitni, melyeket hivatalosan itt mutatunk be. Több felület-megjelenéssel kísérleteztünk, mielőtt ennél maradtunk, ami vizuális zaja és tükrözése miatt távolról is könnyen felismerhető."
"[english]#commentary\prtl-Comment038.wav"	"[Randy Lundeen] To make puzzles deeper than just teleporting to the exit, we had to include surfaces that won't hold a portal, which are formally introduced here. We experimented with several surface designs before we settled on this one, whose visual noise and reflectivity make it easy to identify at a distance."
"#commentary\prtl-Comment040.wav"	"[Chris Chin] Bár a játékos-betanítási fázisok egymásra rétegzése kezdettől fogva tervezési cél volt, néha mégis túl gyorsan sikerült új játékelemeket bemutatni. Például, régen ez volt az első energiagömb-eltérítős fejtörő. A tesztelés rámutatott, hogy a fejtörő túl sok új dolgot mutatott be egyszerre, amivel sok tesztelőt felbosszantott. Ezért beszúrtunk két megelőző tesztkamrát ez elé, hogy fokozatosabbá tegyük az energiagömb-eltérítés betanítását."
"[english]#commentary\prtl-Comment040.wav"	"[Chris Chin] Even though layering player training was a design goal from the start, we still ended up introducing some concepts too quickly. For instance, this used to be the first energy-ball redirection puzzle. Playtesting revealed that this puzzle introduced too many new concepts at once, which ended up frustrating a lot of playtesters. In response, we inserted two test chambers before this one to make the energy-ball redirection training more gradual."
"#commentary\prtl-Comment041.wav"	"[Paul Graham] Mivel a tesztkamra-környezeteinket a betanítás érdekében leegyszerűsítettük, vizuális figyelemfelkeltő elemekkel tereljük a játékos figyelmét. A felépítésük lényege a kerek és szögletes objektumok közötti egyensúly, ahol a szögletes objektumok a háttér elemei, a kerek objektumok, például az ajtók és mozgatható kellékek, adják azokat a pontokat, amikre fel akarjuk hívni a figyelmet."
"[english]#commentary\prtl-Comment041.wav"	"[Paul Graham] Because our test chamber environments were simplified for training purposes, we created visual hot spots within the rooms to guide players' attention. The design is essentially a balance between round objects and sharp objects, the sharp objects representing background elements and the round objects - such as doors and moveable props - comprising our points of visual interest."
"#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Ezek az állványok eredetileg elektromos sínen futottak. Ám az ügyesebb tesztelők végigugráltak a síneken a kijárathoz, megkerülve az egész fejtörőt. Megpróbáltuk ezt úgy megoldani, hogy azonnal megöltük a játékost, amint a sínhez ért. Ez túlkompenzálásnak bizonyult, mert a játék későbbi részében az összetettebb fejtörőknél még a gyakorlott tesztelőket is bosszantotta az azonnali halál. Azzal, hogy az állványokat anyagtalan fénysugarakon mozgatjuk, mindkét problémát megoldottuk."
"[english]#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Originally, these scaffolds ran on electrified tracks.  But, crafty playtesters would hop along the rails to the exit, bypassing the puzzle entirely.  We tried to solve this by killing players as soon as they touched the rails.  That solution ended up being too much of an over correction, as even skilled playtesters were getting frustrated by these one-hit kills, in the more complex puzzles later in the game.  Making the scaffolds run along immaterial beams of light solved both problems."
"#commentary\prtl-Comment044.wav"	"[David Kircher] Korábban említettük, hogyan kezeljük a statikus portál-ütközéseket. Azonban a portál túloldalán mozgó tárgyakkal való ütközés egy egészen más, ám hasonlóan nehéz probléma. A fejlesztés első hónapjaiban azt javasolni, hogy rá tudjunk lépni erre az állványra, nagyon bátor dolog volt. A dinamikus objektumokkal való ütközés problémáját úgy oldjuk meg, hogy klónozzuk az objektumokat az egyik portáltól a másikhoz, és szigorúan szabályozzuk, milyen objektumok számára, és milyen módon engedélyezett az ütközés."
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[Garret Rickey] A portálon keresztüli lendület-megmaradás bizonyult a legnehezebben megértethető koncepciónak. Ebben a fejtörő-sorozatban, ami szinte a játék bármely másik részénél több fejlesztési fázison ment keresztül, lassan, lépésenként mutatjuk be, hogyan lehet a portálokkal eltéríteni a lendületet. Még az MI-vel is elég konkrétan elmagyaráztatjuk a fejtörő lépéseit, amitől a játék többi részében tartózkodtunk."
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Ezek a kilépőportál-felületek eredetileg a végleges helyükön levő statikus elemek voltak, de a játékosok makacsul nem néztek fel, hogy észrevegyék őket. Ez megint arra a klasszikus játéktervezési problémára példa, hogy hogyan vegyük rá a játékost a felnézésre. Azzal, hogy mozgó tolórudakra tettük a felületeket, olyan helyzetből indíthattuk el őket, ahol a játékosok valószínűleg észreveszik."
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[Greg Coomer] Az, mikor a gravitációt használva beleesel az egyik portálba majd rakétaként vágódsz ki a másikból, egy újabb nehezen betanítható - általunk „átlendülésnek” nevezett - koncepció volt. Terveztünk hozzá egy konkrét látványt, egy pepita-mintás aljú gödör fölé kilógó betonelemet, hogy ezzel jelezzük a játékosnak, ideje az átlendülés manővert használni. Ezt több helyen megismételve segítünk a játékosnak a kiálló betonlapokról az átlendülésre asszociálni, valahogy úgy, ahogy a játékos megtanulja, hogy a gombokról kockák jussanak az eszébe."
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[Scott Dalton] Kiderült, hogy a tesztelők, ahelyett hogy átnéznének egy portálon, hogy lássák, hová vezet, gyakran vakon ugrottak át rajta a halálba. Erre a megfigyelésre reagálva, ennek a fejtörőnek az a tanulsága, hogy „nézz, mielőtt ugrasz”. A játékos erről az erkélyről nem látja a biztonságos narancsszín portált. Ez arra készteti őket, hogy átnézzenek egy portálon, hogy meglássák azt, amivel megismerik a portálok távolbalátó képességét."
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[Lars Jensvold] Ezt a szobát arra terveztük, hogy vágyakozást ébresszen a játékosban a nagy pillanatra, mikor végre megkapja a teljesen működőképes portálvetőt. A fejtörő útvonala körbevezet az eszköz körül, úgy, hogy az szinte egész végig látható, míg kézbe nem kapod."
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[Chris Chin] A játékos betanítása nem mindig maradandó, főleg egy nagyobb új koncepció bemutatása után. Például, miután megkapták a teljesen működő portálvetőt, a tesztelők gyakran megfeledkeztek az átlendülő manőverről. Mivel ez nagyon fontos képesség, ez a fejtörő az átlendülés alapötletének felfrissítésére készült."
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[Jason Brashill] A távoli ajtót eredetileg egy leterhelős gomb nyitotta, de a tesztelők olyan erősen asszociáltak a gombokról a dobozokra, hogy egyre csak azt keresték hiábavalóan. A nagy gombot lecseréltük egy emelvényen álló nyomógombra, ezzel megszüntetve a dobozra asszociálást, de a tesztelők még mindig nehezen jöttek rá, hogy át kell lőniük egy portált az ajtón. Ketyegő hangot adva az ajtó nyitott állapotához, a játékosok rájöttek, hogy az alatt az idő alatt kell cselekedniük, és ez megoldotta a problémát."
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] Mikor a főként helyettesítő látványelemekről áttértünk a végleges látványtervre, ez volt az első pálya, ami átesett az átalakításon. Azért ezt választottuk, mert ebben sok játékelemünk jelen volt egy viszonylag kis térben. A tesztkamrák tervezési irányelve az volt, hogy minden tűnjön okkal elhelyezettnek. Az egyszerű tervezés a fejtörőre irányítja a játékos figyelmét, valamint szép kontrasztot ad a későbbi, kevésbé steril, „színfalak mögötti” környezettel, ami hozzájárul az előrehaladás érzésének közvetítéséhez."
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[Kerry Davis] Az egyik probléma, amivel szinte minden olyan fejtörőnél találkoztunk, amiben van doboz és ajtó, hogy a játékos átportálozhatta a dobozt az ajtó túloldalára, és így csapdában rekedt egy szobában ahol gomb volt, de doboz nem. Speciális triggereket állítottunk fel az ilyen helyzetek észlelésére, majd beraktuk a dobozszállító csöveket annak biztosítására, hogy a játékost mindig el lehessen látni a szükséges eszközökkel."
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[David Kircher] Itt remekül megtekinthető a portálok rekurzív jellege. Ha teszel egy portált a helyiség átellenes oldalaira, észre fogod venni, hogy a portálok mintha a végtelenbe nyúlnának, ahhoz hasonlóan, amit egy tükörteremben láthatsz. Valójában bármilyen portál-láncban legfeljebb kilencszeres mélységű rekurzív portál-megjelenítést engedünk meg. A végtelen rekurzió illúzióját azzal keltjük, hogy a rekurzív lánc utolsó portáljába belemásoljuk az előzőleg kiszámolt képkocka egy részét. Nem tökéletes, de kis teljesítményt igényel és hatékony."
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[Nick Maggiore] Ez az első olyan pálya, ahol azzal próbálkoztunk, hogy a lehető legkevesebb portál-elhelyezéssel kelljen megoldani a fejtörőt. Próbáltuk beilleszteni az ötletet a történetbe, de nem igazán sikerült. Ahelyett, hogy végképp lemondtunk volna róla, betettük az ötletet a játék végigjátszása utáni „kihívás” pályák közé."
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[Jeep Barnett] Néhány tesztelő itt letett egy portált a földre, és az emelkedő lépcsős vermet arra használta, hogy átlépje a fejtörő többi részét. Általában átalakítjuk a pályát, ha a tesztelők túl könnyű módot találnak a fejtörő egyes részeinek áthidalására. Viszont itt, és néhány másik esetben, ahol a fejtörő átugrásához több ügyesség kell, mint a rendes megoldáshoz, engedtük a trükközős módszert."
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
"#commentary\prtl-Comment068.wav"	"[Lars Jensvold] Ezt a szobát úgy terveztük, hogy a dobozra terelje a játékos figyelmét. A megfigyelő helyiség fénye a dobozra mutató függőleges árnyékokat kelt, a dobozt pedig közvetlen meleg fény világítja meg a plafonról. Ez a meleg fény segít kiemelni a dobozt a tesztkamra jellemzően hűvös fényű megvilágításából. A tiltott felület változó méretű négyzetei is segítenek felfelé irányítani a játékos figyelmét."
"[english]#commentary\prtl-Comment068.wav"	"[Lars Jensvold] We designed this room to draw the player's eyes to the box. The light from the observation room casts horizontal shadows that point at the box, which is directly lit by a warm light from the ceiling. This warm light helps the box stand out against the predominantly cool test chamber lighting. The varying sized squares of the off limits surface also help direct the player's attention upward."
"#commentary\prtl-Comment069.wav"	"[Kim Swift] Ez a rész számos fejlesztési fázison ment keresztül, mert a játékosnak itt kell először végrehajtania a valószínűleg legtrükkösebb portálmanővert, a dupla átlendülést. A szobában eredetileg volt egy energiagömb-eltérítéses fejtörő is, azonban az új, dupla átlendülés képességgel kombinálva ez a tesztelők többségének túl soknak bizonyult. A túlterhelt játékosok hajlamosak rosszul befogadni az új információkat, ezért leegyszerűsítettük a fejtörőt, hogy csak a dupla átlendülés kelljen hozzá. Hogy a kellő irányba ösztökéljük a játékost, vizuális utalásokat is elhelyeztünk, például a korábban bevezetett átlendüléses témát a kinyúló betonlappal és a pepita-mintás érkezési hellyel."
"[english]#commentary\prtl-Comment069.wav"	"[Kim Swift] This particular section went through several iterations because it's the first place where players are required to perform possibly the trickiest portal maneuver, the double fling. Originally, the room also featured an energy ball redirection puzzle. Combined with the new double fling skill, however, it proved to be too much for most playtesters.  Overwhelmed players tend not to digest new information, so we simplified the puzzle to require only the double fling. To nudge players in the right direction, we also included visual hints, such as the previously introduced single fling theme - the pushed out concrete slab with a checkerboard landing zone."
