"lang"
{
"Language"	"schinese"
"#commentary\prtl-Comment036.wav"	"[David Kircher] 在开发游戏的前几个月，我们将透过传送门的视野渲染为两种画面外的纹理。这种方法很容易付诸实行，而且和许多绘图硬件兼容。不幸的是，这种方式与反锯齿技术并不兼容，而且必须消耗大量的显存才能处理数个传送门的循环视野。因为这些缺点，我们更换了系统，新系统在样板缓冲区的协助下，能以循环的方式将传送门画面提供给画面暂存缓冲区，分离对应于相关传送门的像素。这套系统更有效，因为它与反锯齿技术兼容，而且不需消耗任何额外的显存即可产生屏画面外纹理。"
"[english]#commentary\prtl-Comment036.wav"	"[David Kircher] For the first few months of development, we rendered the views through portals to two offscreen textures. This approach was easy to implement and was compatible with a wide range of graphics hardware.  Unfortunately, this method was incompatible with antialiasing and consumed a large amount of video memory in order to handle recursive views through several portals.  Because of these disadvantages, we switched to a system which renders portal views recursively into the frame buffer with the aid of the stencil buffer to isolate pixels corresponding to a given portal. This is a more effective scheme because it is compatible with antialiasing and does not consume any additional video memory for offscreen textures."
"#commentary\prtl-Comment038.wav"	"[Randy Lundeen] 为了让关卡更有深度，而非只是传送到出口，我们必须包含无法保留传送门的表面，通常是在这里出现。我们实验了几种表面设计，然后才决定采用这一种，因为这种设计的视觉噪声及反射能力，让玩家在一段距离外就能轻易看到这种表面。"
"[english]#commentary\prtl-Comment038.wav"	"[Randy Lundeen] To make puzzles deeper than just teleporting to the exit, we had to include surfaces that won't hold a portal, which are formally introduced here. We experimented with several surface designs before we settled on this one, whose visual noise and reflectivity make it easy to identify at a distance."
"#commentary\prtl-Comment040.wav"	"[Chris Chin] 虽然一开始我们的游戏目的，是层层设计玩家的训练活动，但我们最后还是免不了太快引进某些概念。例如，这本来是第一个更改能量球方向的关卡。游戏测试后发现，这个关卡一下子介绍太多新概念，让很多测试玩家觉得很挫折。为了解决这个问题，我们在这个房间前加入两个实验室，以渐进的方式进行改变能量球方向的训练。"
"[english]#commentary\prtl-Comment040.wav"	"[Chris Chin] Even though layering player training was a design goal from the start, we still ended up introducing some concepts too quickly. For instance, this used to be the first energy-ball redirection puzzle. Playtesting revealed that this puzzle introduced too many new concepts at once, which ended up frustrating a lot of playtesters. In response, we inserted two test chambers before this one to make the energy-ball redirection training more gradual."
"#commentary\prtl-Comment041.wav"	"[Paul Graham] 为了训练，我们的实验室环境经过简化，因此我们在房间内建立了可见的危险地区，引导玩家的注意力。这项设计本来是圆形物体及尖锐物体间的平衡，尖锐物体代表环境因素，而圆形物体，例如门和可移动的道具，则包含我们有兴趣的视觉点。"
"[english]#commentary\prtl-Comment041.wav"	"[Paul Graham] Because our test chamber environments were simplified for training purposes, we created visual hot spots within the rooms to guide players' attention. The design is essentially a balance between round objects and sharp objects, the sharp objects representing background elements and the round objects - such as doors and moveable props - comprising our points of visual interest."
"#commentary\prtl-Comment043.wav"	"[Jeep Barnett] 原本这些支架在电气化轨道上运行。但是，狡猾的测试玩家会跳上铁轨离开，完全不管这个关卡。我们试过解决这个问题；玩家只要一碰到铁轨，就会立刻死亡。但是这个解决方式有点矫枉过正，即使是技术纯熟的测试玩家，在后面更困难的游戏关卡中，也会因为一碰就死的设计，感到非常挫折。最后我们让支架沿着无形的光束运行，同时解决两个问题。"
"[english]#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Originally, these scaffolds ran on electrified tracks.  But, crafty playtesters would hop along the rails to the exit, bypassing the puzzle entirely.  We tried to solve this by killing players as soon as they touched the rails.  That solution ended up being too much of an over correction, as even skilled playtesters were getting frustrated by these one-hit kills, in the more complex puzzles later in the game.  Making the scaffolds run along immaterial beams of light solved both problems."
"#commentary\prtl-Comment044.wav"	"[David Kircher] 我们之前谈到如何解决静态的传送门碰撞问题。但是如果要让传送门另一边的移动物品碰撞，则是完全不同的问题，但却一样棘手。游戏发展初期，我们并不是很确定，是否要在这个支架上行走。我们从传送门间复制物体，并严格控制哪些物体可以彼此碰撞，以及碰撞的方式，解决了这些动态物体碰撞的问题。"
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[Garret Rickey] 传送门动力最后变成最难表达的概念。这一系列的关卡中，重复设计的次数比游戏中任何部分来的多，我们让玩家一步一步慢慢利用传送门，介绍重新导向能量的概念。我们甚至让人工智能语音很明确的解说关卡的要素，这是我们在其它关卡中不想提到的事。"
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[Bill Van Buren] 起初，这些出口传送门表面是静态的几何形状，位置已经固定了，但测试玩家非常顽固，就是不愿意往上看来寻找出口。这又是一个传统游戏设计的问题，我们要诱导玩家往上看。我们将传送门放在移动的活塞上，那是玩家比较容易看到的位置。"
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[Greg Coomer] 利用重力掉入一个传送门中，这样你才能迅速上升离开另一个传送门，这种技术我们称为“抛掷”，也是很难训练的概念。我们设计了明确的视觉提示 - 凹处上凸出的混凝土方块，加上棋盘式混凝土砖 - 让玩家知道该是使用抛掷技巧的时候了。这项提示会重复多次，协助玩家将凸出的混凝土方块与抛掷联想在一起，就像玩家学习联想方块和按钮一样。"
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[Scott Dalton] 我们发现，测试玩家不会往传送门内看门通往哪里，他们通常会乱跳进去送死。为了解决这个问题，这个关卡的教训就是“跳之前要三思”。玩家从这个露台看不到安全的桔色传送门。这样能强迫他们透过传送门才能看到它，训练玩家学习在远处观看传送门的能力。"
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[Lars Jensvold] 这个房间的设计目的，是让玩家最后拿到威力强大的传送枪时，能对高潮关卡有所期待。关卡的路会带你绕着装置转圈，因此玩家在绕的过程中一直都能看到装置，直到拿到为止。"
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[Chris Chin] 玩家的训练效果不一定能持久，尤其在介绍庞大的新概念后。例如，测试玩家取得强力的传送装置后，他们通常会忘记抛掷的技巧。因为这项技巧很重要，因此这个关卡的设计目的，就是重新介绍抛掷的概念。"
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[Jason Brashill] 原本测试玩家要用重量按钮来开门，但在他们脑中，方块和按钮已经密不可分，所以他们通常会无可救药地寻找方块。我们将大按钮变更为装在台座上的按钮，藉此去除玩家对方块的联想，但测试玩家仍然无法了解要在门上射出一个传送门。于是我们在门开启时加入定时器的滴答声，提示玩家在提示音出现时行动，解决了这个问题。"
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] 我们从原本大量预留空间的设计概念，演进为最后的视觉设计，这是大翻新的第一阶段。我们选择这张地图，因为它将我们许多的游戏要素，整合到相对小型的地图中。实验室的美术设计方向，是要让每件物品看起来都像是刻意放置的。简单的设计能协助玩家专注于解谜上。它还能提供很好的对比，相对于后来较不枯燥的幕后环境，让玩家有逐渐前进的感觉。"
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[Kerry Davis] 任何关卡中只要牵涉到方块及门，我们几乎都会遇到这样的问题：玩家会将方块传送到门的另一边，导致他们自己被困在房间中，有按钮却没方块。我们设计了特殊的触发装置，来侦测并处理这些问题，然后加入方块传送管，确保玩家永远都有需要的工具。"
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[David Kircher] 这是一个绝佳的地点，可以欣赏一下传送门的循环本质。如果你将传送门放在这个走廊的每一侧，你会发现传送门似乎永无止尽，有点像是在全部都是镜子的大厅一样。事实上，在任何串连的传送门中，我们最多支持九种循环的传送门视野。我们在循环中，在最后的传送门上复制之前出现的画面，达成无限循环的效果。当然这样并不完美，但是这样的效果经济又实惠。"
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[Nick Maggiore] 这是我们实验以最少的传送门配置过关的第一张地图。我们试着将这个概念套用到故事模式，但都没有成功过。但是我们不想全面放弃这个概念，因此将它加到游戏后一系列的“挑战”地图中。"
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[Jeep Barnett] 有些测试玩家将传送门放在这里的地板上，并使用向上的阶梯跳过其余的关卡。如果测试玩家发现可以轻松略过大部分关卡的方式，我们通常会重新设计关卡难度。但在这个例子，以及其它一些例子中，跳到上面其实比正常过关需要更多的技巧，因此我们就不管这些投机方式。"
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
"#commentary\prtl-Comment068.wav"	"[Lars Jensvold] 我们设计这间房间，是要吸引玩家看到方块。观察室的光线会投射指向方块的水平阴影，天花板上也有温暖的灯光直射方块。在实验室明显冷调的光线中，温暖的光线让方块非常显眼。禁区表面上大小各异的方块，也协助将玩家的注意力引导到上方。"
"[english]#commentary\prtl-Comment068.wav"	"[Lars Jensvold] We designed this room to draw the player's eyes to the box. The light from the observation room casts horizontal shadows that point at the box, which is directly lit by a warm light from the ceiling. This warm light helps the box stand out against the predominantly cool test chamber lighting. The varying sized squares of the off limits surface also help direct the player's attention upward."
"#commentary\prtl-Comment069.wav"	"[Kim Swift] 这个部分重做过很多次，因为这是玩家首次表演重头戏的地方，玩家需要展现最困难的传送门技巧，即双重抛掷。原本，这个房间也有更改能量球方向的关卡。但是，结合新的双重抛掷技术后，事实证明这对大部分测试玩家而言都太难了。不知所措的玩家通常无法消化新信息，因此我们简化了关卡，玩家在这里只需要运用双重抛掷的技巧。为了将玩家推往正确的方向，我们也运用了视觉提示，例如之前介绍的单一抛掷主题 - 凸出的混凝土方块加上棋盘式降落区。"
"[english]#commentary\prtl-Comment069.wav"	"[Kim Swift] This particular section went through several iterations because it's the first place where players are required to perform possibly the trickiest portal maneuver, the double fling. Originally, the room also featured an energy ball redirection puzzle. Combined with the new double fling skill, however, it proved to be too much for most playtesters.  Overwhelmed players tend not to digest new information, so we simplified the puzzle to require only the double fling. To nudge players in the right direction, we also included visual hints, such as the previously introduced single fling theme - the pushed out concrete slab with a checkerboard landing zone."
"#commentary\prtl-Comment070.wav"	"[Garret Rickey] 我们注意到，在测试过程中，许多玩家不知道在掉落时可以放置传送门。在掉落过程中放置传送门，是完成抛掷以及许多其它传送门技术的必要技巧，因此唯一的解决方式，就是使用空中配置的手法。如果要精通这项技巧，必须重复很多次，经过不断调整才能成功。"
"[english]#commentary\prtl-Comment070.wav"	"[Garret Rickey] We noticed through our playtests that many of our players weren't aware of the fact that you could place portals while falling. Since placing portals as you are falling is essential to accomplishing flings and many other portal tricks, we implemented this puzzle, so that the only way to solve it, was to use the mid-air placement tactic. It took numerous iterations and lots of tuning before this  consistently played well."
"#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] 在这个关卡中，我们要玩家知道他们只要利用传送门，就能以简短的步骤前进很长的距离。原本，我们设计了楼梯通往上面的房间。但是，许多测试玩家非常迅速就能跑到另一个房间，玩家会以为这是唯一的解决方法，完全没想到使用较简单的传送门方式。我们将楼梯改成速度非常缓慢的升降梯，这样就能调整所有玩家的速度，让玩家能更容易想到我们原本设计的过关方式。"
"[english]#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] In this puzzle, we wanted players to realize that, using portals, they can travel long distances in a short step. Originally, we had stairs from the ground level to the upper rooms. Many playtesters, however, were able to run from one room to the other quickly enough to consider it a solution without ever thinking to use the even easier portal method. By changing the stairs to very slow moving lifts, we were able to level the travel time for all player experience levels, thus making the intended solution more clear."
"#commentary\prtl-Comment072.wav"	"[Paul Graham] 这个关卡需要玩家藉由放置多个传送门，来改变能量球的方向。步骤太多，许多早期的测试玩家因而慌了手脚，不小心将能量球转向自己，造成玩家死亡。我们重新设计了实验室，玩家只能在房间的上半部放置传送门，这样子玩家通常不会碰到能量球，也解决了问题。"
"[english]#commentary\prtl-Comment072.wav"	"[Paul Graham] This puzzle requires players to redirect an energy ball through multiple portal placements. The multiple steps caused many early playtesters to panic and accidentally redirect a ball right into themselves, with deadly results. We redesigned the test chamber so that portals can only be placed in the top half of the room, which solved the problem by generally leaving players out of the ball's reach."
"#commentary\prtl-Comment074.wav"	"[Robin Walker] 也许最后一间实验室最重要的目的，就是加强双重抛掷的技巧训练。之前的抛掷方式，我们采用视觉提示，也就是让墙面凸出一部份。但是，为了准备让幕后关卡有更大的发挥空间，我们决定拿掉训练辅助轮。玩家如果要继续前进，必须了解他们几乎能随时随地运用双重抛掷技巧，无论有无提示。"
"[english]#commentary\prtl-Comment074.wav"	"[Robin Walker] Perhaps the most important purpose of this final test chamber is to cement the double fling maneuver training. For previous flings, we employed a visual cue - a pushed out a section of wall. In preparation for the more freeform behind-the-scenes levels, however, we take the training wheels off.  To proceed, players must realize that they can double fling almost anywhere they want to, with or without hints."
"#commentary\prtl-Comment076.wav"	"[Chet Faliszek] 我们想在《Portal》中建立和传统 HL2 不同的炮塔。  HL2 的炮塔是随意架置的枪，但在《Portal》中，我们希望炮塔有个性，成为一个角色。第一步就是重新设计外观。我们完成新机枪塔的外观设计后，炮塔看起来比较不像险恶的机枪，反而比较像可爱的机器人。而机器人一定要会说话才可爱。因此，下一步就是创造炮塔说话的特征。我们和 Ellen McLain 合作，决定使用听起来无辜的声音，对话内容也要符合这个原则。将杀人的机器和无辜、毫无攻击性的个性并列在一起，让《Portal》中的机枪塔变成令人难忘的角色。"
"[english]#commentary\prtl-Comment076.wav"	"[Chet Faliszek] For Portal, we wanted to create a turret that was different from the traditional HL2 turrets.   The HL2 turrets are nothing more than mindless mounted guns, in Portal we wanted the turrets to have personality, to be characters.  The first step was a redesign of the look.  Once we had the look of the new turrets, they seemed less like menacing machine guns and more like cute robots.  And robots can never really be cute until they are talking robots.  So the next step was creating the vocal characteristics of the turrets.  Working with Ellen McClain, we settled on an innocent sounding voice with dialogue to match.  This juxtaposition of killing machine and innocent non-aggressive personality ends up making the Portal turret a memorable character."
"#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] 虽然《传送门》的故事很简单，我们也想了许多背景故事 - 包括光圈科技的背景、员工的背景、和可恨的黑山基地对抗，并让其中的故事都符合《半条命》的宇宙观点。初代《传送门》游戏并未完全揭露《半条命》的宇宙观，但我们将许多相关的细节塞到环境之中。例如这一区叫“鼠人洞”，暗示可能有其它人困在这个环境中。"
"[english]#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Even though Portal tells a simple story, we created a lot of backstory - for Aperture Science, for its employees, for its rivalry with the hated Black Mesa, and for where all of this fits into the cosmology of Half Life.  This first Portal game doesn't reveal all of it, but we crammed a lot of little details into the environments.  This area, for instance, called the Ratman Den, hints that there may be other people trapped in the facility."
"#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] 即使我们不希望《Portal》中有太多激烈的战斗，我们还是希望添加一些轻松的战斗情节。我们在几次失败后，才真正了解“轻松的战斗”概念，并决定机枪塔是不错的折衷方案。只要利用狡猾的传送门花招就能击败机枪塔，但是直接用暴力方式也能解决它们。"
"[english]#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Even though we didn't want Portal to be too combat heavy, we wanted to add at least a light combat mechanic. After a few less-than-successful attempts to actually realize this 'light combat' concept, we settled on turrets as a good compromise. The turrets can be defeated with tricky portal maneuvers, but they're also susceptible to a more straightforward berserker approach."
"#commentary\prtl-Comment083.wav"	"[Jeep Barnett]“同伴方块”的悲惨结局有两个目的：让原本就已经很邪恶的 AI 更加邪恶，同时训练玩家使用焚化炉，这是最后关卡的关键要素。训练中有非常戏剧化的高潮，因为玩家后来要为好朋友“同伴方块”报仇，就将 AI 的某些重要零件塞进同一种焚化炉中。"
"[english]#commentary\prtl-Comment083.wav"	"[Jeep Barnett] The awful end of the companion cube serves a dual purpose: it adds a lot more sinister character to our already pretty sinister AI while simultaneously training players to use the incinerator, a key component of the final level. The training has a nice dramatic payoff, since players later get to avenge the death of their good friend the companion cube by stuffing some of the AI's important parts into exactly the same type of incinerator."
"#commentary\prtl-Comment084.wav"	"[Chet Faliszek] 我们设计这个大厅，是为了让玩家将方块作为护盾使用，但许多测试玩家却将其解读为“避开能量球”的计时关卡，根本不用方块。于是我们让 AI 说一些方块的事，大概解决了这个问题。效果很惊人。测试玩家原本不理方块，在我们加入对话后，玩家时时刻刻都想待在方块旁边。因为我们不想让玩家一直带着方块，因此我们在关卡结束时加入这个情节，要玩家杀掉方块。"
"[english]#commentary\prtl-Comment084.wav"	"[Chet Faliszek] We designed this hall so that players had to use a box as a shield, but many playtesters read it as an 'avoid-the-energy-ball' timing puzzle, and simply left the box behind. We solved this, in large part, by having the AI talk about the box. A lot. Once the dialog went in, playtesters went from routinely abandoning the box to never wanting it to leave their side. Since we weren't going to make players lug a box around for the rest of the game, we added a scene at the end of the level where players are forced to kill the box."
"#commentary\prtl-Comment094.wav"	"[Paul Graham] 有时候一点小细节就能创造极大的差异。例如，我们必须在这面墙加上左边，玩家才能感觉到墙面很厚。如果不加上左边的墙面，测试玩家通常以为大厅非常狭窄，他们会很惊慌，导致无法做出理性决策。"
"[english]#commentary\prtl-Comment094.wav"	"[Paul Graham] Sometimes little details make a huge difference. For instance, we had to add the left side to this wall to give players a visual representation of how thick it is. Without it, playtesters frequently thought the hall had just gotten impossibly narrower, panicked, and stopped making rational decisions."
"#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] 在玩家逃出火坑前，AI 对话的语调一直是计算机化的单调声音。但是在玩家逃脱后，GLaDOS 的声音表情逐渐变得丰富，直到最后，她一直循环表达很多情绪。这个角色需要配音员模仿计算机发出的声音，同时要注入一点个性。因为我们计划要以一首歌结束游戏，配音员也要有一副好歌喉。我们选定的配音员 Ellen McClane，非常擅于模仿与表演，而且受过正统的歌剧女高音训练。因此效果非常好。"
"[english]#commentary\prtl-Comment095.wav"	"[Erik Wolpaw] Before the player escapes the fire pit, the AI dialog is all delivered in a computerized monotone. After the escape, however, GLaDOS gets progressively more expressive until, by the end, she's cycling through a whole mess of emotions. The role required an actor capable of mimicking the computer-generated voice while still infusing it with some real character. And since we planned to end the game with a song, she also needed to have a good singing voice. The woman we cast, Ellen McClane, is a great mimic, a terrific actor, and a classically trained operatic soprano. So that worked out pretty good."
"#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] 玩家逃脱后，我们让玩家以新的方法解决旧房间的谜题。我们重新引进熟悉的空间，玩家能以“不正确”的方式解谜，这样能让玩家以为在欺骗系统，同时也在打造一条自己的道路，通过这个场所。"
"[english]#commentary\prtl-Comment096.wav"	"[Realm Lovejoy] After players escape, we let them solve an old chamber in a new way. This reintroduction of a familiar space, which can now be solved in an 'incorrect' way, helps convey the sense that players are cheating the system while forging their own path through the facility."
"#commentary\prtl-Comment097.wav"	"[Garret Rickey] 我们使用这些移动的平台，为关卡加入时间压力。虽然只是一系列的简单决策，玩家在时间压力下也会觉得高潮迭起，相较之下，玩家在《Portal》大部分的关卡中都能慢慢过关。没有时间限制的关卡虽然比较复杂，但比较不戏剧化。"
"[english]#commentary\prtl-Comment097.wav"	"[Garret Rickey] We use these moving platforms to add time pressure to puzzles. A sequence of simple decisions feels much more climactic under time pressure, in contrast to most puzzles in Portal which can be solved at the players' leisure. Puzzles that aren't time bound can be more complex, but at the expense of being less dramatic."
"#commentary\prtl-Comment098.wav"	"[Kim Swift] 在这些新区域中，我们不使用玩家熟悉的表面。传送门可以放在哪些新表面上，哪些表面又是禁区，都是我们要教导玩家的规则。因此我们建立了这一区，一方面让玩家知道他们逃进这个场所的“本质”中，另一方面也能重新训练他们，学习哪些表面能放置传送门。"
"[english]#commentary\prtl-Comment098.wav"	"[Kim Swift] In these new areas, we weren't using the surfaces the player is familiar with.  The rules for which new surfaces portals can be placed on and which surfaces are off-limits, needed to be taught.  So we created this area both to show the player they have escaped into the 'guts' of the facility and to re-train them in which surfaces are valid for portal placement."
"#commentary\prtl-Comment101.wav"	"[Ellen McLain：GLaDOS 的配音演员]	我知道他们告诉过我，正如你所知的，Valve 似乎是想让每件事情 … 按部就班。所有事情都要事先计划好。这其实是个超级大谎言。因为：在确定了最初思路之后，他们将演员领到录音棚，然后告诉她“念出这些话，按照计算机的读法去说。”没问题，我这样做了。但然后，这让配音演员思路大乱。它不断地… 不断地变化；你从一个思路跳跃到另一个思路。"
"[english]#commentary\prtl-Comment101.wav"	"[Ellen McLain: Voice of GLaDOS]	I know that I was told that, you know, sort of the idea of Valve is that everything... Everything is planned. Everything is worked out in advance. But that's a big, fat lie.  Because: The initial idea is started, and they bring an actor into the studio and they say, you know, 'Say these words for us, say this computer generated voice for us.' Okay, I'll do that. Well, then, that gives the creators other ideas. And it's... It's a rolling process; You roll from one idea into the next idea."
"#commentary\prtl-Comment102.wav"	"[Ellen McLain：GLaDOS 的配音演员]	一开始，当我进去的时候，我只是寻思着重新演绎一种类似于计算机发声的方式。不就是发个声嘛， 而且我就是这么做的。刚开始我确实没有带入个人感情；我只是听着计算机发出的声音，然后重新念一遍。但随着游戏的继续，我发现自己在这种类似于计算机的声音里融入了越来越多的个人情感，融入了 GLaDOS。她被塑造成一个非常可爱，但在被动中又带有侵略性的个体。"
"[english]#commentary\prtl-Comment102.wav"	"[Ellen McLain: Voice of GLaDOS]	In the beginning, when I came in, I was just supposed to recreate the sound of a computer-generated voice. Just recreate it. And that's what I did. And there was no emotion involved; I just listened to the sound of the computer, and I repeated what I heard. But as the game continued, I was supposed to get more and more emotion into the computer, into GLaDOS. And she developed into a very sweet, passive-aggressive person."
"#commentary\prtl-Comment103.wav"	"[Ellen McLain：GLaDOS 配音演员]	作为一个演员，一般是走进棚子，然后按照剧本做事：你得赚钱啊。有时候，你会幸运地得到明确指导，但有时候却没这么幸运。不过没关系。这些事完全没必要告诉制作小组。只要你进入录音棚，你知道，他们一般就给你蹩脚地念一下台词。然后你的任务就是从这些台词里面找出一点感情色彩。但是，这支团队可不是这么做的。比方说，他们走进来，[并且告诉我该怎么做]“爆怒的声音”。这种指导对于演员来说再好不过了。所以，我得说这支制作团队彻底征服了我。因为以前我只是经常听到一些陈词烂调般的指导。但这次，我获得了有价值的指导，让我在整个配音期间乐趣无穷。"
"[english]#commentary\prtl-Comment103.wav"	"[Ellen McLain: Voice of GLaDOS]	As an actor, you know, you come in, you do what you're told; You want to make your money. And sometimes you get good direction, and sometimes you don't get good direction. But it doesn't matter. And you certainly don't tell the production team any of this. But you come in and they'll, you know, they'll give you a lame line reading. And you're supposed to find some emotional value in that. But this is not what this team did. They would come in, for example, [and give me the direction] 'explosively indignant'. That's a wonderful direction for an actor. So, I must say that the production team won me over. Because so often I get bogus direction. But this time, I was actually directed and had fun at all the sessions."
"#commentary\prtl-Comment104.wav"	"[Ellen McLain：GLaDOS 的配音演员]讽刺。GLaDOS 这个角色还真有点讽刺意味。我在配这个角色的时候真是又惊又喜！但我尝试配出这种效果时，我要培养出这种感情，同时又得保持计算机发音的声调，重复的字句也必须用同样的发声。比如说“光圈科技”和“丰富学习中心”。"
"[english]#commentary\prtl-Comment104.wav"	"[Ellen McLain: Voice of GLaDOS]	Sarcasm. GLaDOS is sarcastic a lot. And that's so much fun! But while I was trying to do this, trying to build in all these emotions, I still had to maintain the computer sound and maintain the pronunciation of repeated phrases. You know: 'Aperture Science' and 'The Enrichment Center'."
"#commentary\prtl-Comment105.wav"	"[Ellen McLain：GLaDOS 的配音演员]	我想找找 Portal 的资料，嗯… 在 Google 里面搜索了一番“Portal in-game”，然后我观看了它的预告片。我不可救药地爱上了它！我爱死自己的声音了！[大笑] 以前告诉过制作组说自己这辈子还从没玩过电脑游戏。但这个我必须得玩一玩！[大笑]"
"[english]#commentary\prtl-Comment105.wav"	"[Ellen McLain: Voice of GLaDOS]	I went to Portal's, umm... I Googled 'Portal in-game,' and I went to the trailer. And I just loved it! I loved hearing my voice! [Laughter] And as I told the production team, I have never played a computer game in my life. But I want to play this one! [Laughter]"
