"lang"
{
"Language"	"spanish"
"[english]#commentary\prtl-Comment023.wav"	"[Robin Walker] Because we very deliberately introduce and train each gameplay concept, once players reach this spot, we're confident that they know what a portal is and roughly how it works. Early versions of Portal let players stumble through the beginning of the game without always understanding what was going on, which really compromised teaching new concepts. The puzzle you just finished was designed so that stumbling around will virtually always lead to a dead end. Completing the puzzle requires walking through a minimum of five portals in a specific order. This kind of gating, in which a solid understanding of key gameplay concepts is required for success, helped standardize the learning curve of the game tremendously."
"#commentary\prtl-Comment024.wav"	"[Jason Brashill] En las primeras versiones del mapa, los jugadores del equipo de pruebas se abalanzaban escaleras abajo sin darse cuenta de qué creaba los portales. Introdujimos una pausa obligatoria en la acción (lo que denominamos puerta) para garantizar que los jugadores se detenían y se daban cuenta de que la pistola de portales creaba un portal azul. Un efecto de partículas y un gran ruido ayudaron a llamar su atención."
"[english]#commentary\prtl-Comment024.wav"	"[Jason Brashill] In early versions of this map, playtesters would charge down the stairs without noticing what was creating the portals. We introduced a mandatory pause in the action - what we call a gate - to help ensure that players stop and notice the portal gun making a blue portal. A particle effect and a loud noise help draw their attention."
"#commentary\prtl-Comment026.wav"	"[Kerry Davis] Esta habitación se diseñó para que los jugadores entendiesen que un portal puede ser de entrada o salida independientemente de su color. El equipo de pruebas daba a menudo por sentado que los portales naranjas eran sólo de salida, así que creamos este rompecabezas para obligarlos a entrar en un portal de este color."
"[english]#commentary\prtl-Comment026.wav"	"[Kerry Davis] This room was designed to make players understand that entrance and exit portals aren't tied to the color of the portal.  Playtesters often assumed that orange portals were exit-only, so we created this puzzle to force players to enter an orange portal."
"#commentary\prtl-Comment027.wav"	"[David Kircher] Al representar la vista que el jugador tiene a través de un portal, hemos de reproducir una imagen independiente con una cámara virtual que mira hacia afuera desde el portal opuesto. Para conseguir una imagen correcta y un rendimiento eficaz de la visualización, sólo representamos lo que se puede ver a través del campo de visión limitado del portal opuesto y se excluyen los objetos que se encuentran entre la cámara virtual y el plano del portal opuesto."
"[english]#commentary\prtl-Comment027.wav"	"[David Kircher] When rendering the player's view through a portal, we must render a separate image using a virtual camera which looks out of the opposite portal.  To obtain a correct image and efficient rendering performance, we render only what is visible through the limited field of view of the opposite portal and exclude objects which lie between the virtual camera and the plane of the opposite portal."
"#commentary\prtl-Comment029.wav"	"[Nick Maggiore] En las primeras versiones de Portal los entornos eran más detallados y complejos, muy al estilo de Half Life 2. Pronto nos dimos cuenta que los objetos innecesarios esparcidos por todos lados distraían a los jugadores hasta el punto de interferir en el proceso de entrenamiento con portales. Así pues, optamos por simplificar el apartado gráfico para crear cámaras de pruebas más limpias y específicas. El enfoque modular que adoptamos aporta credibilidad a la idea de que las cámaras adopten nuevas formas de manera dinámica a partir de estos pistones."
"[english]#commentary\prtl-Comment029.wav"	"[Nick Maggiore] Early versions of Portal featured more detailed, cluttered environments, much like Half Life 2. We quickly realized that unnecessary objects scattered all over the place distracted players to the point where it actually interfered with the portal training process. So we simplified the art style to favor clean, focused test chambers. The modular approach we settled on makes it look plausible that the chambers can reform dynamically on these pistons."
"#commentary\prtl-Comment032.wav"	"[Chet Faliszek] Para favorecer el entrenamiento, en los primeros rompecabezas suele haber una única solución correcta. En la versión original de esta sala no aparecía la barrera de cristal. Los jugadores del equipo de pruebas solían pararse en el botón para abrir la puerta y disparaban un portal azul a través de la apertura, evitando por completo la caja. Este rompecabezas tenía por objeto demostrar la relación entre cajas y botones. Por eso, aunque la solución de los jugadores era inteligente, resultaba un fracaso; así pues, añadimos la barrera de cristal para evitarla. Sin embargo, al avanzar en el juego los rompecabezas admiten soluciones más abiertas."
"[english]#commentary\prtl-Comment032.wav"	"[Chet Faliszek] For training purposes, there's generally just one correct solution to these early puzzles. The original version of this room didn't have the glass barrier. Playtesters would often stand on the button to open the door, and then shoot a blue portal through the opening, bypassing the box entirely. Since this puzzle was meant illustrate the relationship between boxes and buttons, that solution, while clever, was a failure, so we added the glass barrier to prevent it. Later in the game, however, the puzzles become more open-ended."
"#commentary\prtl-Comment035.wav"	"[David Kircher] La integración de los portales con el sistema físico de Source Engine resultó un proceso complejo que requirió numerosas repeticiones para alcanzar el equilibrio adecuado entre rendimiento y corrección. Los portales se pueden crear prácticamente en cualquier lugar del entorno de juego, por lo que fue necesario modificar el sistema físico para permitir cambios dinámicos en la representación de zonas geométricas que colisionan (como las paredes y el suelo que rodean a esta caja) y en los objetos que puedan encontrarse en el lado opuesto del portal. En las primeras pruebas de este sistema de generación de colisiones dinámicas, el cálculo de la colisión correcta podía tardar hasta medio segundo (500 milésimas de segundo). En la vida real, éste puede parecer un intervalo pequeño, pero esta pausa durante la creación de portales resultaba demasiado apreciable en el contexto del juego. Al final optamos por diseñar un sistema que crea entornos físicos híbridos temporales en burbujas alrededor de los portales, con colisiones menos precisas que las elaboradas por la generación de colisiones estándar de Source. Sin embargo, eran lo suficientemente precisas en la práctica y el tiempo de creación de representaciones de colisiones dinámicas se redujo de 500 a tan sólo 10 milésimas de segundo: una pausa imperceptible durante la creación de los portales."
"[english]#commentary\prtl-Comment035.wav"	"[David Kircher] Integrating portals with the Source engine's physics system was a complex process that required several iterations to achieve the right balance of performance and correctness.  Because portals can be placed virtually anywhere in the game environment, the physics system had to be modified to allow dynamic changes to its representation of colliding geometry, such as the walls and floor around this box, and any objects which may lie on the opposite side of the portal.  Initial implementations of this dynamic collision generation system could take up to one half of one second, or 500 milliseconds, to compute the correct collision.  This may not sound like a long time in everyday life, but this pause during portal creation was quite noticeable in the context of the game.  Ultimately, we designed a system that creates temporary hybrid physics environments in bubbles around the portals using less accurate collision than that produced by Source's standard collision generation, but was accurate enough in practice and reduced the time to create the dynamic collision representation from 500 milliseconds to just 10 milliseconds, which is an imperceptible pause during portal creation."
"#commentary\prtl-Comment036.wav"	"[David Kircher] Durante los primeros meses de desarrollo, la vista a través de los portales se representaba con dos texturas independientes. Este enfoque resultó sencillo de aplicar y compatible con una gama de hardware gráfico muy amplia. Por desgracia, el método no era compatible con la función antialiasing y consumía una gran cantidad de memoria de vídeo para gestionar las vistas en bucle infinito a través de varios portales. Estos inconvenientes nos hicieron cambiar a un sistema en el que se representaban las vistas de los portales de forma recurrente en la memoria de imágenes, con ayuda del búfer de plantillas para aislar los píxeles correspondientes a cada portal concreto. Este esquema resulta mucho más eficaz porque es compatible con la función antialiasing y no consume memoria de vídeo adicional con las texturas fuera del campo de visión."
"[english]#commentary\prtl-Comment036.wav"	"[David Kircher] For the first few months of development, we rendered the views through portals to two offscreen textures. This approach was easy to implement and was compatible with a wide range of graphics hardware.  Unfortunately, this method was incompatible with antialiasing and consumed a large amount of video memory in order to handle recursive views through several portals.  Because of these disadvantages, we switched to a system which renders portal views recursively into the frame buffer with the aid of the stencil buffer to isolate pixels corresponding to a given portal. This is a more effective scheme because it is compatible with antialiasing and does not consume any additional video memory for offscreen textures."
"#commentary\prtl-Comment038.wav"	"[Randy Lundeen] Para que los rompecabezas no consistieran únicamente en teletransportarse a la salida, era necesario incluir superficies que no admitieran portales, como éstas que aquí se presentan. Probamos distintos diseños de superficies antes de quedarnos con éste, cuyo ruido visual y reflejos permiten identificarlo fácilmente desde lejos."
"[english]#commentary\prtl-Comment038.wav"	"[Randy Lundeen] To make puzzles deeper than just teleporting to the exit, we had to include surfaces that won't hold a portal, which are formally introduced here. We experimented with several surface designs before we settled on this one, whose visual noise and reflectivity make it easy to identify at a distance."
"#commentary\prtl-Comment040.wav"	"[Chris Chin] Aunque desde el principio nos propusimos diseñar un entrenamiento escalonado para los jugadores, siempre terminábamos introduciendo algunos conceptos demasiado rápido. Por ejemplo, éste era el primer rompecabezas en el que había que redirigir una bola de energía. Las pruebas de juego revelaron que en este rompecabezas se introducían demasiados conceptos a la vez, lo que terminaba por frustrar a muchos jugadores del equipo de pruebas. Para solucionarlo, introdujimos dos cámaras de pruebas antes de esta para que el entrenamiento de redirección de bolas de energía resultara más gradual."
"[english]#commentary\prtl-Comment040.wav"	"[Chris Chin] Even though layering player training was a design goal from the start, we still ended up introducing some concepts too quickly. For instance, this used to be the first energy-ball redirection puzzle. Playtesting revealed that this puzzle introduced too many new concepts at once, which ended up frustrating a lot of playtesters. In response, we inserted two test chambers before this one to make the energy-ball redirection training more gradual."
"#commentary\prtl-Comment041.wav"	"[Paul Graham] Los entornos de cámaras de pruebas se simplificaron para favorecer el entrenamiento, por lo que creamos puntos visuales llamativos para atraer la atención de los jugadores. En lo fundamental, el diseño busca un equilibrio entre objetos redondeados y objetos rectos. Éstos últimos representan elementos del fondo, mientras que los redondeados (como puertas y apoyos móviles) conforman los puntos de interés visual."
"[english]#commentary\prtl-Comment041.wav"	"[Paul Graham] Because our test chamber environments were simplified for training purposes, we created visual hot spots within the rooms to guide players' attention. The design is essentially a balance between round objects and sharp objects, the sharp objects representing background elements and the round objects - such as doors and moveable props - comprising our points of visual interest."
"#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Al principio, estos andamios estaban situados sobre raíles electrificados. Sin embargo, los jugadores del equipo de pruebas, en un alarde de habilidad, brincaban por los raíles hacia la salida, saltándose por completo el rompecabezas. Intentamos solucionarlo haciendo que el contacto con los raíles resultara mortal para los jugadores. Esta solución resultó excesiva, ya que el morir con sólo tocar ciertos elementos terminaba por frustrar incluso a los miembros del equipo de pruebas más habilidosos en los rompecabezas más complejos que aparecen avanzado el juego. Para solucionar ambos problemas, colocamos los andamios sobre rayos de luz inmateriales."
"[english]#commentary\prtl-Comment043.wav"	"[Jeep Barnett] Originally, these scaffolds ran on electrified tracks.  But, crafty playtesters would hop along the rails to the exit, bypassing the puzzle entirely.  We tried to solve this by killing players as soon as they touched the rails.  That solution ended up being too much of an over correction, as even skilled playtesters were getting frustrated by these one-hit kills, in the more complex puzzles later in the game.  Making the scaffolds run along immaterial beams of light solved both problems."
"#commentary\prtl-Comment044.wav"	"[David Kircher] Antes hemos comentado cómo procedimos con las colisiones estáticas de portales. Pero las colisiones con objetos dinámicos situados al otro lado del portal es un problema completamente distinto y de la misma magnitud. El caminar sobre los andamios resultaba una propuesta dudosa durante los primeros meses de desarrollo. Para solucionar el problema de las colisiones con estos objetos dinámicos se clonaron los objetos de un portal en el otro y se controló de forma estricta qué objetos podían colisionar entre sí y cómo podían hacerlo."
"[english]#commentary\prtl-Comment044.wav"	"[David Kircher] We previously talked about how we handle static portal collision. But collision with moving objects on the other side of the portal is a completely different and equally hard problem. Walking onto this scaffold was a very iffy proposition for the first few months of development. We solve the problem of colliding with these dynamic objects by cloning the objects from one portal to the other and strictly controlling what objects are allowed to collide with each other and how they're allowed to collide."
"#commentary\prtl-Comment048.wav"	"[Garret Rickey] El ímpetu con los portales resultó el concepto más difícil de transmitir. En esta serie de rompecabezas, cuyo diseño se revisó más que cualquier otra parte del juego, se introduce la idea de redirigir el ímpetu al utilizar los portales lentamente, paso a paso. Incluso hicimos que la voz de la IA explicara de forma bastante explícita los elementos del rompecabezas, algo que evitamos durante la mayor parte del resto del juego."
"[english]#commentary\prtl-Comment048.wav"	"[Garret Rickey] Portal momentum ended up being the hardest concept to convey. For this series of puzzles, which went through more design iterations than virtually any other part of the game, we introduce the idea of redirecting your momentum using portals slowly, step by step. We even have the AI voice pretty explicitly explain the elements of the puzzle, something we avoided throughout most of the rest of the game."
"#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Al principio, las superficies de estos portales de salida eran elementos geométricos estáticos en posición definitiva, pero los jugadores del equipo de pruebas se empeñaban en no mirar hacia arriba para buscarlos. Éste es otro ejemplo del típico problema de diseño de juegos en el que se debe animar a los jugadores a que miren hacia arriba. Al ubicar los portales sobre pistones en movimiento podíamos iniciarlos en una posición en la que era más posible que los jugadores los viesen."
"[english]#commentary\prtl-Comment051.wav"	"[Bill Van Buren] Originally, these exit portal surfaces were static geometry in the final position, but playtesters stubbornly refused to look up to find them. This is another example of the classic game-design problem of coaxing players to look up. By putting the portals on moving pistons, we were able to start them in a position that players were more likely to see."
"#commentary\prtl-Comment053.wav"	"[Greg Coomer] El uso de la gravedad para caer en un portal y salir disparado por el otro (una habilidad que denominamos \"vuelo\") era otro concepto difícil de entrenar. Diseñamos una pista visual concreta (un bloque de hormigón que es desplazado sobre un pozo con una plancha a cuadros) que indica a los jugadores que ha llegado el momento de arrojarse. Al repetirse varias veces, esta pista permite a los jugadores asociar las planchas de hormigón con este movimiento, de una forma muy similar a la que permite al jugador asociar cubos a botones."
"[english]#commentary\prtl-Comment053.wav"	"[Greg Coomer] Using gravity to fall into one portal so that you come rocketing out the other portal - a skill we call 'flinging' - was another difficult concept to train. We designed a specific visual cue - a pushed out concrete block above a pit with checkerboard concrete tile   - to indicate to players that it's time to use the fling maneuver. Repeated several times, this cue helps players associate pushed out concrete slabs with flinging, in much the same way that players learn to associate cubes with buttons."
"#commentary\prtl-Comment054.wav"	"[Scott Dalton] Nos dimos cuenta de que, en lugar de mirar hacia dónde conducían los portales, los miembros del equipo de pruebas se lanzaban a ciegas hacia la muerte. Nuestra reacción fue crear este rompecabezas, cuya moraleja es \"mira antes de saltar\". Desde este punto, el jugador no puede ver el portal naranja, que es un portal seguro. Eso les obliga a mirar a través de un portal para verlo y les enseña la capacidad de los portales para ver lugares remotos."
"[english]#commentary\prtl-Comment054.wav"	"[Scott Dalton] We found that, rather than looking into a portal to see where it went, playtesters would often leap blindly to their doom.  In response to this observation, the moral of this puzzle is 'look before you leap.'  The safe orange portal is out of the player's view from this balcony. That forces them to peer through a portal to see it, which trains players in the remote-viewing capabilities of portals."
"#commentary\prtl-Comment056.wav"	"[Lars Jensvold] Esta sala se diseñó para preparar el gran momento en que los jugadores consiguen por fin la pistola de portales de potencia completa. La ruta del rompecabezas te lleva alrededor del dispositivo, que permanece visible prácticamente en todo momento hasta que lo coges."
"[english]#commentary\prtl-Comment056.wav"	"[Lars Jensvold] This room is designed to build anticipation for the big moment when players finally get the fully powered portal gun. The puzzle path brings you in a circle around the device, so that it's virtually always in sight right up until you grab it."
"#commentary\prtl-Comment057.wav"	"[Chris Chin] El entrenamiento del jugador no siempre se le queda en la cabeza, especialmente tras la presentación de un concepto nuevo e importante. Por ejemplo, una vez conseguida la pistola de portales de potencia completa, los jugadores del equipo de pruebas solían olvidarse de la maniobra de vuelo. Se trata de una habilidad importante, por lo que se diseñó este rompecabezas para volver a introducir el concepto."
"[english]#commentary\prtl-Comment057.wav"	"[Chris Chin] Player training doesn't always stick, especially after the introduction of a big, new concept.  For instance, after they'd acquired the fully powered portal device, playtesters often forgot about the fling maneuver. Since it's such an important skill, this puzzle is designed to reintroduce the idea of flinging."
"#commentary\prtl-Comment058.wav"	"[Jason Brashill] Al principio, se utilizaba un botón accionado por peso para abrir la puerta más lejana, pero los jugadores del equipo de pruebas habían establecido una asociación tan firme entre botones y cajas que se estancaban al buscar una caja inútilmente. Cambiamos el gran botón por un pulsador montado en un pedestal para eliminar la asociación con las cajas, pero los jugadores seguían teniendo problemas para entender que debían disparar un portal a través de la puerta. Al añadir un tic-tac de cronómetro cuando la puerta se abría, los jugadores se dieron cuenta de que debían hacer algo durante ese tiempo. Así se solucionó el problema."
"[english]#commentary\prtl-Comment058.wav"	"[Jason Brashill] Originally a weighted button was used to open the far door, but playtesters so strongly associated boxes with buttons that they'd get stuck searching hopelessly for a box. We changed the big button to a pedestal mounted push button, thus removing the box association, but playtesters still had trouble realizing they needed to shoot a portal through the door. Adding a ticking timer sound when the door was open cued players that the puzzle expected them to act during that time, which solved the problem."
"#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] Al pasar de los diseños artísticos, en su mayoría temporales, al diseño visual definitivo, este fue el primer nivel en recibir un lavado de cara. Nos decidimos por este mapa porque integraba muchos de nuestros elementos de juego en un espacio relativamente pequeño. La dirección artística de las cámaras de pruebas se diseñó para que todo pareciera estar colocado en su sitio con una intención. La sencillez del diseño permite a los jugadores centrarse en los rompecabezas. También ofrece un contraste adecuado para los entornos \"entre bastidores\", mucho menos asépticos. Esto ayuda a que se produzca una sensación clara de progreso."
"[english]#commentary\prtl-Comment059.wav"	"[Jeremy Bennett] When we moved from largely placeholder art to our final visual design, this was the first level to get a facelift. We chose this map because it had many of our gameplay elements integrated into a relatively small space. The test chamber art direction was designed to make everything appear purposefully placed. The simple design helps focus players on the puzzles. It also provides a nice contrast to the later, much less sterile behind-the-scenes environments, which contributes to a clear sense of progression."
"#commentary\prtl-Comment060.wav"	"[Kerry Davis] Uno de los problemas que surgieron en prácticamente todos los rompecabezas en que se utilizaban cajas y puertas era que los jugadores podían pasar las cajas al otro lado de la puerta mediante los portales, por lo que quedaban atrapados en una habitación con botones pero sin cajas. Establecimos activadores especiales para detectar y solucionar estos casos y añadimos los tubos de entrega de cajas para que los jugadores dispusieran en todo momento de las herramientas necesarias."
"[english]#commentary\prtl-Comment060.wav"	"[Kerry Davis] A problem we came across with virtually any puzzle involving boxes and doors was that players could portal the boxes to the other side of the door, thereby trapping themselves in a room with buttons but no boxes. We set up special triggers to detect and handle these cases, and then added the box delivery tubes to ensure players could always be supplied with the required tools."
"#commentary\prtl-Comment061.wav"	"[David Kircher] Éste es un ejemplo estupendo para apreciar la naturaleza de bucle infinito de los portales. Si creas un portal a cada lado de este pasaje, parecerá que son infinitos. Es un efecto parecido al que se produce en una habitación de espejos. En realidad, el número máximo admitido de vistas de portales en bucle en cualquier cadena de portales es de nueve. Para conseguir la impresionante sensación de infinito, copiamos parte del fotograma reproducido previamente en el último portal de la cadena recurrente. No es una solución perfecta, pero resulta barata y eficaz."
"[english]#commentary\prtl-Comment061.wav"	"[David Kircher] This is a great spot to appreciate the recursive nature of portals. If you place a portal on each side of this hallway, you'll notice the portals seem to go on forever, similar to the effect you get in a hall of mirrors.  In actuality, we support a maximum of nine recursive portal views down any chain of portals. We achieve the impression of infinite recursion by copying part of the previously rendered frame onto the final portal in the recursive chain.  It's not absolutely perfect, but it's inexpensive and effective."
"#commentary\prtl-Comment063.wav"	"[Nick Maggiore] Éste es el primer mapa en el que experimentamos con la solución de rompecabezas con el número mínimo posible de portales utilizados. Intentamos encajar esa idea en el modo historia, pero no terminaba de resultar creíble. En lugar de desechar completamente la idea, añadimos el concepto de una serie de mapas \"Desafío\" posteriores al juego."
"[english]#commentary\prtl-Comment063.wav"	"[Nick Maggiore] This is the first map in which we experimented with solving the puzzle in as few portal placements as possible. We tried to fit that concept into the story mode, but were never quite able to sell it. Instead of abandoning the idea altogether, we added the concept to a series of post-game 'Challenge' maps."
"#commentary\prtl-Comment066.wav"	"[Jeep Barnett] Algunos miembros del equipo de pruebas colocaban un portal en el suelo, en este punto, y utilizaban el hueco de subida de las escaleras para saltarse el resto del rompecabezas. En casos como éste, solíamos reconstruir el nivel. Pero en éste y otros pocos, en donde esta solución requiere, sin duda, mucha más habilidad que la solución normal del rompecabezas, dejamos la posibilidad de resolverlo \"al estilo ninja\"."
"[english]#commentary\prtl-Comment066.wav"	"[Jeep Barnett] A few playtesters put a portal on the floor here and used the rising stair pit to skip the rest of the puzzle. We'll usually rework a level if playtesters discover a way to bypass chunks of the puzzle too easily. But in this and a few other cases where skipping ahead arguably takes more skill than solving the puzzle properly, we let the ninja solution stand."
"#commentary\prtl-Comment068.wav"	"[Lars Jensvold] Diseñamos esta sala para atraer la vista del jugador hacia la caja. La luz de la sala de observación arroja sombras horizontales que apuntan a la caja, que recibe una cálida iluminación directa de una lámpara del techo. Esta luz cálida hace que la caja destaque en la iluminación fría de la cámara de pruebas. Los cuadrados de tamaño variable de la superficie exterior a los límites también permiten atraer la atención del jugador hacia arriba."
"[english]#commentary\prtl-Comment068.wav"	"[Lars Jensvold] We designed this room to draw the player's eyes to the box. The light from the observation room casts horizontal shadows that point at the box, which is directly lit by a warm light from the ceiling. This warm light helps the box stand out against the predominantly cool test chamber lighting. The varying sized squares of the off limits surface also help direct the player's attention upward."
"#commentary\prtl-Comment069.wav"	"[Kim Swift] Esta sección concreta se revisó varias veces, porque era el primer punto en que se exige a los jugadores que realicen la que seguramente sea la maniobra con portales más difícil, el doble vuelo. Al principio, en esta sala también había un rompecabezas en el que se debía redirigir una bola de energía. Pero, combinado con el reto del vuelo doble, resultó demasiado complicado para la mayoría de jugadores. Los jugadores, agobiados, no asimilaban bien la información nueva, por lo que decidimos simplificar el rompecabezas para que sólo hubiera que realizar el doble vuelo. Para que los jugadores fueran por la dirección adecuada, incluimos también pistas visuales (como el vuelo simple introducido anteriormente): la plancha de hormigón desplazada con una zona de aterrizaje a cuadros."
"[english]#commentary\prtl-Comment069.wav"	"[Kim Swift] This particular section went through several iterations because it's the first place where players are required to perform possibly the trickiest portal maneuver, the double fling. Originally, the room also featured an energy ball redirection puzzle. Combined with the new double fling skill, however, it proved to be too much for most playtesters.  Overwhelmed players tend not to digest new information, so we simplified the puzzle to require only the double fling. To nudge players in the right direction, we also included visual hints, such as the previously introduced single fling theme - the pushed out concrete slab with a checkerboard landing zone."
"#commentary\prtl-Comment070.wav"	"[Garret Rickey] Durante las pruebas del juego nos dimos cuenta de que muchos jugadores no eran conscientes de que podían crear portales mientras caían. La colocación de portales mientras se cae es vital para realizar vuelos y otros trucos, por lo que introdujimos este rompecabezas en el que la única solución pasa por usar la táctica de creación de portales desde el aire. Para que funcionase bien hicieron falta muchas revisiones y ajustes."
"[english]#commentary\prtl-Comment070.wav"	"[Garret Rickey] We noticed through our playtests that many of our players weren't aware of the fact that you could place portals while falling. Since placing portals as you are falling is essential to accomplishing flings and many other portal tricks, we implemented this puzzle, so that the only way to solve it, was to use the mid-air placement tactic. It took numerous iterations and lots of tuning before this  consistently played well."
"#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] En este rompecabezas queríamos que los jugadores entendiesen que el uso de portales les permitía atravesar grandes distancias en pocos pasos. En principio dispusimos escaleras desde el nivel del suelo hasta las salas superiores. Sin embargo, muchos jugadores del equipo de pruebas fueron capaces de pasar de una sala a la otra lo suficientemente rápido como para pensar que ésa era la solución, sin ni siquiera plantearse el método de los portales, mucho más sencillo. Cambiamos las escaleras por ascensores muy lentos para igualar el tiempo de viaje para los jugadores, independientemente de su experiencia. De esta forma, la solución que pretendíamos que se siguiera resultaba más clara."
"[english]#commentary\prtl-Comment071.wav"	"[Realm Lovejoy] In this puzzle, we wanted players to realize that, using portals, they can travel long distances in a short step. Originally, we had stairs from the ground level to the upper rooms. Many playtesters, however, were able to run from one room to the other quickly enough to consider it a solution without ever thinking to use the even easier portal method. By changing the stairs to very slow moving lifts, we were able to level the travel time for all player experience levels, thus making the intended solution more clear."
"#commentary\prtl-Comment072.wav"	"[Paul Graham] En este rompecabezas, los jugadores deben redirigir una bola de energía mediante la creación de múltiples portales. Entre los primeros jugadores del equipo de pruebas, muchos eran presa de la confusión por la necesidad de realizar varias maniobras. Esto les llevaba a redirigir la bola hacia ellos de forma accidental, con consecuencias funestas. Rediseñamos la cámara de pruebas de modo que sólo se pudieran crear portales en la mitad superior de la sala. Esto solucionó el problema, ya que los jugadores solían quedar fuera del alcance de la bola."
"[english]#commentary\prtl-Comment072.wav"	"[Paul Graham] This puzzle requires players to redirect an energy ball through multiple portal placements. The multiple steps caused many early playtesters to panic and accidentally redirect a ball right into themselves, with deadly results. We redesigned the test chamber so that portals can only be placed in the top half of the room, which solved the problem by generally leaving players out of the ball's reach."
"#commentary\prtl-Comment074.wav"	"[Robin Walker] Quizá el principal objetivo de la cámara de pruebas final es consolidar el entrenamiento de la maniobra del doble vuelo. En vuelos anteriores empleamos una ayuda visual, una sección de pared desplazada. Como preparación para los niveles \"entre bastidores\", mucho más libres, eliminamos las ayudas al entrenamiento. Para seguir, los jugadores deben ser conscientes de que pueden practicar el doble vuelo prácticamente en cualquier lugar, con o sin ayudas."
"[english]#commentary\prtl-Comment074.wav"	"[Robin Walker] Perhaps the most important purpose of this final test chamber is to cement the double fling maneuver training. For previous flings, we employed a visual cue - a pushed out a section of wall. In preparation for the more freeform behind-the-scenes levels, however, we take the training wheels off.  To proceed, players must realize that they can double fling almost anywhere they want to, with or without hints."
"#commentary\prtl-Comment076.wav"	"[Chet Faliszek] En Portal queríamos crear torretas que se diferenciaran de las torretas habituales de HL2.   Las torretas de HL2 no dejan de ser ametralladoras sin ningún tipo de inteligencia. En Portal buscábamos torretas con personalidad propia, que fueran auténticos personajes del juego. El primer paso fue rediseñar su apariencia. Una vez definida, más que desafiantes ametralladoras parecían unos robots monísimos. Y los robots no son realmente monos si no son robots parlantes. Por tanto, el siguiente paso fue crear las características vocales de las torretas. En colaboración con Ellen McLain, creamos una voz inocente con un diálogo apropiado. La yuxtaposición de una máquina de matar y una personalidad inocente y carente de agresividad terminaron por convertir a las torretas de Portal en personajes memorables."
"[english]#commentary\prtl-Comment076.wav"	"[Chet Faliszek] For Portal, we wanted to create a turret that was different from the traditional HL2 turrets.   The HL2 turrets are nothing more than mindless mounted guns, in Portal we wanted the turrets to have personality, to be characters.  The first step was a redesign of the look.  Once we had the look of the new turrets, they seemed less like menacing machine guns and more like cute robots.  And robots can never really be cute until they are talking robots.  So the next step was creating the vocal characteristics of the turrets.  Working with Ellen McClain, we settled on an innocent sounding voice with dialogue to match.  This juxtaposition of killing machine and innocent non-aggressive personality ends up making the Portal turret a memorable character."
"#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Aunque la historia que se cuenta en Portal es sencilla, creamos un trasfondo muy detallado: para Aperture Science, para sus empleados, para su rivalidad con la odiada Black Mesa y para todos los puntos en los que el juego encaja en el universo de Half Life. En este primer juego de Portal no se saca todo a la luz, pero los entornos están repletos de detalles minúsculos. Por ejemplo, este área, la Madriguera del Hombre Rata, sugiere que quizá haya otras personas encerradas en las instalaciones."
"[english]#commentary\prtl-Comment077.wav"	"[Erik Wolpaw] Even though Portal tells a simple story, we created a lot of backstory - for Aperture Science, for its employees, for its rivalry with the hated Black Mesa, and for where all of this fits into the cosmology of Half Life.  This first Portal game doesn't reveal all of it, but we crammed a lot of little details into the environments.  This area, for instance, called the Ratman Den, hints that there may be other people trapped in the facility."
"#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Aunque no queríamos recargar Portal con combates, sí queríamos añadir al menos una mecánica de combates fluida. Tras una serie de calamitosos intentos para dar forma al concepto de \"combate fluido\", optamos por las torretas como una buena referencia. Es posible derrotar a las torretas con difíciles maniobras de portales, aunque también con un enfoque más \"salvaje\" y directo."
"[english]#commentary\prtl-Comment080.wav"	"[Realm Lovejoy] Even though we didn't want Portal to be too combat heavy, we wanted to add at least a light combat mechanic. After a few less-than-successful attempts to actually realize this 'light combat' concept, we settled on turrets as a good compromise. The turrets can be defeated with tricky portal maneuvers, but they're also susceptible to a more straightforward berserker approach."
"#commentary\prtl-Comment083.wav"	"[Jeep Barnett] El terrible final del Cubo de Compañía tiene un doble propósito: añade un matiz realmente siniestro a nuestra ya de por sí siniestra IA y obliga a los jugadores a entrenarse en el uso del incinerador, una parte fundamental del último nivel. El entrenamiento tiene una recompensa bastante dramática, ya que, más adelante, los jugadores tienen la oportunidad de vengar la muerte de su buen amigo, el Cubo de Compañía, al enviar partes importantes de la IA al mismo tipo de incinerador."
"[english]#commentary\prtl-Comment083.wav"	"[Jeep Barnett] The awful end of the companion cube serves a dual purpose: it adds a lot more sinister character to our already pretty sinister AI while simultaneously training players to use the incinerator, a key component of the final level. The training has a nice dramatic payoff, since players later get to avenge the death of their good friend the companion cube by stuffing some of the AI's important parts into exactly the same type of incinerator."
