"lang"
{
"Language"	"schinese"
"cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: 见鬼，把她导入进我的电脑里。我不在乎。"
"[english]cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Hell, put her in my computer. I don't care."
"cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: 好吧，测试结束。你可以回到你的办公桌了。"
"[english]cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: Allright, test's over. You can head on back to your desk."
"cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: 好吧，我一直在想。当生活给你柠檬的时候？不要把它榨成柠檬汁。让生活把柠檬拿回去！发点脾气！“我不想要你那该死的柠檬！我要那些东西干什么？”"
"[english]cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: All right, I've been thinking. When life gives you lemons? Don't make lemonade. Make life take the lemons back! Get mad! 'I don't want your damn lemons! What am I supposed to do with these?'"
"cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: 我要见生活的上司！我要让生活整天都后悔！后悔它曾想给 Cave Johnson 柠檬！你知道我是谁吗？我是那个会烧掉你房子的人！用柠檬烧！我要让工程师发明一种能烧掉你房子的可燃柠檬！"
"[english]cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Demand to see life's manager! Make life rue the day it thought it could give Cave Johnson lemons! Do you know who I am? I'm the man who's going to burn your house down! With the lemons! I'm going to get my engineers to invent a combustible lemon that burns your house down!"
"cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson：人们说，伟大的科学家站在巨人的肩膀之上。这里不是。在光圈科技，我们的科学全部从零开始。没有手把手的指导。"
"[english]cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: They say great science is built on the shoulders of giants. Not here. At Aperture, we do all our science from scratch. No hand holding."
"cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: 不是指你，测试对象，你做得很好。"
"[english]cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Not you, test subject, you're doing fine."
"cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: 是的，就是你。打包，你的东西。出大门。去停车场。上车。再见。"
"[english]cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Yes, you. Box. Your stuff. Out the front door. Parking lot. Car. Goodbye."
"cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: 科学不是关于为什么。而是关于为什么不。我们的科学为什么这么危险？如果你这么喜欢它，干脆嫁给安全科学好了。实际上，为什么不发明一种特殊的安全门，弹开的时候不会打在你的屁股上，因为你被解雇了。"
"[english]cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Science isn't about WHY. It's about WHY NOT. Why is so much of our science dangerous? Why not marry safe science if you love it so much. In fact, why not invent a special safety door that won't hit you on the butt on the way out, because you are fired."
"cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: 如果你听到这话，就意味着你已经在测试之间的走廊上晃悠了很长时间了。智囊团说这可能是一种恐惧反应。"
"[english]cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: If you're hearing this, it means you're taking a long time on the catwalks between tests. The lab boys say that might be a fear reaction."
"cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: 我不是心理医生，但根据那群只有被颤栗袭上心头并抖断他们的粉色小胸罩时才会意识到危险的书呆子所说，这听起来就像是“预测”。"
"[english]cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: I'm no psychiatrist, but coming from a bunch of eggheads who wouldn't recognize the thrill of danger if it walked up and snapped their little pink bras, that sounds like 'projection'."
"cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: 他们没有飞入太空，扫荡海滩，或带回金子。不，先生，我们做到了！是你和我在对抗世界，孩子！我喜欢你的勇气！催促可以起一些作用。现在让我们来解决这件事！"
"[english]cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: THEY didn't fly into space, storm a beach, or bring back the gold. No sir, we did! It's you and me against the world, son! I like your grit! Hustle could use some work, though. Now let's solve this thing!"
"cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: 我告诉他们，不要慌张。"
"[english]cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: I'm telling 'em, keep your pants on."
"cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: 好吧，下面的测试可能涉及到极少量的时间旅行。所以，建议是：如果你在测试时遇到了你自己，不要有眼神接触。智囊团告诉我那会抹去时间，完全的，未来和过去！所以帮自己一个忙，让那个英俊的魔鬼干他自己的事去吧。"
"[english]cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: Alright, this next test may involve trace amounts of time travel. So, word of advice: If you meet yourself on the testing track, don't make eye contact. Lab boys tell me that'll wipe out time. Entirely. Forward and backward! So do both of yourselves a favor and just let that handsome devil go about his business."
"cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: 哈！我喜欢你的风格。不按规则办事，就像我一样。"
"[english]cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! I like your style. You make up your own rules, just like me."
"cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: 董事会说我不能因为一个人坐轮椅而解雇他。但我就是这么干了。坡道很花钱。"
"[english]cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: Bean counters said I couldn't fire a man just for being in a wheelchair. Did it anyway. Ramps are expensive."
"cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson：先生，欢迎光临光圈科技。宇航员，战争英雄，奥运健儿——你们来到这里是因为我们想要最棒的人，而你就是。所以：谁准备好了来搞些科学？"
"[english]cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Welcome, gentlemen, to Aperture Science. Astronauts, war heroes, Olympians--you're here because we want the best, and you are it. So: Who is ready to make some science?"
"cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: 现在，你们已经在过来的大巴车上认识其他人了，所以让我介绍一下自己。"
"[english]cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Now, you already met one another on the limo ride over, so let me introduce myself."
"cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: 我是 Cave Johnson。我拥有这个地方。"
"[english]cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: I'm Cave Johnson. I own the place."
"cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: 你听到的那个急切的声音是可爱的 Caroline，我的助手。放心吧，她已把你的酬金转给你选择的慈善机构了。是不是啊，Caroline？ "
"[english]cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: That eager voice you heard is the lovely Caroline, my assistant. Rest assured, she has transferred your honorarium to the charitable organization of your choice. Isn't that right, Caroline?"
"cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: 她是这里的骨干。像明信片一样漂亮。对不起，伙计们。她结婚了。嫁给了科学。"
"[english]cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: She's the backbone of this facility. Pretty as a postcard, too. Sorry, fellas. She's married. To science."
"cavejohnson.fifties_outro02"	"<clr:205,149,117>Cave Johnson: 恭喜！你能站在这里听我讲话，意味着你已经对科学作出了杰出的贡献。"
"[english]cavejohnson.fifties_outro02"	"<clr:205,149,117>Cave Johnson: Congratulations! The simple fact that you're standing here listening to me means you've made a glorious contribution to science."
"cavejohnson.fifties_outro05"	"<clr:205,149,117>Cave Johnson：作为光圈科技的创始人和 CEO，我感谢你的参与，希望你能够过来进行另一轮测试。"
"[english]cavejohnson.fifties_outro05"	"<clr:205,149,117>Cave Johnson: As founder and CEO of Aperture Science, I thank you for your participation and hope we can count on you for another round of tests."
"cavejohnson.fifties_outro07"	"<clr:205,149,117>Cave Johnson: 我们不会公开销售这个玩意，直到它完全就绪，所以只要你维持于自己的最佳状态，总会有一辆豪华轿车等着你。"
"[english]cavejohnson.fifties_outro07"	"<clr:205,149,117>Cave Johnson: We're not gonna release this stuff into the wild until it's good and damn ready, so as long as you keep yourself in top physical form, there'll always be a limo waiting for you."
"cavejohnson.fifties_outro08"	"<clr:205,149,117>Cave Johnson: 说再见，Caroline。"
"[english]cavejohnson.fifties_outro08"	"<clr:205,149,117>Cave Johnson: Say goodbye, Caroline."
"cavejohnson.fifties_outro09"	"<clr:205,149,117>Cave Johnson: 她是块宝石。"
"[english]cavejohnson.fifties_outro09"	"<clr:205,149,117>Cave Johnson: She is a gem."
"cavejohnson.fifties_repulsion_intro02"	"<clr:205,149,117>Cave Johnson: 好吧，让我们开始吧。第一个测试涉及到智囊团称作“弹力凝胶”的东西。"
"[english]cavejohnson.fifties_repulsion_intro02"	"<clr:205,149,117>Cave Johnson: Alright, let's get started. This first test involves something the lab boys call 'repulsion gel.'"
"cavejohnson.fifties_repulsion_intro03"	"<clr:205,149,117>Cave Johnson: 顺便说一声，你不属于对照组。你会得到凝胶。上次一个倒霉蛋拿到了蓝色涂料。哈哈哈。不开玩笑，结果是 - 他搞断了腿上的每一根骨头。悲剧。但是长见识。起码我是这么听说的。"
"[english]cavejohnson.fifties_repulsion_intro03"	"<clr:205,149,117>Cave Johnson: You're not part of the control group, by the way. You get the gel. Last poor son of a gun got blue paint. Hahaha. All joking aside, that did happen - broke every bone in his legs. Tragic. But informative. Or so I'm told."
"cavejohnson.fifties_second_test_complete02"	"<clr:205,149,117>Cave Johnson: 我们还没有完全确定这是什么元素，但是我会告诉你：这是一种很活泼的元素，而且它不喜欢人类的骨骼。"
"[english]cavejohnson.fifties_second_test_complete02"	"<clr:205,149,117>Cave Johnson: We haven't entirely nailed down what element it is yet, but I'll tell you this: it's a lively one, and it does NOT like the human skeleton."
"cavejohnson.fifties_second_test_complete03"	"<clr:205,149,117>Cave Johnson: 哦！如果你身上盖满了这个弹力凝胶，智囊团给我了一些建议：不要被弹力凝胶盖住。"
