"lang"
{
"Language"	"polish"
"announcer.wakeup_powerup02"	"<clr:250,231,181>Komunikat: Zakończono przywracanie zasilania."
"[english]announcer.wakeup_powerup02"	"<clr:250,231,181>Announcer: Powerup complete."
"cavejohnson.cave_laugh04"	"<clr:205,149,117>Cave Johnson: [śmiech]"
"[english]cavejohnson.cave_laugh04"	"<clr:205,149,117>Cave Johnson: [laugh]"
"cavejohnson.eighties_intro01"	"<clr:205,149,117>Cave Johnson: Witamy w centrum wzbogacania. [kaszel]"
"[english]cavejohnson.eighties_intro01"	"<clr:205,149,117>Cave Johnson: Welcome to the enrichment center. [cough]"
"cavejohnson.eighties_intro03"	"<clr:205,149,117>Cave Johnson: Odkąd udział w testach stał się obowiązkowy dla wszystkich pracowników, jakość obiektów testowych znacznie wzrosła. Nie można niestety powiedzieć tego samego o lojalności kadry."
"[english]cavejohnson.eighties_intro03"	"<clr:205,149,117>Cave Johnson: Since making test participation mandatory for all employees, the quality of our test subjects has risen dramatically. Employee retention, however, has not."
"cavejohnson.eighties_intro04"	"<clr:205,149,117>Cave Johnson: [kaszel] W rezultacie, jak już prawdopodobnie wiecie, będziemy dążyć do zakończenia testów na ludziach. Wciąż jednak mamy kilka spraw do załatwienia."
"[english]cavejohnson.eighties_intro04"	"<clr:205,149,117>Cave Johnson: [cough] As a result, you may have heard we're gonna phase out human testing. There's still a few things left to wrap up, though."
"cavejohnson.eighties_intro06"	"<clr:205,149,117>Cave Johnson: Na początek – żel konwersyjny."
"[english]cavejohnson.eighties_intro06"	"<clr:205,149,117>Cave Johnson: First up, conversion gel. [cough]"
"cavejohnson.eighties_intro07"	"<clr:205,149,117>Cave Johnson: Księgowi wmawiali mi, że nie stać nas na zakup nawet kilku skał księżycowych wartych 7 dolarów, a co dopiero transportu o wartości 70 mln. I tak je kupiłem. Zmieliłem je i zmieszałem do postaci żelu."
"[english]cavejohnson.eighties_intro07"	"<clr:205,149,117>Cave Johnson: The bean counters told me we literally could not afford to buy seven dollars worth of moon rocks, much less seventy million. Bought 'em anyway. Ground 'em up, mixed em into a gel."
"cavejohnson.eighties_intro08"	"<clr:205,149,117>Cave Johnson: I wiecie co? Zmielone skały księżycowe to czysta trucizna. Jestem śmiertelnie chory."
"[english]cavejohnson.eighties_intro08"	"<clr:205,149,117>Cave Johnson: And guess what? Ground up moon rocks are pure poison. I am deathly ill."
"cavejohnson.eighties_intro10"	"<clr:205,149,117>Cave Johnson: Mimo to okazuje się, że są one doskonałym przewodnikiem portali. Dlatego teraz sprawdzimy, czy wskakiwanie i wyskakiwanie z tych nowych portali może pomóc w pozbyciu się księżycowej trucizny z ludzkiego krwiobiegu. Kiedy życie daje ci cytryny, zrób z nich lemoniadę. [kaszel] Myślmy pozytywnie i zajmijmy się nauką."
"[english]cavejohnson.eighties_intro10"	"<clr:205,149,117>Cave Johnson: Still, it turns out they're a great portal conductor. So now we're gonna see if jumping in and out of these new portals can somehow leech the lunar poison out of a man's bloodstream. When life gives you lemons, make lemonade. [coughs] Let's all stay positive and do some science."
"cavejohnson.eighties_intro12"	"<clr:205,149,117>Cave Johnson: W związku z tym byłbym wdzięczny, gdybyśmy mogli przejść przez testy tak szybko, jak to możliwe. Caroline, przynieś mi proszę więcej środków przeciwbólowych."
"[english]cavejohnson.eighties_intro12"	"<clr:205,149,117>Cave Johnson: That said, I would really appreciate it if you could test as fast as possible. Caroline, please bring me more pain pills."
"cavejohnson.eighties_outro02"	"<clr:205,149,117>Cave Johnson: Chodzi mi o to, że jeśli możemy zapisać muzykę na płycie kompaktowej, dlaczego nie możemy zapisać na niej ludzkiej inteligencji i osobowości? Moi inżynierowie głowią się właśnie nad tym problemem."
"[english]cavejohnson.eighties_outro02"	"<clr:205,149,117>Cave Johnson: The point is: If we can store music on a compact disc, why can't we store a man's intelligence and personality on one? So I have the engineers figuring that out now."
"cavejohnson.eighties_outro05"	"<clr:205,149,117>Cave Johnson: Mapowanie mózgu. Sztuczna inteligencja. Powinniśmy byli to rozpracować trzydzieści lat temu. Powiem jedno – i nagram to na taśmę, żeby każdy słyszał to setki razy dziennie: Jeśli umrę, zanim wstawicie mnie do komputera, chcę, żeby Caroline pokierowała tą placówką."
"[english]cavejohnson.eighties_outro05"	"<clr:205,149,117>Cave Johnson: Brain Mapping. Artificial Intelligence. We should have been working on it thirty years ago. I will say this - and I'm gonna say it on tape so everybody hears it a hundred times a day: If I die before you people can pour me into a computer, I want Caroline to run this place."
"cavejohnson.eighties_outro06"	"<clr:205,149,117>Cave Johnson: Będzie marudzić. Powie, że nie może. Jest po prostu skromna. Zmuście ją."
"[english]cavejohnson.eighties_outro06"	"<clr:205,149,117>Cave Johnson: Now she'll argue. She'll say she can't. She's modest like that. But you make her."
"cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Do diabła, możecie nawet wstawić ją do mojego komputera. Nic mnie to nie obchodzi."
"[english]cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Hell, put her in my computer. I don't care."
"cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: W porządku, koniec testu. Możesz wrócić do swojego biurka."
"[english]cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: Allright, test's over. You can head on back to your desk."
"cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: Dobra, trochę rozmyślałem. Kiedy życie daje ci cytryny? Nie rób lemoniady. Zmuś życie, żeby zabrało swoje cytryny! Wkurz się! „Nie chcę twoich cholernych cytryn! Co niby mam z nimi zrobić?”."
"[english]cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: All right, I've been thinking. When life gives you lemons? Don't make lemonade. Make life take the lemons back! Get mad! 'I don't want your damn lemons! What am I supposed to do with these?'"
"cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Zażądaj rozmowy z kierownikiem życia! Spraw, aby życie pożałowało dnia, w którym pomyślało, że może dać Cave'owi Johnsonowi cytryny! Masz pojęcie, kim jestem? Puszczę z dymem twój dom! Za pomocą cytryn! Zlecę moim inżynierom opracowanie cytryn zapalających, które spalą twój dom!"
"[english]cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Demand to see life's manager! Make life rue the day it thought it could give Cave Johnson lemons! Do you know who I am? I'm the man who's going to burn your house down! With the lemons! I'm going to get my engineers to invent a combustible lemon that burns your house down!"
"cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: Mówi się, że wielkie dokonania naukowe zbudowane są na barkach gigantów. Nie tutaj. W Aperture nasze dokonania rozpoczynamy od podstaw. Bez trzymania za rączkę."
"[english]cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: They say great science is built on the shoulders of giants. Not here. At Aperture, we do all our science from scratch. No hand holding."
"cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Nie ty, obiekcie testowy, tobie idzie dobrze."
"[english]cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Not you, test subject, you're doing fine."
"cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Tak, ty. Pudło. Twoje rzeczy. Przez frontowe drzwi. Parking. Samochód. Do widzenia."
"[english]cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Yes, you. Box. Your stuff. Out the front door. Parking lot. Car. Goodbye."
"cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Najważniejsze w nauce nie jest DLACZEGO. Chodzi o DLACZEGO NIE. Dlaczego nasza nauka jest tak niebezpieczna? Dlaczego nie ożenić się z bezpieczną nauką, jeśli tak bardzo ją kochasz. W zasadzie dlaczego nie wynaleźć specjalnych drzwi bezpieczeństwa, które nie kopną cię w tyłek na odchodne, ponieważ właśnie zostałeś wylany."
"[english]cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Science isn't about WHY. It's about WHY NOT. Why is so much of our science dangerous? Why not marry safe science if you love it so much. In fact, why not invent a special safety door that won't hit you on the butt on the way out, because you are fired."
"cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: Jeśli słyszysz ten komunikat, oznacza to, że robisz zbyt duże przerwy między testami. Jajogłowi twierdzą, że może to być reakcja powodowana strachem."
"[english]cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: If you're hearing this, it means you're taking a long time on the catwalks between tests. The lab boys say that might be a fear reaction."
"cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: Żaden ze mnie psychiatra, ale biorąc pod uwagę, że to komentarz ze strony ludzi, którzy nie poznaliby dreszczu przygody nawet jeśli podszedłby do nich i ściągnął im portki, brzmi to bardziej jak „projekcja”."
"[english]cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: I'm no psychiatrist, but coming from a bunch of eggheads who wouldn't recognize the thrill of danger if it walked up and snapped their little pink bras, that sounds like 'projection'."
"cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: To nie ONI polecieli w kosmos, nie oni szturmowali plaże i nie oni zdobyli złoto. O nie, szanowny panie, to my tego dokonaliśmy! Ty i ja kontra cały świat! Masz charakter! Popracuj jeszcze trochę nad tempem. A teraz rozwiążmy tę zagadkę!"
"[english]cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: THEY didn't fly into space, storm a beach, or bring back the gold. No sir, we did! It's you and me against the world, son! I like your grit! Hustle could use some work, though. Now let's solve this thing!"
"cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: Spokojna głowa, już im mówię."
"[english]cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: I'm telling 'em, keep your pants on."
"cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: W porządku, następny test może wiązać się z krótkimi podróżami w czasie. Z tej okazji mam dla ciebie radę: jeśli spotkasz siebie na torze testowym, nie nawiązuj kontaktu wzrokowego. Jajogłowi twierdzą, że może to spowodować wymazanie czasu. Całkowicie. W przód i w tył! Wyświadcz przysługę wam obu i zostaw tego drugiego w spokoju."
"[english]cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: Alright, this next test may involve trace amounts of time travel. So, word of advice: If you meet yourself on the testing track, don't make eye contact. Lab boys tell me that'll wipe out time. Entirely. Forward and backward! So do both of yourselves a favor and just let that handsome devil go about his business."
"cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! Podoba mi się twój styl. Tworzysz własne zasady, tak jak ja."
"[english]cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! I like your style. You make up your own rules, just like me."
"cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: Księgowi mówili mi, że nie mogę wylać pracownika tylko dlatego, że porusza się na wózku inwalidzkim. I tak go wylałem. Podjazdy są drogie."
"[english]cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: Bean counters said I couldn't fire a man just for being in a wheelchair. Did it anyway. Ramps are expensive."
"cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Witajcie panowie w Aperture Science. Astronauci, bohaterowie wojenni, olimpijczycy - jesteście tutaj, ponieważ chcemy najlepszych, a to właśnie wy. A zatem: kto gotów jest poświęcić się nauce?"
"[english]cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Welcome, gentlemen, to Aperture Science. Astronauts, war heroes, Olympians--you're here because we want the best, and you are it. So: Who is ready to make some science?"
"cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Zapewne poznaliście się już w limuzynie w drodze tutaj, pozwólcie więc, że teraz ja się przedstawię."
"[english]cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Now, you already met one another on the limo ride over, so let me introduce myself."
"cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: Nazywam się Cave Johnson. Jestem właścicielem tej placówki."
"[english]cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: I'm Cave Johnson. I own the place."
"cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: Ten gorliwy głos, który słyszeliście, to urocza Caroline, moja asystentka. Mogę was zapewnić, że przelała wasze honorarium na konto wybranej przez was organizacji charytatywnej. Prawda, Caroline?"
"[english]cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: That eager voice you heard is the lovely Caroline, my assistant. Rest assured, she has transferred your honorarium to the charitable organization of your choice. Isn't that right, Caroline?"
"cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: To ona jest filarem tego zakładu. Do tego śliczna jak obrazek. Przykro mi panowie. Jest zajęta. Bez reszty oddana nauce."
"[english]cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: She's the backbone of this facility. Pretty as a postcard, too. Sorry, fellas. She's married. To science."
