"lang"
{
"Language"	"czech"
"cavejohnson.eighties_intro07"	"<clr:205,149,117>Cave Johnson: Cifršpióni mi řekli, že si nemůžeme dovolit koupit měsíční kameny za sedm dolarů, natož za sedmdesát milionů. Stejně jsme je koupili. Rozdrtili jsme je a namíchali z nich gel."
"[english]cavejohnson.eighties_intro07"	"<clr:205,149,117>Cave Johnson: The bean counters told me we literally could not afford to buy seven dollars worth of moon rocks, much less seventy million. Bought 'em anyway. Ground 'em up, mixed em into a gel."
"cavejohnson.eighties_intro08"	"<clr:205,149,117>Cave Johnson: A co se nestalo? Rozemleté měsíční kameny jsou stoprocentní jed. Jsem smrtelně nemocný."
"[english]cavejohnson.eighties_intro08"	"<clr:205,149,117>Cave Johnson: And guess what? Ground up moon rocks are pure poison. I am deathly ill."
"cavejohnson.eighties_intro10"	"<clr:205,149,117>Cave Johnson: Ukázalo se ale, že jsou skvělý portálový vodič. Uvidíme, jestli proskakování novými portály ten měsíční jed z lidského krevního oběhu nějak vyloučí. Když vám život dá citróny, děláte z nich citronádu. Zůstaňme pozitivní a dělejme vědu."
"[english]cavejohnson.eighties_intro10"	"<clr:205,149,117>Cave Johnson: Still, it turns out they're a great portal conductor. So now we're gonna see if jumping in and out of these new portals can somehow leech the lunar poison out of a man's bloodstream. When life gives you lemons, make lemonade. [coughs] Let's all stay positive and do some science."
"cavejohnson.eighties_intro12"	"<clr:205,149,117>Cave Johnson: Proto bych vážně ocenil, kdyby testování probíhalo co nejrychleji. Caroline, přines mi prosím další prášky proti bolesti."
"[english]cavejohnson.eighties_intro12"	"<clr:205,149,117>Cave Johnson: That said, I would really appreciate it if you could test as fast as possible. Caroline, please bring me more pain pills."
"cavejohnson.eighties_outro02"	"<clr:205,149,117>Cave Johnson: Jde o tohle: když umíme uložit hudbu na kompaktní disk, proč na něj neumíme uložit lidskou inteligenci? Proto jsem požádal inženýry, aby na to přišli."
"[english]cavejohnson.eighties_outro02"	"<clr:205,149,117>Cave Johnson: The point is: If we can store music on a compact disc, why can't we store a man's intelligence and personality on one? So I have the engineers figuring that out now."
"cavejohnson.eighties_outro05"	"<clr:205,149,117>Cave Johnson: Mapování mozku. Umělá inteligence. Na tom jsme měli pracovat už před třiceti lety. Řeknu jedno – a řeknu to na pásku, aby to každý slyšel stokrát denně: jestli zemřu dřív, než mě lidi nahrají do počítače, chci, aby to tu řídila Caroline."
"[english]cavejohnson.eighties_outro05"	"<clr:205,149,117>Cave Johnson: Brain Mapping. Artificial Intelligence. We should have been working on it thirty years ago. I will say this - and I'm gonna say it on tape so everybody hears it a hundred times a day: If I die before you people can pour me into a computer, I want Caroline to run this place."
"cavejohnson.eighties_outro06"	"<clr:205,149,117>Cave Johnson: Bude odporovat. Řekne, že to nepůjde. Je už prostě skromná. Ale přinuťte ji k tomu."
"[english]cavejohnson.eighties_outro06"	"<clr:205,149,117>Cave Johnson: Now she'll argue. She'll say she can't. She's modest like that. But you make her."
"cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Do háje, nahrajte ji třeba do mého počítače. Mně je to jedno."
"[english]cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Hell, put her in my computer. I don't care."
"cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: Tak jo, test skončil. Teď se můžete vrátit ke svému pracovnímu stolu."
"[english]cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: Allright, test's over. You can head on back to your desk."
"cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: Něco mě napadlo. Když vám život přinese citróny, nedělejte z nich citronádu. Ať si je život vezme zpátky! Naštvěte se! „Já tvoje zatracený citróny nechci! Co mám s nimi dělat?“"
"[english]cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: All right, I've been thinking. When life gives you lemons? Don't make lemonade. Make life take the lemons back! Get mad! 'I don't want your damn lemons! What am I supposed to do with these?'"
"cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Chtějte mluvit se správcem života! Ať život lituje dne, kdy dal Caveu Johnsonovi citróny! Víte, kdo já jsem? Člověk, který spálí váš dům na popel! Pomocí citrónů! Moji inženýři vynaleznou hořlavý citrón, který váš dům spálí na popel!"
"[english]cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Demand to see life's manager! Make life rue the day it thought it could give Cave Johnson lemons! Do you know who I am? I'm the man who's going to burn your house down! With the lemons! I'm going to get my engineers to invent a combustible lemon that burns your house down!"
"cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: Říká se, že velká věda vzniká na ramenou velikánů. Tady ne. Ve společnosti Aperture začínáme od nuly. Žádné vodění za ručičku."
"[english]cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: They say great science is built on the shoulders of giants. Not here. At Aperture, we do all our science from scratch. No hand holding."
"cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Ne vy, testovací subjekte, vy si vedete dobře."
"[english]cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Not you, test subject, you're doing fine."
"cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Ano, ty. Krabice. Tvoje věci. Vyjdi předními dveřmi. Parkoviště. Auto. Sbohem."
"[english]cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Yes, you. Box. Your stuff. Out the front door. Parking lot. Car. Goodbye."
"cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Věda nehledá odpověď na otázku PROČ, ale PROČ NE. Proč je věda do tak velké míry nebezpečná? Proč se neoddat bezpečné vědě, když ji máte tolik rádi? Proč nevynaleznout zvláštní bezpečnostní dveře, které vás cestou ven nepraští do zadku, protože jste dostali padáka?"
"[english]cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Science isn't about WHY. It's about WHY NOT. Why is so much of our science dangerous? Why not marry safe science if you love it so much. In fact, why not invent a special safety door that won't hit you on the butt on the way out, because you are fired."
"cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: Jestli slyšíte tohle, znamená to, že mezi testy trávíte moc času na lávkách. Podle hochů z laboratoře je to reakce vyvolaná strachem."
"[english]cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: If you're hearing this, it means you're taking a long time on the catwalks between tests. The lab boys say that might be a fear reaction."
"cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: Nejsem psychiatr, ale protože patřím k partě vědátorů, kteří nepoznají vzrušení z nebezpečí, i kdyby ho měli před očima a tahalo je za růžovoučkou podprsenku, zní mi to jako „projekce“."
"[english]cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: I'm no psychiatrist, but coming from a bunch of eggheads who wouldn't recognize the thrill of danger if it walked up and snapped their little pink bras, that sounds like 'projection'."
"cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: ONI přece neletěli do vesmíru, nevyrazili na pláž a nepřinesli zlato. Ne, to my! To ty a já jsme proti celému světu, synku! Líbí se mi tvoje kuráž! V tom blázinci se ale musí i pracovat. Pojďme to vyřešit!"
"[english]cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: THEY didn't fly into space, storm a beach, or bring back the gold. No sir, we did! It's you and me against the world, son! I like your grit! Hustle could use some work, though. Now let's solve this thing!"
"cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: Říkám jim, že není kam spěchat."
"[english]cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: I'm telling 'em, keep your pants on."
"cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: Tenhle test může zahrnovat stopové množství cestování časem. Moje rada zní: Jestli na testovací trase potkáte sami sebe, vyhněte se očnímu kontaktu. Podle hochů z laboratoře se tím vymaže čas. Úplně. Dopředu i dozadu! Udělejte oběma svým já laskavost a nechte toho fešáka, ať si jde po svém."
"[english]cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: Alright, this next test may involve trace amounts of time travel. So, word of advice: If you meet yourself on the testing track, don't make eye contact. Lab boys tell me that'll wipe out time. Entirely. Forward and backward! So do both of yourselves a favor and just let that handsome devil go about his business."
"cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! Líbí se mi tvůj styl. Vymýšlíš si vlastní pravidla, jako já."
"[english]cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! I like your style. You make up your own rules, just like me."
"cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: Cifršpióni mi řekli, že nemůžu někoho vyhodit jen proto, že je na vozíčku. Stejně jsem to udělal. Rampy jsou drahé."
"[english]cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: Bean counters said I couldn't fire a man just for being in a wheelchair. Did it anyway. Ramps are expensive."
"cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Pánové, vítejte ve společnosti Aperture Science. Astronauti, váleční hrdinové, olympionici – jste tu, protože chceme ty nejlepší, a těmi jste vy. Takže: Kdo je připraven na vědu?"
"[english]cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Welcome, gentlemen, to Aperture Science. Astronauts, war heroes, Olympians--you're here because we want the best, and you are it. So: Who is ready to make some science?"
"cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Navzájem jste se seznámili v limuzíně na cestě sem, proto se vám představím i já."
"[english]cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Now, you already met one another on the limo ride over, so let me introduce myself."
"cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: Jsem Cave Johnson. Tohle místo mi patří."
"[english]cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: I'm Cave Johnson. I own the place."
"cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: Ten dychtivý hlas, který jste slyšeli, patří milé Caroline, mé asistentce. Buďte ujištěni, že vaše honoráře převedla na vámi zvolenou charitativní organizaci. Že, Caroline?"
"[english]cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: That eager voice you heard is the lovely Caroline, my assistant. Rest assured, she has transferred your honorarium to the charitable organization of your choice. Isn't that right, Caroline?"
"cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: Je páteří tohoto komplexu. A pěkná jako obrázek. Promiňte pánové, je vdaná. Za vědu."
"[english]cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: She's the backbone of this facility. Pretty as a postcard, too. Sorry, fellas. She's married. To science."
"cavejohnson.fifties_outro02"	"<clr:205,149,117>Cave Johnson: Blahopřeji! Už to, že mě posloucháte, znamená, že jste velkolepě přispěli k rozvoji vědy."
"[english]cavejohnson.fifties_outro02"	"<clr:205,149,117>Cave Johnson: Congratulations! The simple fact that you're standing here listening to me means you've made a glorious contribution to science."
"cavejohnson.fifties_outro05"	"<clr:205,149,117>Cave Johnson: Jako zakladatel a výkonný ředitel společnosti Aperture Science vám děkuji za účast a doufám, že se na vás v dalším kole testů mohu spolehnout."
"[english]cavejohnson.fifties_outro05"	"<clr:205,149,117>Cave Johnson: As founder and CEO of Aperture Science, I thank you for your participation and hope we can count on you for another round of tests."
"cavejohnson.fifties_outro07"	"<clr:205,149,117>Cave Johnson: Nepustíme to světa, dokud to nebude dobré a připravené, takže dokud si udržíte výbornou fyzičku, bude na vás vždycky čekat limuzína."
"[english]cavejohnson.fifties_outro07"	"<clr:205,149,117>Cave Johnson: We're not gonna release this stuff into the wild until it's good and damn ready, so as long as you keep yourself in top physical form, there'll always be a limo waiting for you."
"cavejohnson.fifties_outro08"	"<clr:205,149,117>Cave Johnson: Řekni sbohem, Caroline."
