"lang"
{
"Language"	"dutch"
"[english]cavejohnson.eighties_intro04"	"<clr:205,149,117>Cave Johnson: [cough] As a result, you may have heard we're gonna phase out human testing. There's still a few things left to wrap up, though."
"cavejohnson.eighties_intro06"	"<clr:205,149,117>Cave Johnson: Ten eerste: de conversiegel."
"[english]cavejohnson.eighties_intro06"	"<clr:205,149,117>Cave Johnson: First up, conversion gel. [cough]"
"cavejohnson.eighties_intro07"	"<clr:205,149,117>Cave Johnson: De pietlutten van de boekhouding zeiden dat we nog voor geen zeven dollar aan maanstenen zouden kunnen kopen, laat staan voor zeventig miljoen. Ik heb het toch gedaan, het spul vermalen en er een gel van gemaakt."
"[english]cavejohnson.eighties_intro07"	"<clr:205,149,117>Cave Johnson: The bean counters told me we literally could not afford to buy seven dollars worth of moon rocks, much less seventy million. Bought 'em anyway. Ground 'em up, mixed em into a gel."
"cavejohnson.eighties_intro08"	"<clr:205,149,117>Cave Johnson: En raad 'ns? Vermalen maansteen is puur gif. Ik ben doodziek."
"[english]cavejohnson.eighties_intro08"	"<clr:205,149,117>Cave Johnson: And guess what? Ground up moon rocks are pure poison. I am deathly ill."
"cavejohnson.eighties_intro10"	"<clr:205,149,117>Cave Johnson: Maar het blijkt wel een geweldige portalgeleider te zijn. Dus nu kijken we of je maangif uit iemands bloedstroom kunt verwijderen door deze nieuwe portals in en uit te springen. Als het leven je citroenen geeft, maak je limonade. Laten we positief blijven en wetenschap beoefenen."
"[english]cavejohnson.eighties_intro10"	"<clr:205,149,117>Cave Johnson: Still, it turns out they're a great portal conductor. So now we're gonna see if jumping in and out of these new portals can somehow leech the lunar poison out of a man's bloodstream. When life gives you lemons, make lemonade. [coughs] Let's all stay positive and do some science."
"cavejohnson.eighties_intro12"	"<clr:205,149,117>Cave Johnson: Dat gezegd zijnde, zou ik het op prijs stellen als je de tests zo snel mogelijk kunt uitvoeren. Caroline, mag ik nog wat pijnstillers?"
"[english]cavejohnson.eighties_intro12"	"<clr:205,149,117>Cave Johnson: That said, I would really appreciate it if you could test as fast as possible. Caroline, please bring me more pain pills."
"cavejohnson.eighties_outro02"	"<clr:205,149,117>Cave Johnson: Het punt is: als we muziek kunnen opslaan op een cd, waarom kunnen we iemands intelligentie en persoonlijkheid dan niet opslaan? Daar zijn mijn wetenschappers nu mee bezig."
"[english]cavejohnson.eighties_outro02"	"<clr:205,149,117>Cave Johnson: The point is: If we can store music on a compact disc, why can't we store a man's intelligence and personality on one? So I have the engineers figuring that out now."
"cavejohnson.eighties_outro05"	"<clr:205,149,117>Cave Johnson: De hersenen in kaart brengen. Artificiële intelligentie. Daar hadden we dertig jaar geleden al aan moeten werken. Ik zeg dit - en ik zeg het op band, zodat iedereen het honderd keer per dag hoort: als ik doodga voordat jullie me in een computer kunnen opslaan, wil ik dat Caroline deze tent draaiende houdt."
"[english]cavejohnson.eighties_outro05"	"<clr:205,149,117>Cave Johnson: Brain Mapping. Artificial Intelligence. We should have been working on it thirty years ago. I will say this - and I'm gonna say it on tape so everybody hears it a hundred times a day: If I die before you people can pour me into a computer, I want Caroline to run this place."
"cavejohnson.eighties_outro06"	"<clr:205,149,117>Cave Johnson: Ze zal niet willen. Ze zal zeggen dat ze het niet kan. Ze is bescheiden in dat opzicht. Maar je moet haar dwingen."
"[english]cavejohnson.eighties_outro06"	"<clr:205,149,117>Cave Johnson: Now she'll argue. She'll say she can't. She's modest like that. But you make her."
"cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Stop haar in mijn computer, wat kan mij het schelen."
"[english]cavejohnson.eighties_outro07"	"<clr:205,149,117>Cave Johnson: Hell, put her in my computer. I don't care."
"cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: Oké, de test is voorbij. Je kunt terug naar je bureau."
"[english]cavejohnson.eighties_outro08"	"<clr:205,149,117>Cave Johnson: Allright, test's over. You can head on back to your desk."
"cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: Ik heb zitten denken. Als het leven je citroenen geeft? Maak dan geen limonade. Zorg dat het leven die citroenen terugneemt. Word boos! 'Ik wil die klotecitroenen niet! Wat moet ik ermee?'"
"[english]cavejohnson.eighties_outro09"	"<clr:205,149,117>Cave Johnson: All right, I've been thinking. When life gives you lemons? Don't make lemonade. Make life take the lemons back! Get mad! 'I don't want your damn lemons! What am I supposed to do with these?'"
"cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Stap naar de manager van het leven! Zorg dat het leven spijt krijgt van de dag waarop het Cave Johnson citroenen gaf! Weet je wel wie ik ben? Ik ben de man die je huis in de hens zal steken! Met citroenen! Ik laat mijn wetenschappers een ontvlambare citroen uitvinden waarmee ik je huis afbrand!"
"[english]cavejohnson.eighties_outro11"	"<clr:205,149,117>Cave Johnson: Demand to see life's manager! Make life rue the day it thought it could give Cave Johnson lemons! Do you know who I am? I'm the man who's going to burn your house down! With the lemons! I'm going to get my engineers to invent a combustible lemon that burns your house down!"
"cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: Ze zeggen dat wetenschap op de schouders van reuzen wordt gebouwd. Nou, hier niet. Niet bij Aperture, wij beginnen bij nul. Geen opstapjes."
"[english]cavejohnson.fifties_elevator_out_a01"	"<clr:205,149,117>Cave Johnson: They say great science is built on the shoulders of giants. Not here. At Aperture, we do all our science from scratch. No hand holding."
"cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Jij niet, proefpersoon, jij doet het prima."
"[english]cavejohnson.fifties_fifth_test_complete03"	"<clr:205,149,117>Cave Johnson: Not you, test subject, you're doing fine."
"cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Ja, jij. Doos. Je spullen erin. De voordeur uit. Parkeerterrein. Auto. Tot ziens."
"[english]cavejohnson.fifties_fifth_test_complete08"	"<clr:205,149,117>Cave Johnson: Yes, you. Box. Your stuff. Out the front door. Parking lot. Car. Goodbye."
"cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Wetenschap draait niet om het WAAROM, maar om het WAAROM NIET. Waarom is wetenschap vaak gevaarlijk? Waarom trouw je niet met veilige wetenschap als je er zo van houdt? Waarom vind je geen veiligheidsdeur uit die je geen duw tegen je kont geeft bij het naar buiten gaan, want je bent ontslagen."
"[english]cavejohnson.fifties_fifth_test_complete09"	"<clr:205,149,117>Cave Johnson: Science isn't about WHY. It's about WHY NOT. Why is so much of our science dangerous? Why not marry safe science if you love it so much. In fact, why not invent a special safety door that won't hit you on the butt on the way out, because you are fired."
"cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: Als je dit hoort, betekent het dat je lang over de looppaden tussen de tests doet. De jongens van het lab zeggen dat dat een angstreactie is."
"[english]cavejohnson.fifties_fifth_test_intro01"	"<clr:205,149,117>Cave Johnson: If you're hearing this, it means you're taking a long time on the catwalks between tests. The lab boys say that might be a fear reaction."
"cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: Ik ben geen psychiater, maar aangezien dit wordt gezegd door een stel watjes die gevaar nog niet herkennen als het vlak voor ze staat en aan hun roze behabandjes trekt, klinkt dit als 'projectie'."
"[english]cavejohnson.fifties_fifth_test_intro03"	"<clr:205,149,117>Cave Johnson: I'm no psychiatrist, but coming from a bunch of eggheads who wouldn't recognize the thrill of danger if it walked up and snapped their little pink bras, that sounds like 'projection'."
"cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: ZIJ zijn niet de ruimte in gevlogen, hebben geen strand bestormd, of goud teruggebracht. Nee, dat deden wij! Jij en ik tegen de wereld! Ik hou wel van jouw lef. Maar we moeten opschieten. Kom, laten we dit nu oplossen!"
"[english]cavejohnson.fifties_fifth_test_intro06"	"<clr:205,149,117>Cave Johnson: THEY didn't fly into space, storm a beach, or bring back the gold. No sir, we did! It's you and me against the world, son! I like your grit! Hustle could use some work, though. Now let's solve this thing!"
"cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: Ik zeg altijd maar, maak je niet druk."
"[english]cavejohnson.fifties_fourth_test_complete01"	"<clr:205,149,117>Cave Johnson: I'm telling 'em, keep your pants on."
"cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: Oké, voor de volgende test moet je heel even door de tijd reizen. Mijn advies: als je jezelf tegenkomt op het testtraject, maak dan geen oogcontact. De jongens van het lab beweren dat anders de tijd verdwijnt. Helemaal. Verleden en toekomst! Doe jullie allebei een lol en laat die ander z'n gang gaan."
"[english]cavejohnson.fifties_fourth_test_complete02"	"<clr:205,149,117>Cave Johnson: Alright, this next test may involve trace amounts of time travel. So, word of advice: If you meet yourself on the testing track, don't make eye contact. Lab boys tell me that'll wipe out time. Entirely. Forward and backward! So do both of yourselves a favor and just let that handsome devil go about his business."
"cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! Ik hou wel van jouw stijl. Je maakt je eigen regels, net als ik."
"[english]cavejohnson.fifties_into_middle_of_test01"	"<clr:205,149,117>Cave Johnson: Ha! I like your style. You make up your own rules, just like me."
"cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: De pietlutten van de juridische afdeling hebben gezegd dat ik iemand niet mag ontslaan omdat hij in een rolstoel zit. Ik heb het toch gedaan, want invalidenhellingen zijn duur."
"[english]cavejohnson.fifties_into_middle_of_test02"	"<clr:205,149,117>Cave Johnson: Bean counters said I couldn't fire a man just for being in a wheelchair. Did it anyway. Ramps are expensive."
"cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Welkom, heren, bij Aperture Science. Astronauten, oorlogshelden, Olympiërs, jullie zijn hier omdat wij de besten willen en dat zijn jullie. Dus: wie is er klaar om wetenschap te bedrijven?"
"[english]cavejohnson.fifties_intro01"	"<clr:205,149,117>Cave Johnson: Welcome, gentlemen, to Aperture Science. Astronauts, war heroes, Olympians--you're here because we want the best, and you are it. So: Who is ready to make some science?"
"cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Jullie zijn al aan elkaar voorgesteld in de limousine op weg hiernaartoe, dus nu zal ik me voorstellen."
"[english]cavejohnson.fifties_intro03"	"<clr:205,149,117>Cave Johnson: Now, you already met one another on the limo ride over, so let me introduce myself."
"cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: Ik ben Cave Johnson. Deze tent is van mij."
"[english]cavejohnson.fifties_intro04"	"<clr:205,149,117>Cave Johnson: I'm Cave Johnson. I own the place."
"cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: Die enthousiaste stem van zojuist is van de lieftallige Caroline, mijn assistente. Wees gerust, ze heeft jullie honorarium overgemaakt aan de liefdadigheidsinstelling van jullie keuze. Zo is het toch, hè, Caroline?"
"[english]cavejohnson.fifties_intro06"	"<clr:205,149,117>Cave Johnson: That eager voice you heard is the lovely Caroline, my assistant. Rest assured, she has transferred your honorarium to the charitable organization of your choice. Isn't that right, Caroline?"
"cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: Zij is de ruggengraat van dit complex en bovendien een plaatje. Sorry, jongens, ze is getrouwd. Met de wetenschap."
"[english]cavejohnson.fifties_intro07"	"<clr:205,149,117>Cave Johnson: She's the backbone of this facility. Pretty as a postcard, too. Sorry, fellas. She's married. To science."
"cavejohnson.fifties_outro02"	"<clr:205,149,117>Cave Johnson: Gefeliciteerd! Het simpele feit dat je hier staat en naar mij luistert, betekent dat je een geweldige bijdrage aan de wetenschap hebt geleverd."
"[english]cavejohnson.fifties_outro02"	"<clr:205,149,117>Cave Johnson: Congratulations! The simple fact that you're standing here listening to me means you've made a glorious contribution to science."
"cavejohnson.fifties_outro05"	"<clr:205,149,117>Cave Johnson: Als oprichter en directeur van Aperture Science dank ik je voor je deelname en ik hoop dat we ook voor een volgende testronde op je kunnen rekenen."
"[english]cavejohnson.fifties_outro05"	"<clr:205,149,117>Cave Johnson: As founder and CEO of Aperture Science, I thank you for your participation and hope we can count on you for another round of tests."
"cavejohnson.fifties_outro07"	"<clr:205,149,117>Cave Johnson: We gaan pas met dit spul de boer op als het helemaal volmaakt is, dus zolang je fysiek in topvorm blijft, staat er altijd een limousine voor je klaar."
"[english]cavejohnson.fifties_outro07"	"<clr:205,149,117>Cave Johnson: We're not gonna release this stuff into the wild until it's good and damn ready, so as long as you keep yourself in top physical form, there'll always be a limo waiting for you."
"cavejohnson.fifties_outro08"	"<clr:205,149,117>Cave Johnson: Zeg 'tot ziens', Caroline."
